processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
AC nya parah. Berisik bersurara. Bikin gak bisa tidur sama sekali. Lokasi nya susah minta ampun ditemukan.,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
Tidak diberikan snack & perlengkapan di kamar mandi.,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
kamar sesuai foto..bagus nyaman tapi sayang shower mandi nya ga bisa pake air dingin terlalu panas mungkin rusak selebih nya sangat bagus sip deh,neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
kebersihan nya perlu di tingkat kan lg...jangan hanya kamar nya doank di bersihin tp luar nya pun hrs di perhatiin..,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
air panas susah... sedikit banget .. cuman 5 menit abis langsung.. room ok sih,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Gak ada air hangat,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Pelayanannya baik...tapi snack nya koq ngga ada lagi ya...kemudian bantalnya bau apek..itu aja masukannya ðð,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
air hangat. cuma iyu aja yang kurang.,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Makanan , bisa di variasikan lagi saja masakannya. Karena terlalu sederhana, dan tidak sesuai dengan harga yang saya bayarkan untuk menginap disana. Terima kasih.",neut,neut,neut,neut,neut,neut,neut,neg,neut,neut
Pertama datang saya dikasih kamar yg buat berdua padahal saya memesan kamar yg untuk berempat dan tdk ada desain nya airyroom di kamar dan tdk dapat snack kalo tidak di komplain pokok nya kecewa menginap disini,neut,neut,neut,neg,neut,neg,neg,neut,neut,neut
wifi suka error,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
air panas kurang berfungsi & handuk lembab.,neut,neg,neut,neut,neut,neg,neut,neut,neut,neut
Ada beberapa yang harus ditingkatkan lagi seperti TV. Hanya bisa menonton beberapa channel bagus dan,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
"Kurang nyaman karena shower untuk closet duduk tidak ada , kurang bersih kesannya!",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Kurang sopan,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
tempatnya strategis.  deket ke mana2.  luas tapi agak jorok,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Saya pesan yg twin bedroom. Di kasih yg single. Ada, 2 air mineral. Tapi biasanya ada Snack, tadi gak ada. Soalnya sebelumnya saya sudah 2 kali pesan @iry ada Snack nya ^^. Tp, thx buat numpang tidurnya yaaa",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
pelayanan nya  kurang ramah dan tidak bersahabat...,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kmr sie OK.., tp g ad air panas, toilet ny g ad tutup ny",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Untuk ditingkatkan kembali kebersihannya,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"AC mati hidup, dan kalau menyala suara AC nya berisik..",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"tidak jadi menginap, waktu datang pintu gerbang tertutup rapat, ditekan belnya ndak ada yg membuka ",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Peayanan baik, hanya kamar mandi kurang perawatan dan selimut agak kusam",neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"staff semua ramah dan baik.  namun lokasi sangat jauh harga terlalu mahal untuk fasilitas yg minim no wifi di kamar,  sarapan hanya nasi goreng, banyak nyamuk",neut,neut,neut,neut,neut,neut,pos,neg,neut,neg
sepray kasur dan bantalnya tidak diganti.. bau apek. kamar mandi peralatannya tidak terawat,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"untuk pertama x saya menginap disini dgn keluarga. pengurusnya mengatakan, jikalau anak kecil kwna charge? WHY?? alasan tak logis! saya tidak akan kembali.ke hostel ini lagi. tidak ada tongsampah dikamar.atau didepan kamar. nilai plusnya fasilitas seperti dispenser microwave. kulkas bisa digunakan asalkan dirapikan kembali. overall bad. not recomme",neut,neut,neut,neg,neut,neg,neg,neut,neut,neut
"Murat, lumayan laah tapi banyak kecoa kecil kamarnya, dan selimutnya kurang bersih banyak bercaknya",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Karena terlalu banyak kamar jadi tidak diperhatikan masalah kebersihan.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"cukup baik, pelayanan ramah, cuman sprei agak kotor dan lantai nya sedikit lengket...",neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
wifi tolong diperbaiki.. ada 2 yg satu sekali tdk ada internet satu lagi tdk stabil sinyalnya..,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
nggak ada air panasnya,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamar cukup luas dan lokasi strategis dkt dengan kampus, mall, tempag makan tapi kamar mandi kotor d",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Oke. Sayang sinyal wifi di kamar atas jelek,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Lokasi dari jalan kramat 5 masih masuk gang kecil jadi sulit ditemukan..plang nama airy harusnya dipasang di tepi jalan kramat 5 agar mudah ditemukan. Air panas kadang berfungsi kadang tidak.,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
pelayanan memuaskan.  cuman bantal airy kotor seperti tidak d cuci. dan tempat penyimpanan bantal biru airy kotor.,neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
"Kamarnya kuranf bagus , lampunya tidak semuanya menyala , sangat petang , ruangannya sangat bau , kamar mandinya kotor ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
kamar tidak sesuai dengan kamar. gak ada bantal guling airy dan peralatan mandi airy room,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"(grand deluxe lt.dasar) kamar luas, toilet luas (walau aroma kurang enak kalau pertama dibuka), air ",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Kamar Ok. Air panas kurang panas. dapat sarapan bahkan untuk flight pagi seperti saya. Satu jam sebelum menuju bandara sarapan sudah disiapkan. TV burem but over all ok.,neut,neg,neut,pos,neut,neut,neut,pos,neg,neut
"kali ini, kurang memuaskan untuk kamarnya.. pintu kamar susah di kunci, untuk seprei kasur masa banyak bolong2",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Datang jam 1 siang tapi tidak boleh cek in, kamar kotor, hotel ramai dan jorok.",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Buruk. Siaran TV Hanya 6 Chanel, view jendela tidak ada, lobby dan area masuk menuju lift berantakan, kunci pintu masih manual. Tidak sesuai dengan foto.",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
kamar bau cat dan kamar mandi bau tidak sedap :(,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Gak ada air panas sempit pokoknya biasa bangett,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
hot shower kadang bisa,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Pas pas aja.  Penempatan ruang kurang enak. Tv nya kehalang lemari. ,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
hanya kamarnya bau rokok dan air kamar mandi bocor ke kamar serta AC kurang dingin. Maaf komplain supaya dijaga kualitasnya,neg,neut,neg,neut,neg,neut,neut,neut,neut,neut
ranjang dan bantal bau apek,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
SO BAD ! kamar nya jorok bgt.. bnyak srng laba2..kmr mndi gk d ksih tissue toilet gk ada keset. chek,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Ada kecoa di kamar mandi, AC kurang dingin, air panas malam hari tdk nyala",neg,neg,neut,neut,neg,neut,neut,neut,neut,neut
"Acnya kurang dingin, wifi juga gak ada:( ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
hanya saja air showernya...ngk panas.....dingin....,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamarnya bagus luas, hanya saja tidak ada air panas",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"beyond expectation, tanpa menggunakan kupon diskon pun properti ini sangat worth it, kamar sangat bersih dan rapih, luas, lengkap, sampai kompor elektrik pun tersedia di kamar, cocok untuk long stay, suasana sangat nyaman, tenang, pelayanan sangat baik, hanya duct pembuangan di kamar mandi kotor sekali banyak bekas residu sabun dan rambut.",neut,neut,neut,neut,pos,pos,pos,neut,neut,neut
"AC nya kurang dingin dan kotor,banyak nyamuk dan kurang terawat kamarnya..bau kamar tidak enak smp saya beli obat semprot nyamuk dan beli pengharum ruangan.kolam renang bersih..",neg,neut,neg,neut,neut,neut,neut,neut,neut,neut
"kamar bau dari selokan kamar mandi,banyak nyamuknya,pagi air utk mandi sangat kecil jadi hrs nunggu agak siang utk mandi.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Bersih,nyaman & asri. Cuma syg prnh airnya mati setengah hari & lokasinya bkn d jalan utama",neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"AC NYA KURANG TERASA, KAMAR BOCOR, PETUGASNYA KURANG SIGAP DALAM PELAYANAN,KAMAR MANDI KURANG BERSIH  ",neg,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Pelayanan tidak memuaskan, makanan habis pas sahur, kamar 2 hari tidak dibersihkan, receptionist tidak sopan dan menjangkelkan",neut,neut,neut,neut,neg,neut,neg,neg,neut,neut
"(+) kamar cukup luas, staff ramah, sarapan enak meski hanya 1 macam (-) air kamar Mandi yg baunya tidak enak",neut,neut,neg,neut,neut,neut,pos,pos,neut,neut
kamar mandinya kurang bersih airnya asin,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
pelayanan nya kurang baik . tempat nya udah oke bagus bersih ..,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"Kamar nya lumayan, wifi nya gak nyampe sampai kamar saya, kamar mandi bau, jorok ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neg
ga di kasih peralatan mandi (kecuali handuk ada). ga di kasih air mineral juga.. ga ada wifi.. Selain itu OK ,neut,neut,neut,pos,neut,neg,neut,neut,neut,neg
Kamarnya terlalu sederhana. Makan sarapan paginya tidak enak. Pelayanan kurang. Tempat makan kurang nyaman.,neut,neut,neut,neut,neut,neut,neg,neg,neut,neut
pesanan kamar awalnya tidak sesuai seperti detail foto dan wifi tidak ada sama sekali pun baik di lobby maupun dikamar,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Pintu kamar bekas congkel, kamar mandi kurang bersih, lemari baju tidak berpenutup (dilepas), lampu kamar cuma 2 dan remang2.. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Kamar standard yang oke. dekat dengan bandara. WIFI tidak bisa,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Hotel nyaman, tapi sayang yg ngejagain pergi-pergian mulu. terus kamar mandi ga bersih",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Menyenangkan, lokasi dekat ke berbagai resto & tempat makanan (KFC, Richeese, Pizza Hut, dll), dekat Indomaret, parkiran oke. Sayang terakhir ke sana, wifi sedang bemasalah...",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Staf Griya Amartha saling mengobrol berteriak di lorong di pagi buta sehingga mengganggu waktu beristirahat,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"cukup baik...waktu pertama masuk kamar, kamarnya bau....shower air panas tidak berfungai...padahal sudah panggil petugas...",neut,neg,neg,neut,neut,neut,neut,neut,neut,neut
"Wifinya payah, breakfeastnya payah, water dispensernya rusak tamu tidak bs membuat teh atw kopi sndri,pelayanannya lumayan. kamar bersih hanya tempat sampah & keset kakinya perlu diperhatikan kebersihanx. overall masih banyak kekurangan & perlu banyak perbaikan.",neut,neut,neut,neg,pos,neut,pos,neg,neut,neg
"complimentary nya tidak sesuai, disebutkan 2 noodle, 2 fresh milk dan 2 snack tapi kenyataannya semuanya snack seribuan 6pcs. colokan utk air panasnya rusak. kulkas kurang dingin. wifinya lambat bgt, hot water kurang berfungsi airnya masih terasa dingin. utk kebersihan bed, room, kamar mandi ok.",neut,neg,neut,neut,pos,neg,neut,neut,neut,neg
"Ac tidak dingin,(bocor) . Stop kontak tidak ada arus listrik, sehingga tidak bisa mengecas hp. Jika malam terdengar suara tikus berlari di atas plafon kamar. Handuk hanya tersedia 1",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"bau toilet menyengat, sampai tercium saat tidur. ",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Nyamuk banyak sekali,berisik,kamar tidak sesuai gambar,cuma di sediakan sabun batangan,kasur kotor,lantai kaya ada rumah semut dan selimut kecil dan tipis.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"kamar bagus dan jangkauannya mudah, untuk fasilitas dikamar di tingkatkan seperti televisi dan penggunaan remot kontrolnya tidak berfungsi dengan baik.",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
kamar nya agak kotor + gelap lantai nya seperti tidak pernah di pel,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kamar mandi kotor... ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"resepsionisnya tidak available 24 hours. Saya check in pukul 4, tidak ada resepsionisnya. Setelah menelfon dan menunggu baru dia keluar. Ketik check out juga saya harus menunggu 30 menit lebih untuk dilayani. Sekitar tempat resepsionis banyak kucing dan bau busuk. keadaan depan penginapan tidak seperti yang di internet.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tempat nyaman untuk beristirahat, namun perlengkapan mandi yang ada tidak lengkap, hanya ada sabun dan shampoo. Saya sangat sering menggunakan airy room, sehingga sudah tau apa saja fasilitas yang biasanya ada. Cemilan yang ada juga hanya  setengah dari pada biasanya.  ",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
Kamar bersih. Walaupun ada sesuatu di kloset. ð¬ Yg jaga sedikit banget senyumnya. Tapi nyamaaan banget kamarnya. ,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"yang paling berkesan adalah suasana elegant di kamar trsebt  sehingga membuat nyaman untk bermlam yang harus di perbaiki keadaan AC , karna terjadi kebocoran air AC di kamar yang saya tempati",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Kamar bersih dan nyaman, sarapan minimalis, cuma 1 menu, air panas tidak berfungsi",neut,neg,neut,neut,pos,neut,neut,neg,neut,neut
"closet nya rusak kamar mandi tidak bersih lemari sudah jamuran, tidak bersih alas tempat tidur kotor banyak nyamuk ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kamar cukup nyaman walaupun dpt kamar lt 5 dan tidak ada lift... pedugas yg cowok agak jutek..konfirmasi earlu cek in tp sampai di penginapan tyt tdk bs,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kamar mandinya sempit dan bau pesing,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
kurang bersih aja,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Pelayanan saat check-in sangat tidak ramah, nasi goreng nya hangus, telur dadar kok bisa yaa tipis gitu.. tidak ada sendal, sprei dan sarung bantal kotor...",neut,neut,neut,neut,neut,neg,neg,neg,neut,neut
kamarnya sangat tidak sesuai gambar yang ditampilkan dan kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"AC mati, tidak ada keset, pelayanan kurang",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tempatnya bersih dah bagus, hanya pelayanannya kurang ramah",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
pelayanan bagus sangat ramah. cuma ac kurang dingin dan channel tv kurang lengkap,neg,neut,neut,neut,neut,neut,pos,neut,neg,neut
"Sprei kusam, untuk 1 kasur pakai 2 sprei yang di sambung. Selimut tua banyak sobeknya kloset kotor westafel macet. Banyak kecoanya. Kasur banyak kutunya setiap pagi sampe sore berisik dari lantai atasnya",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Pelayanan di Airy Room Eco Pasteur Cipedes Tengah 195 : 1. Receptionis kurang ramah saat check in. 2. Air panas kecil. 3. Channel pada tv sedikit. 4. Kasur kurang nyaman, 5. Selimbut tipis padahal suhu di Pasteur dingin. 6. Saat check out harus cari-cari penjaga office utk menyerahkan kunci, tidak ada yang jaga di receptionis.",neut,neg,neut,neut,neut,neg,neg,neut,neg,neut
bersih tempatnya. saya suka. cuma air panasnya lagi macet kmrn. ,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"semuanya baik, kecuali pemasangan TV, posisi gak tepat. masak TV didepan lemari.",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
"Tv kabel tidak jelas saluran nya, perlengkapan kamar kurang, kebersihan kamar kurang",neut,neut,neut,neut,neg,neg,neut,neut,neg,neut
"wifi tidak bisa sampai lantai 3, air galon tidak ada isinya",neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
kamar jarang dibersihin,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"dpt kmr yg pemanasnya rusak, tp stlh mnt bs diganti dgn air panas dr ember sm petugasnya",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Wifi nya gak bagus,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
TV gx ad chanel. toilet bermasalah ,neut,neut,neut,neut,neg,neut,neut,neut,neg,neut
"Tempat tidur sangat nyaman, sarapan enak.. Namun pintu kamar mandi tidak bisa ditutup dan tidak ada handuk.",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
" Cukup nyaman, tapi lantai dan kaca kamar mandi, waktu saya menginap kurang bersih.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Pelayannya tidak di sediain handuk buat mandi,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
wcnya lumutan..bikin jijik,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
ac dan wifi kamar sering error,neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
"nyesel nginep di sini , order lewat airyroom tapi ngak dapat fasilitas airyroom sama sekali, ngecewain banget cekin juga harus nunggu 15menit , parkiran sempit cs jutek ngecewain lah intinya ",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
Tidak ad air panasnya ,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Sangat mengecewakan... Tempat nya susah d cari, kamar mandi pengap dan bau, AC tidak dingin dan menetes, terlebih lagi pemilik nya sangat teramat tidak sopan tidak cocok jadi pemilik penginapan kayak pereman pasar... Di tambah kemarin dapat kamar 202 tangg",neg,neut,neg,neut,neut,neut,neg,neut,neut,neut
"kamarnya sih bersih lmayan lah buat 100rban cman kamar mandi sempit bgt , bapak bapak penjaganya kurang ramah.  mnurutku untuk low budget  masih oke pokoknya",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"pelayanan baik, kondisi kamar baik, cuma tolong diperhatikan kamar mandi agak bau dikit tapi overall puass kalau kebandung lagi insyaalloh akan kesini lagi harga murah kualitas mewah thanks airy rooms ",neut,neut,neg,pos,neut,neut,pos,neut,neut,neut
Pelayanan sangat buruk. Mohon diperbaiki,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Ah .. diksih yang bau rokok,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Overall sesuai harga, cuma kok sekarang sudah tidak ada cemilan lagi.",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"Lokasi strategis, pelayanan baik, ac dingin, Kamar cukup luas Namun Kamar kotor Dan Kamar mandi bau. Sarapan hanya nasi goreng Dan Telor ceplok Gak ada roti tawar. Bangunan seperti kurang terawat Dan terkesan kuno",pos,neut,neg,neut,neg,neut,pos,neg,neut,neut
acnya tidak dingin dan tidak ada tissunya sama laundrynya kebetulan troble jadi handuknya cuman dapat 1,neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
bagus tpi wifi tidak dapat d gunakan,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Sebaiknya sarung bantal dan spreinya diberi aroma harum.. agar tidak bau!!! ,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"Awal Check-in sy sudah kecewa krn kamar agak kotor dan tidak tersedia tissue dan keset. Benar saja, ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
acnya kurang dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"overall bagus..ac nya aja kurang dingin, ",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Bersih, nyaman, tapi WiFi lola banget ",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
Tidak ada air panas dan sarapan,neut,neg,neut,neut,neut,neut,neut,neg,neut,neut
"kamar panas meski ada ac, proses check in tidak lancar karena bertepatan dg penjaga penginapan sedang tidak ada di rumah. ",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
Airy nya bagus cuman hotel gajah mada nya yg tua dan kamar mandi bau serta banyak berdebu. Jadi tida,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"Pelayanan lama, not such a nice service and place. So worth the price",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Untuk harga yg sangat terjangkau, fasilitasnya melebihi ekspektasi. Kamar luas, dingin. Sayangnya water heater sdg dibenerin dan kasur agak keras. Cuma utk harga segini, sangat sangat ok!!!",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
"kamar mandi luas tpi kmar kondensasi parah untuk awal nya, wifi tidak berfungsi sama sekali dan tidak ada signal telephone d area hotel but the rest ok",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Nyaman letaknya di tengah kota cuman wifinya pake wifiid ð,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"(-) Kamar mandi kurang bersih berkerak. Air bbrp kali mati, utamanya pas subuh.Tidak disediakan keset. Air panas unt minum ready baru jam 7. Ruangan terlalu sempit, tdk cukup space unt sholat. Sinyal hp di kamar mati suri (+) lokasi bagus, menyewakan motor, wifi  kencang",neut,neut,neut,neut,neg,neg,neut,neut,neut,pos
Tidak ada air panas untuk mandi..,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"ga recomended ac panas, bantal bau, dan ruangan ga sesuai yg di gmabr. beda bgt. thx airy",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"AC panas, front desk tidak ramah, kasur banyak pasir, bau rokok.",neg,neut,neg,neut,neg,neut,neg,neut,neut,neut
ac panas sampe narik kasur k ruang tv kulkas jg gg dingin teko listrik ga panas,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
kamar bau banget,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Hotel sangat nyaman tapi sayangnya handuk kurang bagus dan tidak ada air panas padahal seharusnya ada , overall good lah",neut,neg,neut,pos,neut,neg,neut,neut,neut,neut
Lokasi bagus. Check in lancar. Bedsheet kurang bersih,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"Alat Mandi, lemari, TV rusak ...tidak bisa dipakai",neut,neut,neut,neut,neut,neg,neut,neut,neg,neut
"AC nya panas dan tidak dingin, dan juga kurang bersih",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar bagus,rapi,bersih dan wangi tapi sayang kamar yang saya tempati ac nya tdk dingin dan air panas nya juga makannya tidak enak dan porsi nya sudah di takar",neg,neg,pos,neut,pos,neut,neut,neg,neut,neut
kamar mandi kurang baik n bau rokok,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"kamar kotorrr berdebu,seperti sudah lama kosong n tidak dibersihkan. keset kaki ga ada,water heater air panas hanya sedikit,baru pake mandi 1org udh abis, pintu wc ga bs ditutup ga ada kuncinya juga, room service ditelp ga dtg2,ga ada lift ke lt 3",neut,neg,neut,neut,neg,neut,neg,neut,neut,neut
very nice..tapi bnyk rambut,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Tidak rekomendasi kamar no 1 tembok kotor, banyak nyamuk, WC bau, kamar mandi jorok.",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
Service really bad Air tiba2 mati.. kamar g dbersihin breakfast still ok sayangnya pelayanan nya not good,neut,neg,neut,neut,neg,neut,neg,pos,neut,neut
"bersih, kamar yg nyaman to kurang 1 yaitu WiFi yg Tidak bisa connect ",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
kamar bersih namun air panas tidak teesedia,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"Air kotor, lampu kamar terlalu redup, kamar mandi kurang bersih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Air panasnya nyalanya malem. Sy psn 2 kamar, di kamar mandi satunya ada kecoa, seprei agak kotor, bantalnya udh kotor banget butuh diganti, waktu check out resepsionisnya sambil angkat tlp, saya kasih kunci gak ada ngmg apa2 termasuk terimakasih/selamat jalan seperti yg seharusnya.",neut,neg,neut,neut,neg,neg,neg,neut,neut,neut
