processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"Kamar bau, selimut dan handuk kusam. Staffnya gak ramah. Kamar tdk sesuai ekspektasi, sempit dan pengap. Breakfast kayak makanan untuk kucing, jd cari sarapan di luar. Untuk harga segitu, gak worth it.",neut,neut,neg,neut,neut,neg,neg,neg,neut,neut
hot shower kadang bisa,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Tempat strategis dipusat kota, tp kok gak dpt snack ya? Trus ada bau asap rokok",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
saya menginap semalam saja. tv rusak. lampu kamar mandi mati. sisanya ok,neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
"Ada kecoa di kamar mandi, AC kurang dingin, air panas malam hari tdk nyala",neg,neg,neut,neut,neg,neut,neut,neut,neut,neut
"Acnya kurang dingin, wifi juga gak ada:( ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
"beyond expectation, tanpa menggunakan kupon diskon pun properti ini sangat worth it, kamar sangat bersih dan rapih, luas, lengkap, sampai kompor elektrik pun tersedia di kamar, cocok untuk long stay, suasana sangat nyaman, tenang, pelayanan sangat baik, hanya duct pembuangan di kamar mandi kotor sekali banyak bekas residu sabun dan rambut.",neut,neut,neut,neut,pos,pos,pos,neut,neut,neut
airnya bau banget.. lantai kotor tidak bisa dibuat solat,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kamar bau dari selokan kamar mandi,banyak nyamuknya,pagi air utk mandi sangat kecil jadi hrs nunggu agak siang utk mandi.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Bersih,nyaman & asri. Cuma syg prnh airnya mati setengah hari & lokasinya bkn d jalan utama",neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"AC NYA KURANG TERASA, KAMAR BOCOR, PETUGASNYA KURANG SIGAP DALAM PELAYANAN,KAMAR MANDI KURANG BERSIH  ",neg,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Pelayanan tidak memuaskan, makanan habis pas sahur, kamar 2 hari tidak dibersihkan, receptionist tidak sopan dan menjangkelkan",neut,neut,neut,neut,neg,neut,neg,neg,neut,neut
"JANGAN PILIH KAMAR DISINI Pelayanannya mengecewakan. Kami dibentak saat akan checkin alasannya karena nama kami blm terupdate. Kamar sangat kotor & tidak dibersihkan. Banyak rambut di wc. AC mati, dan tidak dapat handuk. CS dari airy pun tdk menggubris komplain kami. Kami bahkan telah menulis surat pembaca ke koran untk properti asal-asalan ini",neg,neut,neut,neut,neg,neut,neg,neut,neut,neut
"oke sih, cuma fasilitas air minumnya aja agak dperhatikan, soalnya ada dispenser yang galonnya tidak di ganti2. ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
tidak ada wifi di kamar kamar tidak kedap suara parkir susah akses dari jalan raya terlalu masuk k,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
pelayanan nya kurang baik . tempat nya udah oke bagus bersih ..,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"Kamar nya lumayan, wifi nya gak nyampe sampai kamar saya, kamar mandi bau, jorok ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neg
ga di kasih peralatan mandi (kecuali handuk ada). ga di kasih air mineral juga.. ga ada wifi.. Selain itu OK ,neut,neut,neut,pos,neut,neg,neut,neut,neut,neg
Kamarnya terlalu sederhana. Makan sarapan paginya tidak enak. Pelayanan kurang. Tempat makan kurang nyaman.,neut,neut,neut,neut,neut,neut,neg,neg,neut,neut
Kamar standard yang oke. dekat dengan bandara. WIFI tidak bisa,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Menyenangkan, lokasi dekat ke berbagai resto & tempat makanan (KFC, Richeese, Pizza Hut, dll), dekat Indomaret, parkiran oke. Sayang terakhir ke sana, wifi sedang bemasalah...",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Lantai kamar mandi licin, Tidak disediakan shower cap, Pintu kamar mandi gagangnya berat/sulit diputar khawatir tidak bisa dibuka/terkunci dari dalam, Alangkah baiknya disediakan petunjuk arah kiblat di dalam kamar.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Staf Griya Amartha saling mengobrol berteriak di lorong di pagi buta sehingga mengganggu waktu beristirahat,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"cukup baik...waktu pertama masuk kamar, kamarnya bau....shower air panas tidak berfungai...padahal sudah panggil petugas...",neut,neg,neg,neut,neut,neut,neut,neut,neut,neut
"complimentary nya tidak sesuai, disebutkan 2 noodle, 2 fresh milk dan 2 snack tapi kenyataannya semuanya snack seribuan 6pcs. colokan utk air panasnya rusak. kulkas kurang dingin. wifinya lambat bgt, hot water kurang berfungsi airnya masih terasa dingin. utk kebersihan bed, room, kamar mandi ok.",neut,neg,neut,neut,pos,neg,neut,neut,neut,neg
"Ac tidak dingin,(bocor) . Stop kontak tidak ada arus listrik, sehingga tidak bisa mengecas hp. Jika malam terdengar suara tikus berlari di atas plafon kamar. Handuk hanya tersedia 1",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Nyamuk banyak sekali,berisik,kamar tidak sesuai gambar,cuma di sediakan sabun batangan,kasur kotor,lantai kaya ada rumah semut dan selimut kecil dan tipis.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
kamar nya agak kotor + gelap lantai nya seperti tidak pernah di pel,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Hotel bersih, pegawai ramah, kolam renang walaupun kecil tp sangat bersih Tp syg ketika sy dtg wifi tidak bisa connect sampai kamar Pdhl sy memilih airy krna ada jaminan fasilitas wifi di setiap kamar ny",neut,neut,neut,neut,pos,neut,pos,neut,neut,neg
kamar mandi kotor... ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"resepsionisnya tidak available 24 hours. Saya check in pukul 4, tidak ada resepsionisnya. Setelah menelfon dan menunggu baru dia keluar. Ketik check out juga saya harus menunggu 30 menit lebih untuk dilayani. Sekitar tempat resepsionis banyak kucing dan bau busuk. keadaan depan penginapan tidak seperti yang di internet.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Kamar bersih. Walaupun ada sesuatu di kloset. ð¬ Yg jaga sedikit banget senyumnya. Tapi nyamaaan banget kamarnya. ,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"Kamar bersih dan nyaman, sarapan minimalis, cuma 1 menu, air panas tidak berfungsi",neut,neg,neut,neut,pos,neut,neut,neg,neut,neut
"closet nya rusak kamar mandi tidak bersih lemari sudah jamuran, tidak bersih alas tempat tidur kotor banyak nyamuk ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kamar cukup nyaman walaupun dpt kamar lt 5 dan tidak ada lift... pedugas yg cowok agak jutek..konfirmasi earlu cek in tp sampai di penginapan tyt tdk bs,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kamar mandinya sempit dan bau pesing,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
kebersihan selimut dan kamar masih perlu diperhatikan.. tetapi overall not bad..,neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
kurang bersih aja,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Pelayanan saat check-in sangat tidak ramah, nasi goreng nya hangus, telur dadar kok bisa yaa tipis gitu.. tidak ada sendal, sprei dan sarung bantal kotor...",neut,neut,neut,neut,neut,neg,neg,neg,neut,neut
kamarnya sangat tidak sesuai gambar yang ditampilkan dan kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"AC mati, tidak ada keset, pelayanan kurang",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tempatnya bersih dah bagus, hanya pelayanannya kurang ramah",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"sarung bantal, seprai dan selimutnya tidak lagi putih...trus dindingnya sdh banyak lumut..yg lain, ok..",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Pelayanan di Airy Room Eco Pasteur Cipedes Tengah 195 : 1. Receptionis kurang ramah saat check in. 2. Air panas kecil. 3. Channel pada tv sedikit. 4. Kasur kurang nyaman, 5. Selimbut tipis padahal suhu di Pasteur dingin. 6. Saat check out harus cari-cari penjaga office utk menyerahkan kunci, tidak ada yang jaga di receptionis.",neut,neg,neut,neut,neut,neg,neg,neut,neg,neut
bersih tempatnya. saya suka. cuma air panasnya lagi macet kmrn. ,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
kamar jarang dibersihin,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Pelayannya tidak di sediain handuk buat mandi,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"kami pindah kamar sampai 2x gara2 ac di kamar yg pertama mati, yg kedua g dingin dan disuruh tunggu ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
wcnya lumutan..bikin jijik,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
ac dan wifi kamar sering error,neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
Kamar kurang bersih.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"nyesel nginep di sini , order lewat airyroom tapi ngak dapat fasilitas airyroom sama sekali, ngecewain banget cekin juga harus nunggu 15menit , parkiran sempit cs jutek ngecewain lah intinya ",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
Tidak ad air panasnya ,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Sangat mengecewakan... Tempat nya susah d cari, kamar mandi pengap dan bau, AC tidak dingin dan menetes, terlebih lagi pemilik nya sangat teramat tidak sopan tidak cocok jadi pemilik penginapan kayak pereman pasar... Di tambah kemarin dapat kamar 202 tangg",neg,neut,neg,neut,neut,neut,neg,neut,neut,neut
"kamarnya sih bersih lmayan lah buat 100rban cman kamar mandi sempit bgt , bapak bapak penjaganya kurang ramah.  mnurutku untuk low budget  masih oke pokoknya",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"pelayanan baik, kondisi kamar baik, cuma tolong diperhatikan kamar mandi agak bau dikit tapi overall puass kalau kebandung lagi insyaalloh akan kesini lagi harga murah kualitas mewah thanks airy rooms ",neut,neut,neg,pos,neut,neut,pos,neut,neut,neut
Pelayanan sangat buruk. Mohon diperbaiki,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Ah .. diksih yang bau rokok,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"lumayan, tapi air panas nya ga hidup",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Pelayanan ok, fasilitas big No, Dikamar tidak ada keset, flapon kaya rembesan air gitu udh lumutan, Agak bau apek, AC kurang dingin, pembuangan air kamar mandi agak mampet, gak rekomend lah pokok ya",neg,neut,neg,neut,neg,neut,pos,neut,neut,neut
Sempat dikasih handuk kotor. Tidak ada wifi di kamar. Jangan ngomong ada WIFI! ,neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
"Lokasi strategis, pelayanan baik, ac dingin, Kamar cukup luas Namun Kamar kotor Dan Kamar mandi bau. Sarapan hanya nasi goreng Dan Telor ceplok Gak ada roti tawar. Bangunan seperti kurang terawat Dan terkesan kuno",pos,neut,neg,neut,neg,neut,pos,neg,neut,neut
Sebaiknya sarung bantal dan spreinya diberi aroma harum.. agar tidak bau!!! ,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"Awal Check-in sy sudah kecewa krn kamar agak kotor dan tidak tersedia tissue dan keset. Benar saja, ",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
acnya kurang dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"overall bagus..ac nya aja kurang dingin, ",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Bersih, nyaman, tapi WiFi lola banget ",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
Tidak ada air panas dan sarapan,neut,neg,neut,neut,neut,neut,neut,neg,neut,neut
"pelayannya kurang sopan, tertawa terbahak bahak dan menatap remeh tamu",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamar panas meski ada ac, proses check in tidak lancar karena bertepatan dg penjaga penginapan sedang tidak ada di rumah. ",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"pelayanan chek in lama dan sistem di resepsionis masih manual, kamar jelek, lantainya rusak, kotor dan kamar mandinya jelek",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"AC tidak dingin, remote TV rusak.",neg,neut,neut,neut,neut,neut,neut,neut,neg,neut
"Untuk harga yg sangat terjangkau, fasilitasnya melebihi ekspektasi. Kamar luas, dingin. Sayangnya water heater sdg dibenerin dan kasur agak keras. Cuma utk harga segini, sangat sangat ok!!!",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
"(-) Kamar mandi kurang bersih berkerak. Air bbrp kali mati, utamanya pas subuh.Tidak disediakan keset. Air panas unt minum ready baru jam 7. Ruangan terlalu sempit, tdk cukup space unt sholat. Sinyal hp di kamar mati suri (+) lokasi bagus, menyewakan motor, wifi  kencang",neut,neut,neut,neut,neg,neg,neut,neut,neut,pos
"remot tv tidak ada baterai,air panas rusak,kamar kotor,tidaka ada bath math ,berantakan . sudah follow up ke Deva airy tidak ada respon ulang",neut,neg,neut,neut,neg,neut,neg,neut,neg,neut
"Hotel sangat nyaman tapi sayangnya handuk kurang bagus dan tidak ada air panas padahal seharusnya ada , overall good lah",neut,neg,neut,pos,neut,neg,neut,neut,neut,neut
Lokasi bagus. Check in lancar. Bedsheet kurang bersih,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"AC nya panas dan tidak dingin, dan juga kurang bersih",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"saya kecewa banget dengan fasilitas di airy eco sawah besar kartini jakarta. semua fasilitas tersedia tapi tidak bisa dipakai semua contoh telpon yg didalam kamar tidak bis di gunkan , AC remot nya tidak ada jd tidak bisa atur suhu saat kedinginan , remot tv juga pas baru masuk kamar tidak tersedia .",neg,neut,neut,neg,neut,neut,neut,neut,neg,neut
servicenya ok..pegawainya ramah..pemandangan ok view ok..cuman air panas buat mandinya kadang panas kadang engga..all in mantap lah.. tingkatkan lg..,neut,neg,neut,pos,neut,neut,pos,neut,neut,neut
"Kamar bagus,rapi,bersih dan wangi tapi sayang kamar yang saya tempati ac nya tdk dingin dan air panas nya juga makannya tidak enak dan porsi nya sudah di takar",neg,neg,pos,neut,pos,neut,neut,neg,neut,neut
"+ kamar cukup luas, terjangkau, sarapan bervariasi, ada kulkas+teko air pns, hot shower, ac dingin, lokasi strategis, lift - channel tv sedikit, ada liat kecoa kecil 1, hari 1-2 ga dpt snack, hari 4 ga dbersihkan n ga dpt mnm+snack, kalo panggil housekeeping lamaaaaaaa but overall bagus, akan mnginap lg dsni krn kmr bsr, bersih, murah, srpan enak",pos,pos,neut,pos,neg,neg,neut,pos,neg,neut
"kamar kotorrr berdebu,seperti sudah lama kosong n tidak dibersihkan. keset kaki ga ada,water heater air panas hanya sedikit,baru pake mandi 1org udh abis, pintu wc ga bs ditutup ga ada kuncinya juga, room service ditelp ga dtg2,ga ada lift ke lt 3",neut,neg,neut,neut,neg,neut,neg,neut,neut,neut
very nice..tapi bnyk rambut,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Tidak rekomendasi kamar no 1 tembok kotor, banyak nyamuk, WC bau, kamar mandi jorok.",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"bersih, kamar yg nyaman to kurang 1 yaitu WiFi yg Tidak bisa connect ",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
kamar bersih namun air panas tidak teesedia,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"kamar mandi bau, peralatan kamar mandi kurang maksimal kaya kamar mandi kost an, yang sangat kecewa bedcover alias selimut nya kotor dan sy sprei nya g di ganti juga sampai saya gatal gatal gak bisa tidur. iya sih harga murah lokasi strategis deket kuliner tapi g bisa tidur.  sarapan kwetiaw nya basi ",neut,neut,neg,neut,neg,neg,neut,neg,neut,neut
"Air panasnya nyalanya malem. Sy psn 2 kamar, di kamar mandi satunya ada kecoa, seprei agak kotor, bantalnya udh kotor banget butuh diganti, waktu check out resepsionisnya sambil angkat tlp, saya kasih kunci gak ada ngmg apa2 termasuk terimakasih/selamat jalan seperti yg seharusnya.",neut,neg,neut,neut,neg,neg,neg,neut,neut,neut
"tampilan luar boleh biasa tapi kamarnya luas, bed empuk, fasilitas lengkap, breakfastnya enak. Tapi di kamar no 1, pintu sebelah kanan perlu diperbaiki, ac kurang dingin dan shower perlu diperbaiki krn ada bocor, shower air panas tdk berfungsi.",neg,neg,neut,neut,neut,pos,neut,pos,neut,neut
"Wifi tidak bisa connect, Sulit sekali mendapatkan AIRY GONDOKUSUMAN URIP SUMOHARJO 64,..Baru setelah nelpon call center ada info yang menghandle Tickle Hotel",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Tempat tidurnya kotor, bantalnya bau semua... buat badan jadi gatal kayak banyak hewannya, jadi tidak bisa tidur dengan nyenyak. Tempat parkir terlalu sempit, sampai harus di titipkan ke lahan parkir yang ada di sebrang hotel.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Pelayanannya super ramah, hanya kamar mandi sedikit kurang bersih, kalau kamar oke, besar dan bersih, recommended",neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"alamat hotel sulit di temukan,  di waze pun tdk terdeteksi. ac tidak dingin, jendela rusak. tapi pelayanan nya ramah2 dan ganteng2 :)",neg,neut,neut,neut,neut,neut,pos,neut,neut,neut
"sdh 2x ini inap di airy tp ga prnh dpt bingkisan kotak biru dari airy (complimentery) pdhl baca review tmn2 sering pd dpt. waktu nanya dari pihak hotel katanya dr airy ga prnh krm lagi, ty ke customer service airy di jwb airy ga ada gitu2an, dan percakapan lgsg di hentikan oleh customer service ats nama koko",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
Air panas ga ada sih wkt aku nginap,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Live like home. Punya ruang tengah buat jamu teman atau sekedar santai keluarga.. sayang di dlm kamar di dpn tempat tidur tidak ada tv.. jadi mau sambil tiduran tdk bisa, sementara sofa ruang tengah hanya cukup dua orang duduk tpi g bs tiduran..",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
Kaca kamar mandi kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kasurnya berdebu,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Ini adalah pengalaman TERBURUK saya menginap di hotel, fasilitas yang diberikan semuanya BURUK, Mulai dari bantal, kamar mandi dan sprei yang kotor, Sofa yang dipenuhi semut, Ac yang tidak berfungsi, Lemari yang rusak, TV yang tidak dapat sinyal hingga wasthtafel yang seperti rumah makan ! Ini yang terburuk,  dan tidak sesuai dengan harapan.",neg,neut,neut,neg,neg,neg,neut,neut,neg,neut
"air hangat nya kalau siang aja bisa nya ,,, kalu pagi mau mandi ga bisa hangat",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"AC nggak dingin, lampu kurang terang",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"pengalaman hotel terburuk, pintu hotel jelek, ac tua kurang berfungsi, 1 hari pertama tidak disediakan selimut, selimut juga kotor, sprai dan tempat tidur kotor, tempat tidur juga ga spring bed, ventilasi wc jelek, jadi bau, air kotor, lantai kayu, tv kecil lama tidak terurus, pelayanan juga tidak memuaskan, hotel airy terburuk yang pernah ada.",neg,neut,neg,neg,neg,neg,neg,neut,neg,neut
"Ini adalah yg kedua nginep di Airy Anggrek Satu 18. AC lebih dingin dr yg pertama, kamar lebih luas. sayangnya dikasih smoking room, padahal setau saya Airy non smoking semua. jd pertama masuk bau asap rokok. Tapi so far sih seneng2 aja nginep di sini. ",neg_pos,neut,neut,pos,neut,neut,neut,neut,neut,neut
"furniturenya bgs, sayang liftnya blm bisa dipake, kamarnya kurang bersih. kamar mandinya sampe tumbuh jamur. tp overall lumayan lah dgn harga segitu ",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
