processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"kamar cukup luas dan lokasi strategis dkt dengan kampus, mall, tempag makan tapi kamar mandi kotor d",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Oke. Sayang sinyal wifi di kamar atas jelek,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
pelayanan memuaskan.  cuman bantal airy kotor seperti tidak d cuci. dan tempat penyimpanan bantal biru airy kotor.,neut,neut,neut,neut,neg,neg,pos,neut,neut,neut
"Kamarnya kuranf bagus , lampunya tidak semuanya menyala , sangat petang , ruangannya sangat bau , kamar mandinya kotor ",neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"AC tidak panas,  dinding kamar ada rembesan bocor air jd kamar lembab dan penerangannya kamar tdk terang tapi remang remang",pos,neut,neg,neut,neut,neut,neut,neut,neut,neut
kamar tidak sesuai dengan kamar. gak ada bantal guling airy dan peralatan mandi airy room,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
Kamar Ok. Air panas kurang panas. dapat sarapan bahkan untuk flight pagi seperti saya. Satu jam sebelum menuju bandara sarapan sudah disiapkan. TV burem but over all ok.,neut,neg,neut,pos,neut,neut,neut,pos,neg,neut
"kali ini, kurang memuaskan untuk kamarnya.. pintu kamar susah di kunci, untuk seprei kasur masa banyak bolong2",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Datang jam 1 siang tapi tidak boleh cek in, kamar kotor, hotel ramai dan jorok.",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
kamar tidak bersih,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Buruk. Siaran TV Hanya 6 Chanel, view jendela tidak ada, lobby dan area masuk menuju lift berantakan, kunci pintu masih manual. Tidak sesuai dengan foto.",neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
kamar bau cat dan kamar mandi bau tidak sedap :(,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
kamar panas... lantai kamar kotor peralatan housekeping di letak di lorong hotel,neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Baik jaringan internet perlu ditingkatkan, lampu kamar mandi dan ruangan perlu ditingkatkan, air minum dalam kamar sebaiknya ukuran 1,5 Liter, sarung bantal perlu diganti karena sudah bercak kuning",neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
bagus seh tp AC ny panas...,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
SO BAD ! kamar nya jorok bgt.. bnyak srng laba2..kmr mndi gk d ksih tissue toilet gk ada keset. chek,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Ada kecoa di kamar mandi, AC kurang dingin, air panas malam hari tdk nyala",neg,neg,neut,neut,neg,neut,neut,neut,neut,neut
"Acnya kurang dingin, wifi juga gak ada:( ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
hanya saja air showernya...ngk panas.....dingin....,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamar bau dari selokan kamar mandi,banyak nyamuknya,pagi air utk mandi sangat kecil jadi hrs nunggu agak siang utk mandi.",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Bersih,nyaman & asri. Cuma syg prnh airnya mati setengah hari & lokasinya bkn d jalan utama",neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
"AC NYA KURANG TERASA, KAMAR BOCOR, PETUGASNYA KURANG SIGAP DALAM PELAYANAN,KAMAR MANDI KURANG BERSIH  ",neg,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Pelayanan tidak memuaskan, makanan habis pas sahur, kamar 2 hari tidak dibersihkan, receptionist tidak sopan dan menjangkelkan",neut,neut,neut,neut,neg,neut,neg,neg,neut,neut
"JANGAN PILIH KAMAR DISINI Pelayanannya mengecewakan. Kami dibentak saat akan checkin alasannya karena nama kami blm terupdate. Kamar sangat kotor & tidak dibersihkan. Banyak rambut di wc. AC mati, dan tidak dapat handuk. CS dari airy pun tdk menggubris komplain kami. Kami bahkan telah menulis surat pembaca ke koran untk properti asal-asalan ini",neg,neut,neut,neut,neg,neut,neg,neut,neut,neut
"oke sih, cuma fasilitas air minumnya aja agak dperhatikan, soalnya ada dispenser yang galonnya tidak di ganti2. ",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"(+) kamar cukup luas, staff ramah, sarapan enak meski hanya 1 macam (-) air kamar Mandi yg baunya tidak enak",neut,neut,neg,neut,neut,neut,pos,pos,neut,neut
tidak ada wifi di kamar kamar tidak kedap suara parkir susah akses dari jalan raya terlalu masuk k,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
kamar mandinya kurang bersih airnya asin,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
pelayanan nya kurang baik . tempat nya udah oke bagus bersih ..,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"Hotel nyaman, tapi sayang yg ngejagain pergi-pergian mulu. terus kamar mandi ga bersih",neut,neut,neut,neut,neg,neut,neg,neut,neut,neut
"Menyenangkan, lokasi dekat ke berbagai resto & tempat makanan (KFC, Richeese, Pizza Hut, dll), dekat Indomaret, parkiran oke. Sayang terakhir ke sana, wifi sedang bemasalah...",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Lantai kamar mandi licin, Tidak disediakan shower cap, Pintu kamar mandi gagangnya berat/sulit diputar khawatir tidak bisa dibuka/terkunci dari dalam, Alangkah baiknya disediakan petunjuk arah kiblat di dalam kamar.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
Staf Griya Amartha saling mengobrol berteriak di lorong di pagi buta sehingga mengganggu waktu beristirahat,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Ada harga ada rupa.. Tanpa makan pagi tapi dapat snack.. Kekurangannya, air panas kurang berfungsi d",neut,neg,neut,neut,neut,pos,neut,neg,neut,neut
Wifi nya jeleeeeeeeek,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"bau toilet menyengat, sampai tercium saat tidur. ",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Nyamuk banyak sekali,berisik,kamar tidak sesuai gambar,cuma di sediakan sabun batangan,kasur kotor,lantai kaya ada rumah semut dan selimut kecil dan tipis.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Hotel bersih, pegawai ramah, kolam renang walaupun kecil tp sangat bersih Tp syg ketika sy dtg wifi tidak bisa connect sampai kamar Pdhl sy memilih airy krna ada jaminan fasilitas wifi di setiap kamar ny",neut,neut,neut,neut,pos,neut,pos,neut,neut,neg
kamar mandi kotor... ,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
ac nya ga dingin. kamar sempit tp utk hrg segitu wajar sih. ,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"tempat nyaman untuk beristirahat, namun perlengkapan mandi yang ada tidak lengkap, hanya ada sabun dan shampoo. Saya sangat sering menggunakan airy room, sehingga sudah tau apa saja fasilitas yang biasanya ada. Cemilan yang ada juga hanya  setengah dari pada biasanya.  ",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
lokasi strategis.. sarung bantal dan sprei bau.. handuk lusuh,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"yang paling berkesan adalah suasana elegant di kamar trsebt  sehingga membuat nyaman untk bermlam yang harus di perbaiki keadaan AC , karna terjadi kebocoran air AC di kamar yang saya tempati",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"Kamar bersih dan nyaman, sarapan minimalis, cuma 1 menu, air panas tidak berfungsi",neut,neg,neut,neut,pos,neut,neut,neg,neut,neut
"closet nya rusak kamar mandi tidak bersih lemari sudah jamuran, tidak bersih alas tempat tidur kotor banyak nyamuk ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Untuk koneksi wiffi lebih di tingkatkan lagi ...,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
kamar mandinya sempit dan bau pesing,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
kebersihan selimut dan kamar masih perlu diperhatikan.. tetapi overall not bad..,neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
kurang bersih aja,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Pelayanan saat check-in sangat tidak ramah, nasi goreng nya hangus, telur dadar kok bisa yaa tipis gitu.. tidak ada sendal, sprei dan sarung bantal kotor...",neut,neut,neut,neut,neut,neg,neg,neg,neut,neut
kamarnya sangat tidak sesuai gambar yang ditampilkan dan kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"AC mati, tidak ada keset, pelayanan kurang",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tempatnya bersih dah bagus, hanya pelayanannya kurang ramah",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
lebih dijaga kebersihannya trims,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
bersih tempatnya. saya suka. cuma air panasnya lagi macet kmrn. ,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"Kalo itinerary ke seputaran Seminyak, tempat nya OK dan relatif deket kmn2. Kamar mandi perlu ditingkatkan kebersihan nya, selain itu OK ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Tv kabel tidak jelas saluran nya, perlengkapan kamar kurang, kebersihan kamar kurang",neut,neut,neut,neut,neg,neg,neut,neut,neg,neut
"wifi tidak bisa sampai lantai 3, air galon tidak ada isinya",neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
kamar jarang dibersihin,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"dpt kmr yg pemanasnya rusak, tp stlh mnt bs diganti dgn air panas dr ember sm petugasnya",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Wifi nya gak bagus,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
TV gx ad chanel. toilet bermasalah ,neut,neut,neut,neut,neg,neut,neut,neut,neg,neut
"Tempat tidur sangat nyaman, sarapan enak.. Namun pintu kamar mandi tidak bisa ditutup dan tidak ada handuk.",neut,neut,neut,neut,neut,neg,neut,pos,neut,neut
" Cukup nyaman, tapi lantai dan kaca kamar mandi, waktu saya menginap kurang bersih.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Pelayannya tidak di sediain handuk buat mandi,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
wcnya lumutan..bikin jijik,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Kamar kurang bersih.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"nyesel nginep di sini , order lewat airyroom tapi ngak dapat fasilitas airyroom sama sekali, ngecewain banget cekin juga harus nunggu 15menit , parkiran sempit cs jutek ngecewain lah intinya ",neut,neut,neut,neut,neut,neg,neg,neut,neut,neut
Tidak ad air panasnya ,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Sangat mengecewakan... Tempat nya susah d cari, kamar mandi pengap dan bau, AC tidak dingin dan menetes, terlebih lagi pemilik nya sangat teramat tidak sopan tidak cocok jadi pemilik penginapan kayak pereman pasar... Di tambah kemarin dapat kamar 202 tangg",neg,neut,neg,neut,neut,neut,neg,neut,neut,neut
"kamarnya sih bersih lmayan lah buat 100rban cman kamar mandi sempit bgt , bapak bapak penjaganya kurang ramah.  mnurutku untuk low budget  masih oke pokoknya",neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
Pelayanan sangat buruk. Mohon diperbaiki,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
Ah .. diksih yang bau rokok,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Pelayanan ok, fasilitas big No, Dikamar tidak ada keset, flapon kaya rembesan air gitu udh lumutan, Agak bau apek, AC kurang dingin, pembuangan air kamar mandi agak mampet, gak rekomend lah pokok ya",neg,neut,neg,neut,neg,neut,pos,neut,neut,neut
Sempat dikasih handuk kotor. Tidak ada wifi di kamar. Jangan ngomong ada WIFI! ,neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
free snack + sabun / shampoo airy gak ada... AC nya juga bocor air nya keluar di dlm ruangan... semoga di perbaiki tempat dan kinerjanya dimana hak buat konsumen...,neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Lokasi strategis, pelayanan baik, ac dingin, Kamar cukup luas Namun Kamar kotor Dan Kamar mandi bau. Sarapan hanya nasi goreng Dan Telor ceplok Gak ada roti tawar. Bangunan seperti kurang terawat Dan terkesan kuno",pos,neut,neg,neut,neg,neut,pos,neg,neut,neut
acnya tidak dingin dan tidak ada tissunya sama laundrynya kebetulan troble jadi handuknya cuman dapat 1,neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
bagus tpi wifi tidak dapat d gunakan,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Sebaiknya sarung bantal dan spreinya diberi aroma harum.. agar tidak bau!!! ,neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"overall bagus..ac nya aja kurang dingin, ",neg,neut,neut,pos,neut,neut,neut,neut,neut,neut
"pelayannya kurang sopan, tertawa terbahak bahak dan menatap remeh tamu",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"kamar panas meski ada ac, proses check in tidak lancar karena bertepatan dg penjaga penginapan sedang tidak ada di rumah. ",neg,neut,neut,neut,neut,neut,neg,neut,neut,neut
Airy nya bagus cuman hotel gajah mada nya yg tua dan kamar mandi bau serta banyak berdebu. Jadi tida,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"AC tidak dingin, remote TV rusak.",neg,neut,neut,neut,neut,neut,neut,neut,neg,neut
"Untuk harga yg sangat terjangkau, fasilitasnya melebihi ekspektasi. Kamar luas, dingin. Sayangnya water heater sdg dibenerin dan kasur agak keras. Cuma utk harga segini, sangat sangat ok!!!",neut,neg,neut,pos,neut,neut,neut,neut,neut,neut
"kamar mandi luas tpi kmar kondensasi parah untuk awal nya, wifi tidak berfungsi sama sekali dan tidak ada signal telephone d area hotel but the rest ok",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Nyaman letaknya di tengah kota cuman wifinya pake wifiid ð,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Tidak ada air panas untuk mandi..,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"ga recomended ac panas, bantal bau, dan ruangan ga sesuai yg di gmabr. beda bgt. thx airy",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"AC panas, front desk tidak ramah, kasur banyak pasir, bau rokok.",neg,neut,neg,neut,neg,neut,neg,neut,neut,neut
kamar bau banget,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Hotel sangat nyaman tapi sayangnya handuk kurang bagus dan tidak ada air panas padahal seharusnya ada , overall good lah",neut,neg,neut,pos,neut,neg,neut,neut,neut,neut
Lokasi bagus. Check in lancar. Bedsheet kurang bersih,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"Alat Mandi, lemari, TV rusak ...tidak bisa dipakai",neut,neut,neut,neut,neut,neg,neut,neut,neg,neut
"AC nya panas dan tidak dingin, dan juga kurang bersih",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"saya kecewa banget dengan fasilitas di airy eco sawah besar kartini jakarta. semua fasilitas tersedia tapi tidak bisa dipakai semua contoh telpon yg didalam kamar tidak bis di gunkan , AC remot nya tidak ada jd tidak bisa atur suhu saat kedinginan , remot tv juga pas baru masuk kamar tidak tersedia .",neg,neut,neut,neg,neut,neut,neut,neut,neg,neut
"Lampunya kurang terang, tidak ada keset di depn toilet. Tapi overall ok",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"Kamar bagus,rapi,bersih dan wangi tapi sayang kamar yang saya tempati ac nya tdk dingin dan air panas nya juga makannya tidak enak dan porsi nya sudah di takar",neg,neg,pos,neut,pos,neut,neut,neg,neut,neut
"+ kamar cukup luas, terjangkau, sarapan bervariasi, ada kulkas+teko air pns, hot shower, ac dingin, lokasi strategis, lift - channel tv sedikit, ada liat kecoa kecil 1, hari 1-2 ga dpt snack, hari 4 ga dbersihkan n ga dpt mnm+snack, kalo panggil housekeeping lamaaaaaaa but overall bagus, akan mnginap lg dsni krn kmr bsr, bersih, murah, srpan enak",pos,pos,neut,pos,neg,neg,neut,pos,neg,neut
very nice..tapi bnyk rambut,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
air panas gak nyala. wc kurang bersih.,neut,neg,neut,neut,neg,neut,neut,neut,neut,neut
kamar bersih namun air panas tidak teesedia,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"Air kotor, lampu kamar terlalu redup, kamar mandi kurang bersih",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"tampilan luar boleh biasa tapi kamarnya luas, bed empuk, fasilitas lengkap, breakfastnya enak. Tapi di kamar no 1, pintu sebelah kanan perlu diperbaiki, ac kurang dingin dan shower perlu diperbaiki krn ada bocor, shower air panas tdk berfungsi.",neg,neg,neut,neut,neut,pos,neut,pos,neut,neut
"Tempat tidurnya kotor, bantalnya bau semua... buat badan jadi gatal kayak banyak hewannya, jadi tidak bisa tidur dengan nyenyak. Tempat parkir terlalu sempit, sampai harus di titipkan ke lahan parkir yang ada di sebrang hotel.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"haha..keliatan kolam renang besar,gk tau buat anak2 kali ya...naik tangga lagi...kamarnya cukup luas dan bersih..cuma air di kamar mandi kecil. shower harus diganti...wifi gak ada...dapat kamarnya lt.3. naik tangga..bawa barang agak ngos2an. cuma untungnya ke mana2 dekat...",neut,neut,neut,neut,pos,neut,neut,neut,neut,neg
Kaca kamar mandi kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"ok lah...,,, bisa dijdikan pilihan ð tpi hot showernya gk ada kamar laen kli yaak",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
kasurnya berdebu,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Kamar terjangkau, tersedia snack dan makan pagi. Hanya saja kamar agak bau, sebaiknya di berikan pewangi kamar",neut,neut,neg,neut,neut,pos,neut,pos,neut,neut
airnya asin dan kamar kurang bersih tapi pelayanan oke,neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
baikk... tapii air panasnya perlu sangat diperbaiki...,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Lumayan ayem, sayang ACnya banyak yg rusak jadi kurang dingin",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Ini adalah pengalaman TERBURUK saya menginap di hotel, fasilitas yang diberikan semuanya BURUK, Mulai dari bantal, kamar mandi dan sprei yang kotor, Sofa yang dipenuhi semut, Ac yang tidak berfungsi, Lemari yang rusak, TV yang tidak dapat sinyal hingga wasthtafel yang seperti rumah makan ! Ini yang terburuk,  dan tidak sesuai dengan harapan.",neg,neut,neut,neg,neg,neg,neut,neut,neg,neut
"air hangat nya kalau siang aja bisa nya ,,, kalu pagi mau mandi ga bisa hangat",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"AC nggak dingin, lampu kurang terang",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Ini adalah yg kedua nginep di Airy Anggrek Satu 18. AC lebih dingin dr yg pertama, kamar lebih luas. sayangnya dikasih smoking room, padahal setau saya Airy non smoking semua. jd pertama masuk bau asap rokok. Tapi so far sih seneng2 aja nginep di sini. ",neg_pos,neut,neut,pos,neut,neut,neut,neut,neut,neut
Fasilitas air panas disediakan ,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"kamar mandi nya sedikit bau, selebihnya memuaskan. ",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
yang disayangkan cuma air panas nya saja,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Tidak ada wifi gratis sampai di kamar saya. Terima kasih.,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Tidak sesuai dengan gambar, kebersihan perlu ditingkatkan",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
