processed_text,ac,air_panas,bau,general,kebersihan,linen,service,sunrise_meal,tv,wifi
"Semacam mimpi buruk. Resepsionis tdk ramah, tdk fleksibel, kamar blm siap sampe jam 2, tamu menunggu, listrik mati di pagi hari hampir khabisan udara di dlm, uang deposit tdk dikembalikan. Kalau butuh tip jgn begitu caranya. Sy tdk ingin kalian merasakan hal serupa, pertimbangkan matang2 sebelum memilih airy yg ini.",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"tidak dapat snack, wifi lemot, kamar mandi tidak ada gantungan baju...",neut,neut,neut,neut,neut,neg,neut,neut,neut,neg
"Kamar mandi kotor, selama menginap 3hr2 mlm cm 1 d bersihkan, kamar kotor, minta keset kamar mandi lama, cm 1x d beri air putih",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Kesan:  Baik , akan jadi pelanggan. Perbaikan : Beberapa kamar sinyal internet kurang bagus terutama di beberapa kamar lantai 1.",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"kamar mandinya kotor dan bau, banyak semut dikamar sehingga tidak bisa menaruh makanan sembarangan. pelayanannya kurang baik dari receptionis dan pegawainya. fasilitas seperti ac kurang dingin dan wifi tidak dapat digunakan. saya tidak akan menginap disana lagi pokoknya. ",neg,neut,neg,neut,neg,neut,neg,neut,neut,neg
"seprei banyak noda,AC tidak dingin,reception pagi sangat tidak sopan",neg,neut,neut,neut,neut,neg,neg,neut,neut,neut
"kamar mandinya kotor dan saluran airnya kesumbat jadi air ngenggenang dan meluap ke kamar, jadi bikin kamar banjir..",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"KECEWA BANGET. GA WORTH IT. fasilitas ga lengkap, ga ada air minum dan tas peralatan mandi airy. tempat kumuh bau kotor, padahal harga 125rb. lemari rusak ac ga dingin lantai kotor. ga ngerti kenapa airy bisa masukin penginapan kayak gini. pdhl udh sering nginep di airy dan yg harga 125rb cukup bagus. gak usah nginep disini, cari yg lain aja.",neg,neut,neg,neut,neg,neg,neut,neut,neut,neut
"Nyaman sih, cuma spreinya kok agak bau ya sama ada noda seperti bercak darah.",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Pelayanan di Airy Room Eco Pasteur Cipedes Tengah 195 : 1. Receptionis kurang ramah saat check in. 2. Air panas kecil. 3. Channel pada tv sedikit. 4. Kasur kurang nyaman, 5. Selimbut tipis padahal suhu di Pasteur dingin. 6. Saat check out harus cari-cari penjaga office utk menyerahkan kunci, tidak ada yang jaga di receptionis.",neut,neg,neut,neut,neut,neg,neg,neut,neg,neut
keren dan bersih hx sj lupa di ganti handux dan lupa dbersihkn selebihx oke,neut,neut,neut,pos,neg_pos,neg,neut,neut,neut,neut
ac nya tdk dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"kebersihan kamar, toilet, pelayanan resepsionis, di toilet kotor. Lantainya kuning, ada bungkus kondom yg belum dibersihkan",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"kamar kurang bersih & ada kecoa, kamar mandi jga kotor & tidak terawat. Tolong diperbaiki lgi. trims",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Tempat tidur nya besar tapi selimutnya dekil agak kumal. Pas mau check out, mau mandi, eh air panasnya gak bisa. Pesan nasi putih, teksturnya kayak beras subsidi (pecah2) dan cenderung keras.",neut,neg,neut,neut,neut,neg,neut,neg,neut,neut
"Kamarnya pengap, kamar mandi agak kotor di bagian pojokan wastafel dan ubin dibawah pintu kamar mandi. Kondisi macab kamar dekat pintu tidak safety. Tidak mendapatkan air hangat pas check-in kondisi hujan/welcome drink. Makanan breakfast tahu isi agak bau",neut,neut,neg,neut,neg,neg,neut,neg,neut,neut
Staff ramah kamar masih kurang clean.,neut,neut,neut,neut,neg,neut,pos,neut,neut,neut
"Cukup luas kamarnyaa,,  hanya kamar mandi mungkin yng kurang bersihh.trimakasih airy",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
AC di kamar nomer 10 ngga dingin,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
snaknya tolong disediakan,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
saluran di kamar mandinya agak bau dan sdikit mampet di tmpat showernya tpi so far so good,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Kamar mandi kurang bersih, selebihnya oke",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"sarapan not good..parkir bayar..kamar  bedcover kotor,lantai kurang bersih..",neut,neut,neut,neut,neg,neg,neut,neg,neut,neut
pegawai kurang ramah,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"Hotelnya bagus sih, cuma kedapetan kamar yang AC-nya panas banget, gak dingin. ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Ada harga ada rupa.. Tanpa makan pagi tapi dapat snack.. Kekurangannya, air panas kurang berfungsi d",neut,neg,neut,neut,neut,pos,neut,neg,neut,neut
"Saya minta tambahan handuk ndak bisa, hotel kok kurang handuk kyk motel aja , trus kalau pesen mknan hrs nunggu lama sekali, kmr mandi bau pengap, sudah dikasih sign untuk bersihin kmr tapi gk dibersihkan, masak hrs tlp dulu, trus advertising yg gk ada itu",neut,neut,neg,neut,neut,neg,neg,neg,neut,neut
"tempatnya sih lumayan nyaman, ena dan tp hanya 1 yang kurang enak yaitu handuknya yang bau apek dan tdk sedap..",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"lumayan lah buat harga penginapan yg ga terlalu mahal untuk tempat ditengah kota. tempatnya bersih, gak bising. cocok buat istirahat. tapi saran aja nih yaa, tv nya terlalu tinggi. jadi gabisa ditonton. gambarnya kayak gelep gitu, hehe. over all sih nyaman. wifi nya ga ada tapi,hiks. buat anak kuliahan yg mau traveling, dan backpaker reccomended nih. dibawah juga ada tempat laundry an nya. lumayan sambil tidur bisa sambil nunggu baju di laundry, hihi. kemaren siih aku kesana pesen kamar buat org 2, tapi temennya ga jadi karna ketinggalan pesawat. jadi sendirian, sepi, hening :) ",neut,neut,neut,pos,pos,neut,neut,neut,neg,neg
"kamar kotor, Ac tidak terasa apa apa, toilet udah karatan, Air asin,tv tidak ada warna, customer service tidak mempersiapkan kamar sebelum orang datang untuk menginap",neg,neut,neut,neut,neg,neut,neg,neut,neg,neut
"Kamar bersih, perlengkapan mandi ok, hanya saja kamar terlalu sempit dan tidak wangi",neut,neut,neg,neut,pos,pos,neut,neut,neut,neut
Sudah baik.. namun ditingkatkan lagi dari segi kebersihan kamar mandi.,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
kamar bagus dan bersih.. wangi.. saat masuk perlengkapan airy sdh trpasang/siap...tapi kekuranganny saat cek in harus nunggu sekitar 20 mnit sambil kamar disiapkan... harusny saat cek in kamar sdh siap.. dan pelanggan siap masuk..,neut,neut,neut,neut,pos,pos,neg,neut,neut,neut
Overall Bagus nyaman. Cuma ada barang saya yang tertinggal dan pihak hotel tidak bilang kalau barang tertinggal,neut,neut,neut,pos,neut,neut,neg,neut,neut,neut
air yang diwastafel gak nyala .... AC kurang dingin.,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"Staff ramah, tapi pelayanannya banyak kurang seperti selimut dan kasur yang tidak diganti, lupa ksh handuk dan keset di hari pertama, gak ada snack 4 hari berturut2",neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
pertama masuk sprei agak bau minyak angin..mungkin dari yg baru check out...tapi segera diganti setelah diberitau..oh iya..air panasnya ga gitu fungsi...tapi tempatnya tenang dan nyaman..thanks,neut,neg,neut,neut,neut,neg,neut,neut,neut,neut
Cukup baik hy perlu perawatan sj d bagian kamar mandi. ruangan cukup bersih. cm nyamuk msh byk.,neut,neut,neut,neut,pos,neut,neut,neut,neut,neut
toilet kotor . wc nya gak berfungsi dan bau  nya sampai keluar . AC nya dingin tapi berisik . Gak disediain handuk . ,neg,neut,neg,neut,neg,neg,neut,neut,neut,neut
good..cuma AC nya kurang dingin ,neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
toilet bau mgkn mslh pd saluran pembuangan. sprei dan selimut kotor. minta diganti tp tidak ada HK malam. dibatu resepsionis untuk memasakkan lapisan. pagi pagi kaki dna tangan gatal gatal bentol bentol. sepertinya tungau. NOT RECOMMENDED,neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
WC Bau,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"Lantai kurang bersih, yang lain cukup",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
"ruangan tidak harum bantal, selimut baunya tidak segar seperti gk di cuci",neut,neut,neg,neut,neut,neg,neut,neut,neut,neut
"kamar mandi sangat bau, yg lainnya bagus & nyaman.",neut,neut,neg,pos,neut,neut,neut,neut,neut,neut
"Kecewa sama pelayanannya, di aplikasi jam chek in jam 2 tpi pas sampe sana jam 2 blm bisa chek in dengan alasan tertentu Masih ada lagi kamarnya yg kotor sprei yg sperti blm dicuci, lantai kamar yg ada ceceran air pas pertama kali masuk trs yg parahnya sama sekali gak ada peralatan mandi sama sekali seperti handuk pasta gigi sabun dll  Harga murah tp mengecewakan",neut,neut,neut,neut,neg,neg,neg,neut,neut,neut
"kamar sempit, AC tidak dingin, berisik",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"bagus,bersih,sedikit bau aroma kamarnya..",neut,neut,neg,neut,pos,neut,neut,neut,neut,neut
Wangi Kamar Perlu Ditingkatkab lagi,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
"semua baik,, rekomended,, kecuali wifi gak jalan,, ",neut,neut,neut,pos,neut,neut,neut,neut,neut,neg
"kamar dan ruang tamu cukup luas, lokasi sangat strategis hanya kebersihan yg hrs di tingkatkan lagi. ",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
yg berkesan ukuran kamarnya besar. yg perlu diperbaikin saluran ke tanki closet pipanya rusak. service pelayanan lebih ditingkatkan..,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
"fasilitas kotor,ac tidak dingin,pintu kmr mandi tidak bsa d tu2p,kulkas tidak bisa di gunakan,sprei ",neg,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Sprey dan bantal guling kurang bersih, kamarnya nyaman dan tenang.",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Cukup bersih, tetapi masih ada beberapa bagian yg belum.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Murat, lumayan laah tapi banyak kecoa kecil kamarnya, dan selimutnya kurang bersih banyak bercaknya",neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"Pelayanan recepsionis sih ok ya, ramah, baik banget, recommend. sayang kamar kurang sesuai detail airy terus nggada snack dan peralatan kamar mandi dr airynya. rapi sih, kurang wangi aja khususnya kamar mandi. Kedepan, Ditingkatkan lagi ya fasilitasnya ",neut,neut,neg,neut,neut,neg,pos,neut,neut,neut
nyaman pelayanan ok cman box airy yg berisikam snack kosong,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"air panas gadak, 2x nginap 2 2 nya bertemu kasurnya",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Kamar 219 kecepatan koneksi wifinya buruk. Harus didepan pintu baru bagus,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"Kamar nyaman, full ac, tv nyala meskipun tdk semua chanel, kamar mandi bersih, pelayanan ramah, delat sm tempat makan, tp kadang suka mati tiba2 listriknya, overall is good. Thankyou ð",pos,neut,neut,pos,pos,neut,pos,neut,neg,neut
kamar nya agak kotor + gelap lantai nya seperti tidak pernah di pel,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Overall oke, cuma overpriced sama keliatan kaya udah lama gitu, ada beberapa debu, sama nyamuk serin",neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
AIR PANAS BULLSHITTTTT,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Ada sampah di dalam kamar. Tp selebihnya ok,neut,neut,neut,pos,neg,neut,neut,neut,neut,neut
kasur dan selimut agak kotor,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
kamar kotor,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"scr keseluruhan sudah baik, kamar bagus dan bersih, pelayanan jg memuaskan, yg perlu diperbaiki fasilitas air panas krn di kamar yg sy tempati tdk berfungsi sbg mana mestinya. terima kasih Airy Room. ",neut,neg,neut,pos,pos,neut,pos,neut,neut,neut
"Fasilitas TV tidak ada chanelnya, gak ada selimut, tidur tidak nyenyak karena banyak nyamuk. Mohon fasilitasnya diperbaiki. Tks",neut,neut,neut,neut,neut,neg,neut,neut,neg,neut
"Pelayanan ok, makanannya juga enak. Kelengkapan kamar baik, yang disayangkan hanya AC kurang dingin (agak lama dinginnya) dan handuk yang agak smelly. Namun kompensasinya ada kolam renangnya :) ",neg,neut,neut,neut,neut,neg,pos,pos,neut,neut
"kamar mandi bau, peralatan kamar mandi kurang maksimal kaya kamar mandi kost an, yang sangat kecewa bedcover alias selimut nya kotor dan sy sprei nya g di ganti juga sampai saya gatal gatal gak bisa tidur. iya sih harga murah lokasi strategis deket kuliner tapi g bisa tidur.  sarapan kwetiaw nya basi ",neut,neut,neg,neut,neg,neg,neut,neg,neut,neut
lokasi strategis tapi kamar agak sempit dan sedikit kotor.....,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Tolong kebersihannya lebih d jaga karena pas sayamasuk ruangan sdah bau rkok. trus handuk tidak putih bersih mlah kucel.  tolong sediain tissue.  dan juga klo ada kerusakan tlong segera d perbaiki sperti kapstok d kamar mandi dan jg wifi. wifi nya tidak connect.  thank u..,neut,neut,neg,neut,neg,neg,neut,neut,neut,neg
Pelayanannya baik...tapi snack nya koq ngga ada lagi ya...kemudian bantalnya bau apek..itu aja masukannya ðð,neut,neut,neut,neut,neut,neg,pos,neut,neut,neut
"Cukup nyaman.  AC agak kurang dingin.  letak kamar di lantai 3, no lift.",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"kurang puas sama pelayanan, harus deposit, ribet",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kamar bagus bersih hanya staff rata2 kurang ramah garing bgt ,neut,neut,neut,neut,pos,neut,neg,neut,neut,neut
"so far bagus, puas tp sayang wifinya tdk gratis, hrs beli vocher dulu. dapet lantai 3 capek naik turun tangga.",neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"sangat sempit dan kamar mandi kotor, banyak kecoa.",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"Nyaman, masukan aja sih sarung bantal tolong di ganti tiap hari yaa. Yg lainnya sudah baik",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
"Pelayanan dari pihak hotel memuaskan, kamar tidur dan kamar mandi bersih. Shower air panas berfungsi",neut,pos,neut,neut,pos,neut,pos,neut,neut,neut
"Tv nya kurang berfungsi, Cari chanel tv lokalnya susah . jarang ada sinyal",neut,neut,neut,neut,neut,neut,neut,neut,neg,neg
"kamar berdebu dan bau lembab, bikin badan gatel.  flush WC ga berfungsi, wastafel mampet, lampu ada yg ga bisa nyala, telepon hotel ga bisa, wifi gabisa. Tapi pelayanannya baik ramah, hanya ga di dukung sama fasilitas aja. Ga mau nginep full krn keburu ga nyaman duluan",neut,neut,neg,neut,neg,neut,pos,neut,neut,neg
kurang bersih kamar mandinya... seprei dan selimutnya jg wrnanya sdh lusuh...,neut,neut,neut,neut,neg,neg,neut,neut,neut,neut
"seprai harus di cek,baru atau tidak.  yg lainya bagus, khususnya pemandangan mantap...",neut,neut,neut,pos,neut,neg,neut,neut,neut,neut
Kamar mandi bau dan pintu kamar mandi rusak...Banyak nyamuk ,neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
Pelayananya ramah tapi sayang wifinya susah,neut,neut,neut,neut,neut,neut,pos,neut,neut,neg
wifi buruk kurang maksimal,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
Tidak ada sabun maupun snack dari airy room,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
"Kamar lumayan, kamar mandinya aduuhhhh. Tempat strategis, AC nggk berasa",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"pelayanan buruk , ngga niat terima tamu",neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
kamar bersih nyaman..namun kurang sesuai dengan penawaran fasilitasnya..ac mati..wifi tidak bisa conect..dan kamarnya terlalu sempit..,neg,neut,neut,neut,pos,neut,neut,neut,neut,neg
"rekomendasi untuk liburan keluarga , kekurangannya setelah beberapa kali menginap air mandi/ shower tidak bisa panas.....ð¥ð¥ð¥ð¥ð¥",neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
"Air agak bau, AC berisik jadi terganggu ",neg,neut,neut,neut,neut,neut,neut,neut,neut,neut
"yang berkesan adalah pelayanan dan sarapannya.. yang perlu diperbaiki adalah fasilitas peralatan mandi, siaran tv dan harganya sedikit diturunkan :-)",neut,neut,neut,neut,neut,neg,pos,pos,neg,neut
Kotor Hotel terkotor yg sy inap,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"hotel dan kamar kotor, makanan lumayan menolong kekecewaan",neut,neut,neut,neut,neg,neut,neut,pos,neut,neut
kamar mandinya tolong di perhatikan kembali kebersihannya dan agak sedikit bau dn closet ya terutama .makasih,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
"karena permintaan khusus tdk terpenuhi, banyak nyamuk, sarapannya kurang baik, tvnya kabur...",neut,neut,neut,neut,neut,neut,neut,neg,neg,neut
"kebersihan perlu di tingkatkan,",neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
Harga dengan fasilitas yang disedikan sangat tidak sesuai. Pas chek-in handuk tidak ada harus diminta dulu baru ada. Dan kebersihan sungguh jauh dari kata bersih untuk standar hotel. Banyak sekali debu apalagi Pas buka gorden terlihat debu yang sepertinya sudah berbulan-bulan tidak dibersihkan. Kamar mandi berbau tidak sedap. ,neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
cukup nyaman tapi.ruangannya terlalu kecil.. tidak ada jendela. kamar mandi agak bau. air panas tidak terasa,neut,neg,neg,neut,neut,neut,neut,neut,neut,neut
"kamar kotor, tv tidak bisa, air minum tidak ada, ",neut,neut,neut,neut,neg,neg,neut,neut,neg,neut
nyaman dan bersih... cuma air hangat nya ga begitu hangat masih dingin,neut,neg,neut,neut,pos,neut,neut,neut,neut,neut
"Wfi tidak bisa di access, AC bocor dan banyak semut merahnya",neg,neut,neut,neut,neut,neut,neut,neut,neut,neg
suka banget tapi sayang kemarin dapat kamar yang agak sedikit kurang bersih dan bau,neut,neut,neg,neut,neg,neut,neut,neut,neut,neut
nggak ada air panasnya,neut,neg,neut,neut,neut,neut,neut,neut,neut,neut
Nyaman banget kamar nya. Tapi sayang wifi nya lg bermsalah.,neut,neut,neut,neut,neut,neut,neut,neut,neut,neg
"pelayanan bagus tapi fasilitas nya gak enak,  ac kurang dingin, tv channel nya terbatas, toilet dan kamar kotor, banyak nyamuk tidur gak nyaman",neg,neut,neut,neut,neg,neut,pos,neut,neg,neut
"semua Ok, mantapp lah harga lumayan stff OK, tivi tu masangnya ketinggian musti ngedongak liatnya, bikin pegel leher^",neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
snacknya udh g lengkap lagi,neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
semua sudah bagus... kalo ada pilihan channel tv lebih banyak lagi tambah oke,neut,neut,neut,pos,neut,neut,neut,neut,neg,neut
kamar tidak bersih,neut,neut,neut,neut,neg,neut,neut,neut,neut,neut
"pertama msuk kamarnya bau sm kamar mandi bau bgt trus agak kotor laci, ada 1 kecoa jalan di kepala ntah dari mana masuknya trus air mimum klo di minta baru di kasih itupun satu2 sm suami dr pagike mlam gila maw jd apa ginjal awak nanti klo minum air 1 botol aqua doank.Tlong yach airy di kasih pelayanan yg baik jgn uangnya.kepuasan pelangan yg utama",neut,neut,neg,neut,neg,neg,neut,neut,neut,neut
"Saya pesan yg twin bedroom. Di kasih yg single. Ada, 2 air mineral. Tapi biasanya ada Snack, tadi gak ada. Soalnya sebelumnya saya sudah 2 kali pesan @iry ada Snack nya ^^. Tp, thx buat numpang tidurnya yaaa",neut,neut,neut,neut,neut,neg,neut,neut,neut,neut
remote tv ga ada,neut,neut,neut,neut,neut,neut,neut,neut,neg,neut
kanarnya oke fasilitas sama makanya oke tapi kloset kamar mandi nya selalu kotor.,neut,neut,neut,neut,neg,neut,neut,pos,neut,neut
"tambahkan keset untuk kamar mandi, dan juga ACnya kurang dingin.",neg,neut,neut,neut,neut,neg,neut,neut,neut,neut
"enak sih..bagus..tapi kamar mandinya bau banget,sampe ga tahan baunya...tolong diperbaiki ya gimana caranya supaya gak bau",neut,neut,neg,neut,neut,neut,neut,neut,neut,neut
pelayanannya mohon di perhalus fasilitasnya bagus..,neut,neut,neut,neut,neut,neut,neg,neut,neut,neut
