processed_text,1-FR,2-GI,3-PI,4-DM,5-EDTRB,6-RE
selamat siang terima kasih telah bertanya di alodokter kami turut prihatin dengan kondisi ayah anda mimisan bisa terjadi karena berbagai hal diantaranya adalah hipertensi atau tekanan darah tinggi paparan bahan kimia yang menyebabkan iritasi pada hidung masuknya benda asing benturan keras di kepala atau cedera yang menyebabkan hidung patah penyakit aterosklerosis beberapa kondisi yang menyebabkan gangguan pembekuan darah tumor yang tumbuh di rongga hidung dampak dari operasi hidung obat obatan pengencer darah seperti warfarin heparin atau aspirin infeksi yang menyebabkan hidung tersumbat misalnya flu alergi sinusitis kronis sayangnya memang dengan begitu banyaknya kemungkinan kami tidak bisa memastikan kondisinya tanpa dilakukan pemeriksaan langsung terhadapnya selain itu yang menjadi masalah juga kondisi kondisi tersebut penanganannya berbeda alergi ditangani berbeda dengan menangani tekanan darah tinggi ditangani berbeda pula dengan gangguan pembekuan darah dan lain sebagainya maka dari itu kami tetap mengutamakan anjuran agar supaya ayah anda mau memeriksakan dirinya ke dokter terutama dokter tht bila ia menolak tanyakan apa alasannya jika ia takut dioperasi atau dilakukan tindakan sampaikan bahwa ketika ke dokter anda yang memutuskan apakah ingin diobati atau tidak anda berhak menolak jika penanganannya tidak sesuai dengan keinginan anda tapi yang jelas ayah anda tahu dulu apa penyakitnya karena jika tidak ada dukungan dari pasien sulit bagi dokter untuk menentukan apa langkah yang sebaiknya diambil sementara itu karena penyebabnya juga belum jelas maka tidak banyak yang bisa anda lakukan dirumah selain dengan mengetahui cara menangani mimisan yang baik ketika terjadi mimisan yang dapat anda lakukan adalah memencet kedua sisi hidung dengan tangan sambil mencondongkan tubuh tahan selama menit lalu buka jepitan jarinya bila masih mengalir lakukan lagi hingga maksimal menit jika setelah menit masih mengalir periksakan ke igd rs terdekat sekian semoga menjawab pertanyaan anda,1,0,1,1,1,1
hai febri kaki berbentuk seperti huruf x atau disebut genu valgum merupakan suatu kondisi yang sering diderita anak anak pada orang dewasa hal ini sering terjadi akibat trauma obesitas kurangnya nutrisi tertentu seperti vitamin d dan kalsium adanya peradangan sendi konsultasikan dengan dokter mengenai kondisi yang anda alami penanganan sendiri secara umum berupa obat penghilang nyeri memperbaiki penyebab seperti penurunan berat badan pada obesitas pemberian suplemen vitamin d atau kalsium serta dibantu dengan meningkatkan konsumsi makanan seperti susu keju telur ikan seperti salmon berjemur saat pagi usahakan untuk senantiasa menggerakkan kaki dapat membantu operasi dilakukan jika tidak membaik semoga bermanfaat dan terima kasih salam dr alyssa,1,0,1,1,1,0
hai beberapa kondisi yang dapat menjadi penyebabnya misalnya gangguan kelenjar tiroid hipertiroid kondisi psikologis seperti cemas atau stres banyaknya kelenjar keringat pada telapak tangan dan kaki atau cuaca yang panas juga akan mempengaruhi banyaknya produksi keringat yang dihasilkan di area tersebut jika gejala masih berlanjut anda dapat periksa ke dokter pemeriksaan fisik dan tes penunjang seperti tes darah dapat membantu mengetahui penyebabnya sehingga penanganan yang tepat akan diberikan sesuai penyebab dasarnya semoga bermanfaat dr jessica,1,0,1,1,1,0
halo dari kondisi yang anda alami berulang kemungkinan anda alergi terhadap kandungan bahan yang terdapat pada softlens atau cairan pembersih nya atau kondisi mata anda termasuk mata kering atau penyakit lainnya yang menyebabkan keluhan yang sama berulang terus selain itu penggunaan yang kurang tepat seperti perawatan kebersihan lama pemakaiannya penyimpanan dan penggunaan yang kurang tepat juga dapat menyebabkan iritasi dan infeksi berulangsecara kosmetik pemakaian softlens memang memberikan hasil yang lebih baik tetapi memberikan risiko yang lebih tinggi terhadap munculnya infeksi atau iritasi yang berbahaya bagi mata hingga menyebabkan kebutaan apakah anda menggunakan softlens karena kelainan refraksi seperti rabun jauh minus rabun dekat plus atau silinder jika iya maka saya sarankan anda menggunakan kacamata dalam mengatasi kondisi mata anda sehari hari dan sebaiknya melakukan konsultasi terlebih dahulu dengan dokter spesialis mata sebelum menggunakan softlens anda dapat membaca artikel dan topik terkait dibawah ini yang tidak boleh menggunakan softlens risiko penggunaan lensa kontak semoga membantu dr rievia,1,1,1,1,1,0
alo santi terima kasih atas pertanyaannya nyeri mens atau dismenorea merupakan salah satu bentuk gangguan menstruasi di mana wanita mengalami nyeri ketika menstruasi biasanya pada hari pertama atau kedua menstruasi hal ini disebabkan oleh tingginya hormon prostaglandin yaitu hormon yang dapat menyebabkan nyeri yang tinggi pada beberapa hari pertama menstruasi selain itu bisa saja terdapat gangguan lain yang juga dapat mempengaruhi siklus menstruasi anda dan banyaknya darah menstruasi seperti endometriosis kista ovarium mioma uterus radang panggul penggunaan kontrasepsi terutama iud pcos perubahan pola makan pola tidur olahraga dan stres gangguan hormon untuk mengetahui lebih lanjut mengenai gangguan terkait siklus menstruasi anda bisa membaca artikel ini lebih lanjut sebaiknya anda berkunjung ke dokter spesialis kandungan untuk mengetahui penyebab gangguan menstruasi yang anda miliki sehingga dokter dapat mengevaluasi keluhan anda melakukan pemeriksaan fisik dan pemeriksaan penunjang seperti usg untuk minuman yang anda sebutkan minuman itu merupakan suplemen jamu yang biasanya digunakan untuk meredakan nyeri menstruasi terdapat kandungan bahan bahan herbal seperti kunyit asam jawa kencur gula jawa dan kayu manis pada minuman tersebut kunyit merupakan rempah yang memiliki kandungan antiinflamasi yang cukup tinggi sehingga dapat meredakan peradangan atau nyeri ketika menstruasi namun belum ada penelitian yang membuktikan minuman tersebut dapat membantu meredakan nyeri menstruasi begitu juga dengan menghentikan pendarahan menstruasi apabila anda merasa nyeri tidak kunjung sembuh anda bisa berkonsultasi dengan dokter untuk menentukan pengobatan yang sesuai untuk nyeri yang mungkin saja perlu dosis dan jenis obat yang berbeda semoga informasi ini dapat membantu dan semoga lekas sembuh salam,1,0,1,1,1,0
halo cacar air merupakan penyakit yang disebabkan oleh virus pada cacar air tidak ada langkah pengobatan yang khusus gejala penyakit ini akan hilang sendiri setelah hari tujuan pengobatannya adalah untuk mengurangi gejala dengan melakukan beberapa langkah di bawah ini banyak minum untuk menghindari dehidrasi hindari makanan yang membuat mulut sakit seperti makanan yang asin jangan menggaruk bintil cacar air hal ini dapat meningkatkan resiko infeksi dan menyisakan bekas luka hindari rasa gatal dengan menggunakan bedak kalamin hindari iritasi dengan menggunakan pakaian berbahan lembut gunakan obat pereda nyeri dan demam seperti parasetamol sesuai dosis tidak semua cacar air sembuh tanpa penanganan medis pada keadaan seperti ini dokter biasanya memberikan obat antivirus acyclovir tentu saja dosis obat ini harus disesuaikan dengan keadaan pasien oleh dokter yang melakukan pemeriksaan salam sehat dr tessi,1,0,1,1,1,0
dear nandini siklus menstruasi normal terjadi secara periodik setiap hari sekali dan setiap siklusnya berlangsung selama hari lama haid hari masih dalam rentang normal sedangkan keterlambatan menstruasi yang terjadi dapat disebabkan oleh ketidakseimbangan hormonal aktivitas fisik berlebihan dan olahraga berat penurunan berat badan yang terlalu cepat stres psikis obesitas atau kelebihan berat badan sindrom polikistik ovarii gangguan hormon tiroid dsb konsultasikan dengan dokter mengenai keluhan anda dokter akan menganalisis gejala dan melakukan pemeriksaan fisik yang diperlukan tes penunjang seperti tes darah dan usg akan dokter anjurkan dan lakukan terapi yang sesuai dengan diagnosis akan diberikan dokter anjuran yang dapat anda lakukan hindari kelelahan fisik berlebihan kelola stres dengan bijak hindari penurunan berat badan yang terlampau cepat tetap jaga berat badan ada dalam kisaran normal artikel yang dapat anda baca penyebab terlambat menstruasi semoga bermanfaat dan salam dr rony wijaya,1,0,1,1,1,0
alo rheny terima kasih sudah bertanya pada dasarnya tidak ada ketentuan khusus mengenai mana yang dikonsumsi terlebih dahulu hal tersebut tidak memengaruhi cara kerja keduanya berikan jarak antara konsumsi susu dengan konsumsi vitamin ataupun suplemen lain hal itu karena kandungan lemak pada susu akan memperlambat pengosongan lambung penyerapan nutrisi hanya terjadi dalam usus halus bila pengosongan lambung lambat maka nutrisi termasuk vitamin akan lambat masuk ke usus halus akibatnya penyerapan vitamin menjadi tidak optimal namun demikian anda boleh saja mengonsumsi yang manapun lebih dulu semoga informasi ini dapat membantu salam,1,0,1,1,1,0
alo bunda terima kasih sudah bertanya kepada alodokter dimana skincare dalam masa kehamilan juga penting karena terkdang perubahan hormon membuat kulit kita bisa cenderung semakin kering atau semakin berminyak dan tumbuhnya jerawat nah penggunaan skincare juga sebaiknya harus berhati hati karena bisa menyerap kekulit yang dapat menganggu janin terutaman seperti kandungan merkuri hydroquinon retinoil sebaiknya produk ini untuk dihindari dari produk yang anda gunakan sebenarnya masih dalam aman yang tepenting sudah bebpom karena takaran kandungannya sudah diapstikan aman digunakan seperti salycid acid sebenarnya untuk ibu hamil tidak dibolehi namun jika kandungannya tidak melebih tidak masalah nah seperti paraben merupakan bahan pengawet dan sebaiknya tidak boleh digunakan namun ada beberapa paraben aman digunakan dalam produk skincare seperti yang anda sebutkan karena kegunaanya untuk menjaga produk skincare tetap lebih awet dan terhindar dari kuman jadi kesimpulannya selama produk yang anda gunakan terdapat masa kadaluarsa adanya tulisan kandungan sudah berbpom dan halal kemungkinan aman untuk anda gunakan ya bunda namun untuk lebih pastinya bunda bisa menanyakan hal ini langsung dengan dokter kandungan bunda karena dokter tersebut lebih memahamai kondisi keadaan bunda ya demikian info yang bisa saya berikan terima kasih,1,0,1,1,1,0
hai mustakim terimakasih telah bertanya ke alodokter gigi bisa menjadi berlubang biasanya akibat penumpukan sisa makanan yang memicu perkembangbiakan bakteri sehingga bisa mendegradasi enamel gigi lubang pada gigi ini tidak terjadi secara tiba tiba melainkan memerlukan proses yang panjang dan bertahap semakin dalam lubang ini maka risikonya menyebabkan nyeri dan beragam komplikasi lainnya akan semakin besar bila lubang telah mencapai pulpa akar gigi maka infeksi dari gigi bahkan bisa menyebar ke organ lain yang jauh sehingga perlu mendapat penanganan yang tepat mengatasi nyeri akibat gigi yang berlubang sementara waktu bisa anda lakukan dengan mengkonsumsi obat pereda nyeri yang dijual bebas di pasaran contohnya yang mengandung paracetamol kurangi juga konsumsi makanan atau minuman yang terlalu dingin terlalu panas serta terlalu keras sementara waktu minimalisasi dulu mengunyah makanan di sisi gigi yang nyeri hingga mendapat penanganan yang tepat dari dokter secara definitif mengatasi nyeri akibat gigi berlubang perlu dilakukan dengan penanganan langsung oleh dokter gigi dokter perlu mengevaluasi kondisi gigi anda untuk menilai dalamnya lubang sekaligus kemungkinan komplikasi lain yang terjadi misalnya pembentukan abses dan sebagainya pemeriksaan rontgen panoramik mungkin juga akan dokter lakukan sebagai alat penunjang diagnosis selanjutnya penanganan bisa dilakukan dengan penambalan atau pencabutan gigi yang berlubang masing masing tindakan ini bisa memiliki risiko dan manfaatnya sendiri dokter gigi yang memeriksa anda secara langsung lah tentu yang paling mengetahui penanganan terbaik yang tepat dilakukan untuk mengatasi kondisi gigi anda sebab itu jangan segan memeriksakan diri langsung ke dokter gigi terdekat supaya ditangani lebih lanjut ya semoga membantu,1,0,1,1,1,0
halo dzikri terimakasih atas pertanyaan anda gigi palsu yang merupakan gigi tiruan yang dapat dilepas pasang dimana umumnya terbuat dari bahan plastik atau logam pada dasarnya harus dirawat juga seperti gigi asli perawatan gigi palsu ditujukan agar tidak timbulnya bau mulut sariawan penyakit gusi kerusakan gigi dan infeksi mulut berikut ini beberapa tips merawat gigi palsu rendamlah gigi palsu jika sedang tidak dipasang bersihkan gigi palsu dengan menggunakan sikat gigi berbulu halus sikat dengan menggunakan sabun dan air hangat jangan membersihkan gigi palsu dengan menggunakan pasta gigi atau deterjen zat ini bersifat mengikis permukaan gigi palsu cuci gigi palsu di atas baskom berisi air agar menghindari gigi palsu lepas dari pegangan dan pecah demikian penjelasan yang dapat kami sampaikan semoga bermanfaat salam dr jati,1,0,1,0,1,0
hai safeeya soflens merupakan salah satu alat bantu koreksi penglihatan dimana berupa lensa yang lembut dan lunak dan direndam dalam air saline pemakaian soflens memang lebih banyak dipilih karena lebih praktis dan memiliki banyak warna sehingga dapat menunjang penglihatan sebenarnya dalam pemakaian soflen tidak ada batasan soflen baik yang baku selama anda membelinya di tempat yang terpercaya kemasan tidak rusak fisik soflens tidak robek warna jernih cairan perendam jernih dan ukuran sesuai maka soflen diharapkan dapat menjalankan fungsinya dengan baik dalam membantu penglihatan konsultasikan dengan dokter mata untuk informasi lebih jauh periksakan terlebih dahulu dengan dokter mata agar mendapatkan ukuran sesuai jaga higienitas soflens dengan mencuci setelah dan sebelum dipakai ganti air penyimpanan soflens setiap kali selesai x perendaman pemakaian soflens juga harus dibatasi sekitar jam penting dalam menjaga kebersihan dan pemeliharaan soflens untuk menghindari kemungkinan konjungtivitis dan keratitis berikut mengenai soflens semoga bermanfaat dan terima kasih salam dr alyssa,1,0,1,1,1,0
