processed_text,fuel,machine,others,part,price,service
"@DaihatsuInd Xenia itu kita banget ! Cocok diajak ke mana-mana , service gampang , harga terjangkau , mudah dipakai .",neutral,neutral,positive,neutral,positive,positive
Kenapa saya pilih pajero karena saya sering pulang kampung waktu lebaran dan jalan nya kebanyakan jelek dan tanjakan nya full curam belom di aspal,neutral,positive,neutral,neutral,neutral,neutral
"Konsumsi bbm bisa dipaksa 1:12 kalau bawa nya waras , lumayan irit si Altis G 2003 MT ini",positive,neutral,neutral,neutral,neutral,neutral
"harga purnajual memang Toyota lebih baik . tetapi ya orang macam gua mikir nya beli mobil ya buat dipakai , bukan dijual . Hehe",neutral,neutral,neutral,neutral,positive,neutral
Head Lamp Avanza juga menggunakan model terbaru . Dengan perubahan tersebut mobil ini memiliki desain yang lebih elegan juragan .,neutral,neutral,neutral,positive,neutral,neutral
"saya menyesal beli mobilio, tetangga beli wuling cortez puas banget",neutral,neutral,positive,neutral,neutral,neutral
brio adalah salah satu mobil ekonomis untuk keluarga menengah,neutral,neutral,neutral,neutral,positive,neutral
"Ada satu lagi nih yang menurut saya sepele tetapi jadi kenikmatan , yaitu fitur Brake Hold di HRV",neutral,neutral,neutral,positive,neutral,neutral
xpander terlihat seperti mobil tahun 2020,neutral,neutral,positive,neutral,neutral,neutral
Toyota rush terbaik di kelas nya dan terdepan di zaman nya .,neutral,neutral,positive,neutral,neutral,neutral
mendingan Mitsubishi Xpander yang rata rata menang disegala aspek,neutral,neutral,positive,neutral,neutral,neutral
cukup 10 menit untuk bersihkan injektor motor injeksi Yamaha :D arti nya motor injeksi YMH perawatan murah & mudah,neutral,neutral,neutral,neutral,neutral,positive
Susah banget telepon buat booking servis auto 2000 toyota ! Masa gue harus booking ke sana sih :(,neutral,neutral,neutral,neutral,neutral,negative
Yamaha motor injeksi nya lebih mudah dan murah perawatan nya,neutral,neutral,neutral,neutral,neutral,positive
"Pengalaman pakai HRV 1.5 E , berisik shockbreaker pas di tol cikampek dan terbanting-banting kalau duduk di belakang",neutral,neutral,neutral,negative,neutral,neutral
Mobil WULING CONFERO sangat layak untuk dipilih dan DIBELI sebagai mobil MPV yang nyaman dengan harga terjangkau .,neutral,neutral,neutral,neutral,positive,neutral
Memilih Terios baru rasanya tidak keliru,neutral,neutral,positive,neutral,neutral,neutral
"Xenia irit banget apalagi kalau lagi kere . coba matikan saja ac - nya , bisa jalan-jalan dengan 25.000 rupiah .",positive,neutral,neutral,neutral,neutral,neutral
"Avanza mudah dalam perawatan ,",neutral,neutral,neutral,neutral,neutral,positive
"kalau soal mesin dan bentuk toplah yamaha , kayak sekarang saya pakai nmax 2018 yang memang sudah lama saya incar , dari bentuk saya suka sekali .",neutral,positive,neutral,positive,neutral,neutral
"masalah nya , Xenia 2005 kadang-kadang dasbor bunyi ,",neutral,neutral,neutral,negative,neutral,neutral
"Dan cabin nya juga lebih luas fortuner , kalau pajero sempit apalagi di bagian depan",neutral,neutral,neutral,negative,neutral,neutral
selama ini pakai xexi lumayan enak dan nyaman juga .,neutral,neutral,positive,neutral,neutral,neutral
"1 kelemahan xenia , DUDUK DI BARIS PALING BELAKANG KAYAK NAIK UNTA ! GILA BERASA BANGET PUYENGNYA .",neutral,neutral,neutral,negative,neutral,neutral
Tapi yang sangat jelek dari Freed adalah tarikan nya .,neutral,negative,neutral,neutral,neutral,neutral
saya saranin beli vario aja suku cadang meadai purnajual juga oke,neutral,neutral,neutral,positive,positive,neutral
"Simpel cocok dijuluki untuk nya Honda beat makin bertambah gaya desain minimalis namun juara di kelas nya , bahan bakar juara nya hemat ramah dan bersahabat dengan saku maupun di dompet , sukses selalu Honda one Heart",positive,neutral,neutral,positive,positive,neutral
"New Veloz saya rasa udah banyak improvement nya , terutama di bagian suspensi nya dibanding sebelumnya . Mental mentul , body roll , limbung sudah berkurang .",neutral,neutral,neutral,positive,neutral,neutral
terus radio nya HRV nyala sendiri dengan volume maksimal . enggak bisa dimatikan dan dikecilkan .,neutral,neutral,neutral,negative,neutral,neutral
"wah AVS kamu irit banget kak , AVG saya saja sekitar 1:8 sampai 1:9 memang macet sih jalanan .",positive,neutral,neutral,neutral,neutral,neutral
"Fortuner adalah mobil impian saya . Ini adalah suv mahal memang , tetapi sepadan .",neutral,neutral,neutral,neutral,negative,neutral
"kalau melihat spesifikasi nya, harga ertiga cukup ramah di kantong",neutral,neutral,neutral,neutral,positive,neutral
Ternyata perawatan yamaha rata rata lebih murah dari kompetitor .,neutral,neutral,neutral,neutral,neutral,positive
Pajero mempunyai mesin yang lebih bertenaga dan banyak fitur,neutral,positive,neutral,positive,neutral,neutral
suzuki ignis dan Daihatsu sirion harga jual nya juga enggak stabil,neutral,neutral,neutral,neutral,negative,neutral
kalau menurut gue suspensi avanza agak aneh . kalau cuma berdua suspensi nya berasa keras banget . tetapi kalau diisi penuh 6 - 7 orang suspensi nya mantap betul .,neutral,neutral,neutral,negative,neutral,neutral
"kalau sudah di atas 120 km / jam boros banget avanza saya , terus kopling nya memang agak keras juragan .",negative,neutral,neutral,negative,neutral,neutral
"Pertama kali memiliki mobil ini rasanya seperti mimpi , karena setelah dapat mobil ternyata menang undian juga 10 juta rupiah dari Daihatsu . Mobil irit , servis mudah dan murah .",positive,neutral,neutral,neutral,neutral,positive
mendingan vrz 4*4 sekalian fitur lengkap spoiler bisa beli di toko variasi,neutral,neutral,neutral,positive,neutral,neutral
Rush konde konsumsi BBM yang tetap irit .,negative,neutral,neutral,neutral,neutral,neutral
Pajero sport Dakar memang di atas Fortuner,neutral,neutral,negative,neutral,neutral,neutral
Dulu gue enggak suka sama xpander .,neutral,neutral,negative,neutral,neutral,neutral
Altis gen 11 pas lah buat yang cari kenyamanan berkendara,neutral,neutral,positive,neutral,neutral,neutral
"Fortuner saya kok setir nya agak enggak enak gitu , ya . Enggak luwes .",neutral,neutral,neutral,negative,neutral,neutral
Putaran bawah mesin fortuner sangat kuat,neutral,positive,neutral,neutral,neutral,neutral
jujur fortuner ini bandel banget dipakai di medan apa pun,neutral,positive,neutral,neutral,neutral,neutral
"kemarin saya di honda brio , baru 2 tahun pakai dan jarang dipakai kaki-kaki sudah bunyi , rem cepat habis , sama sil booster rem atau master rem yang rembes",neutral,neutral,neutral,negative,neutral,neutral
xenia ini mobil paling jelek yang pernah saya punya,neutral,neutral,negative,neutral,neutral,neutral
Payah payah gak ada yang becus nih bengkel honda . seminggu dari bengkel sudah bunyi lagi saja .,neutral,neutral,neutral,neutral,neutral,negative
Toyota rush 2018 tarikan nya luar biasa,neutral,positive,neutral,neutral,neutral,neutral
Avanza mobil yang nyaman untuk keluarga dan tidak terlalu mahal perawatan nya,neutral,neutral,positive,neutral,neutral,positive
"saya baca di atas tetangga , xenia juga naik itu sekitar 2 - 3 juta . makin mahal saja ya mobil sekarang .",neutral,neutral,neutral,neutral,negative,neutral
Selalu setia menggunakan setiap produk nissan .,neutral,neutral,positive,neutral,neutral,neutral
"entah kenapa si avsen kalau untuk mobil perang jauh lebih oke , walau enggak stabil , enggak terlalu nyaman ,",neutral,neutral,negative,neutral,neutral,neutral
"suka sekali sama agya, tarikan nya itu loh halus banget",neutral,positive,neutral,neutral,neutral,neutral
"Gua terang pilih pajero , selain keren model nya dan kelihatan dinamis , mesin juga mantap , model dasboard sporty",neutral,positive,positive,positive,neutral,neutral
Tarikan lincah pasti Avanza,neutral,positive,neutral,neutral,neutral,neutral
xenia lari nya lebih lincah daripada avanza yang agak lemah,neutral,negative,neutral,neutral,neutral,neutral
tenaga maknyus bagus . Vario125 esp combi brake enak enggak memalukan .,neutral,positive,neutral,positive,neutral,neutral
avanza saya kopling nya memang agak keras juragan .,neutral,neutral,neutral,negative,neutral,neutral
tetapi harga otr xi lebih mahal daripada li,neutral,neutral,neutral,neutral,positive,neutral
"Ambil mobil di Bengkel Honda Pondok Indah . sudah selesai servis , tapi mobil kotor banget . tapi teknisi ngotot sudah dicuci .",neutral,neutral,neutral,neutral,neutral,negative
gue pengguna xenia li vvti 2008 selama memakai tidak ada masalah lancar-lancar,neutral,neutral,positive,neutral,neutral,neutral
Buat yang punya Avanza dan Xenia pasti sudah merasakan berisik nya suara di dalam kabin dan lemah nya bantingan mobil .,neutral,neutral,neutral,negative,neutral,neutral
"Avanza memiliki kapasitas 7 penumpang yang nyaman dan aman , dan daya tahan lebih baik berkat sasis semi - monokok yang digabung dengan sub-frame juragan",neutral,neutral,neutral,positive,neutral,neutral
"sudah harga nya mahal, fortuner ini juga konsumsi bahan bakar nya lumayan menguras dompet",negative,neutral,negative,neutral,neutral,neutral
xenia li cukup mumpuni kok sebagai mobil irit dan cukup bertenaga .,positive,positive,neutral,neutral,neutral,neutral
fortuner sparepart nya susah dicari,neutral,neutral,neutral,negative,neutral,neutral
"yang saya suka dari avanza itu volume nya yang besar, anak-anak bisa bebas bersantai di dalam mobil",neutral,neutral,neutral,positive,neutral,neutral
"saya punya xenia Li 08 family , sepanjang pemakaian nya belum ada keluhan sih .",neutral,neutral,positive,neutral,neutral,neutral
"Langsung kagum bgt dengan kenyamanan nya , mulai dari kedap nya kabin , bantingan suspensi dll",neutral,neutral,positive,positive,neutral,neutral
Honda Brio punya setir yang presisi dan tegak seperti 86 begitu pun jok sporty - nya ala racing .,neutral,neutral,neutral,positive,neutral,neutral
Kalo soal overall si jelas banget pajero lebih menang ketimbang fortuner,neutral,neutral,negative,neutral,neutral,neutral
alasan nya harga fortuner di bawah harga pajero,neutral,neutral,neutral,neutral,negative,neutral
"Ignis Worth it mas dengan harga terendah 139,5 juta .",neutral,neutral,neutral,neutral,positive,neutral
"Beli beat fi buat harian , Tarikan nya nyaman , irit banget kalau dibuat kuliah . Harga oke .",positive,positive,neutral,neutral,positive,neutral
"konsumsi bbm HRV juga irit banget bisa sampe 13,5 km / l",positive,neutral,neutral,neutral,neutral,neutral
kelebihan Avanza yang membuat saya jatuh hati sama avanza adalah penggunaan sistem penggerak roda belakang atau rear wheel drive .,neutral,neutral,neutral,positive,neutral,neutral
Hadeh toyota prado segala rusak . Emang kata abang gue perawatan mobil matic itu susah,neutral,neutral,neutral,neutral,neutral,negative
"saya pengguna xpander , saya coba di tanjakan-tanjakan dieng dengan penumpang 6 orang dewasa , oke-oke saja kok . Dan memang mantap ini mobil",neutral,neutral,positive,neutral,neutral,neutral
memang bagus sih brio pantas laku keras,neutral,neutral,positive,neutral,neutral,neutral
"@iip_bados05 bengkel resmi toyota , honda , daihatsu itu standart nya lebih bagus dari bengkel biasa mas , so astrido punya toyota .",neutral,neutral,neutral,neutral,neutral,positive
"kalau mengutamakan desain sih ya mending brio saja, tapi kalau dari segi tenaga masih kurang",neutral,negative,neutral,positive,neutral,neutral
brio mobil nya jelek banget gak bagus .,neutral,neutral,negative,neutral,neutral,neutral
"Naik honda beat , saya yang 180 cm berasa abang-abang naik troli bayi .",neutral,neutral,negative,neutral,neutral,neutral
kelemahan avanza power nya suka turun kalo sudah panas,neutral,negative,neutral,neutral,neutral,neutral
"pakai hr - v 1.8 merasakan juga kalau mobil ini kabin nya luas , interior nya bagus .",neutral,neutral,neutral,positive,neutral,neutral
"Harga yang murah , tapi mesin Avanza bagus juga .",neutral,positive,neutral,neutral,positive,neutral
"Kualitas produk , teknologi , hingga suku cadang yang terjamin juga menjadi aspek yang memengaruhi daya tarik Avanza ini juragan",neutral,neutral,positive,positive,neutral,neutral
Avanza keren banget ini mobil . daya tahan mesin nya enggak diragukan . di tanjakan enggak memalukan .,neutral,positive,positive,neutral,neutral,neutral
"2018 awal mencoba altis gen 11 facelift , rasanya ini mobil makin-makin irit saja .",positive,neutral,neutral,neutral,neutral,neutral
Rush 2018 varian G AT irit bahan bakar .,positive,neutral,neutral,neutral,neutral,neutral
"Bingung kalo di bengkel takut nya jelek , kalau servis di honda mahal",neutral,neutral,neutral,neutral,neutral,negative
brio punya fitur keamanan tingkat tinggi yang enggak dimiliki 86 yaitu speed limiter di 145 km / h,neutral,neutral,neutral,positive,neutral,neutral
Lama banget kerja nya teknisi honda !! Masa iya udah 20 antrean belom disentuh-sentuh motor ku ? Dari jam 10 woi ! Emang kalo servis itu bagus yamaha !,neutral,neutral,neutral,neutral,neutral,positive
"Tenaga emang ok , tapi desain pajero kayak banci ... kurang gagah model pajero",neutral,positive,neutral,negative,neutral,neutral
inden fortuner cepat sekali datangnya cukup 1 bulan saja,neutral,neutral,neutral,neutral,neutral,positive
"bebek & xenia sama-sama irit juragan , pokok nya Xenia nih",positive,neutral,neutral,neutral,neutral,neutral
saya setuju vario jauh lebih enak dibanding mio,neutral,neutral,negative,neutral,neutral,neutral
baru beberapa bulan pakai nmax kok sudah bosan ya .,neutral,neutral,negative,neutral,neutral,neutral
"MOBIL ku xenia 1,3 cc puas banget pakai nya .",neutral,neutral,positive,neutral,neutral,neutral
vario pokoknya lebih bagus daripada mio dalam segala hal,neutral,neutral,negative,neutral,neutral,neutral
Xenia kata nya sih lebih irit dan jangan lupa pajak mobil ditentukan juga oleh CC kendaraan,positive,neutral,neutral,neutral,neutral,neutral
fun to drive memang honda brio masih lebih fun dari sirion,neutral,neutral,negative,neutral,neutral,neutral
saya sebener nya juga pengen punya mobil rush dengan desain yang sporty,neutral,neutral,neutral,positive,neutral,neutral
"Bengkel Honda 0001 , ga rekomendasi !! Jelek",neutral,neutral,neutral,neutral,neutral,negative
"Sudah bensin nya irit , mesin nya bandel . perjalanan semakin lancar . harga jual tidak jatuh , dibanding dengan merek yang lain .",positive,positive,neutral,neutral,positive,neutral
"Perasaan liat di jalan veloz ini padahal baru tapi liat nya biasa aja ya , kurang greget",neutral,neutral,negative,neutral,neutral,neutral
"Saya pakai grand livina dari 2008 , km udah hampir 400 ribu . Masih nyaman-nyaman saja , dan irit .",positive,neutral,positive,neutral,neutral,neutral
Tetep kalah telak sama pajero sport,neutral,neutral,positive,neutral,neutral,neutral
Harga murah adalah salah satu kelebihan Toyota Calya,neutral,neutral,neutral,neutral,positive,neutral
"Isuzu Panther Grand Touring Tahun 2009 . Mobil tangguh dengan mesin diesel yang irit dan bandel , harga nya cuma 167 Jutaan juragan .",positive,positive,neutral,neutral,positive,neutral
satu hal yang mungkin dirasa kurang dari xenia ialah dengan beban penuh kapasitas tenaga mobil dirasa kurang maksimal,neutral,negative,neutral,neutral,neutral,neutral
scoopy tidak cocok untuk mahasiswa,neutral,neutral,negative,neutral,neutral,neutral
mantab review nya ... bener sih kalo masalah handling ga diragukan lagi .. membuat brio fun to drive,neutral,neutral,positive,positive,neutral,neutral
"mobil toyota avanza mobil yang murah , tetap tidak murahan .",neutral,neutral,neutral,neutral,positive,neutral
Avanza menjadi lebih praktis dipakai di beragam rute dengan kondisi jalan yang sempit juragan .,neutral,neutral,positive,neutral,neutral,neutral
yang saya enggak suka dari terios itu kaki-kaki nya yang kurang kuat dan berisik sekali,neutral,neutral,neutral,negative,neutral,neutral
"punya motor yamaha tidak pernah membuat pusing , karena perawatan yang simple dan murah , serta tak butuh waktu . @YamahaIndonesia #40thYamaha",neutral,neutral,neutral,neutral,neutral,positive
Tapi bengkel honda yang di deket ring road ini jelek :|,neutral,neutral,neutral,neutral,neutral,negative
"cukup impresif , dari sisi harga , kelengkapan dan tentunya engine yang pakai 4 cylinder , saya percaya bakal laku keras .",neutral,neutral,neutral,neutral,positive,neutral
Keseluruhan kecewa berat sama honda HRV,neutral,neutral,negative,neutral,neutral,neutral
Toyota rush enak dipakai sehari-hari dalam kota dan santai untuk dipakai mudik .,neutral,neutral,positive,neutral,neutral,neutral
"kebetulan gue juga pakai livina dari 2010 . keluhan nya sama , mesin ngelitik padahal sudah bolak-balik beres berapa kali .",neutral,negative,neutral,neutral,neutral,neutral
jazz lebih bandel kalo dibanding brio,neutral,negative,neutral,neutral,neutral,neutral
"Untuk bagian safety and security , Grand New Avanza memiliki berbagai fitur yang mendukung keamanan dan keselamatan .",neutral,neutral,neutral,positive,neutral,neutral
Liburan Ke Bali berempat dengan wuling confero s lux+ . BBM yang sangat irit,positive,neutral,neutral,neutral,neutral,neutral
Terios ini mobil cocok untuk semua medan,neutral,neutral,positive,neutral,neutral,neutral
"konsumsi bahan bakar Honda mobilio tipe e cvt prestige cukup irit yaitu 14,2 km / liter dengan kecepatan 40 - 60 km / jam .",positive,neutral,neutral,neutral,neutral,neutral
Calya mobil nya irit bahan bakar saya isi penuh bisa buat berkeliling-keliling kota-kota jadi enggak sering mampir ke spbu,positive,neutral,neutral,neutral,neutral,neutral
SUZUKI ertiga mobil murah tetapi tidak murahan dilihat interior nya mantap .,neutral,neutral,neutral,positive,positive,neutral
Toyota maju dong jgn gitu gitu terus harga mahal tp apa yg di dapet dikit bgt,neutral,neutral,negative,neutral,negative,neutral
Fortuner Mobil irit bahan bakar dan nyaman hanya menggunakan biosolar mobil berjalan dengan sempurna dan terbukti dari Jakarta sampai Surabaya dua kali isi solar dan itupun masih bisa dipakai keliling kota Surabaya .,positive,neutral,positive,neutral,neutral,neutral
"Pokok nya yamaha keren banget semakin di depan tetap yang terbaik motor nya nyaman dipakai , mesin nya halus , mau pria atau perempuan cocok deh pakai yamaha",neutral,positive,positive,neutral,neutral,neutral
Saya tunggu bertahun-tahun . kapan nih Daihatsu Sukabumi punya bengkel yang layak seperti Toyota dan Honda . yang ada sekarang jelek bukan main,neutral,neutral,neutral,neutral,neutral,negative
"buat bensin fortuner enggak usah ditanya , saya isi penuh hari minggu , dan itu bisa dipakai sampai dua minggu ke depan . irit banget kan !",neutral,positive,neutral,neutral,neutral,neutral
Paling ok buat jalur semi off road dan tanjakan Terios,neutral,positive,neutral,neutral,neutral,neutral
mobilio bagus purnajual juga oke,neutral,neutral,positive,neutral,positive,neutral
Hrv punya tetangga saya kok shock depan keras ya .,neutral,neutral,neutral,negative,neutral,neutral
"Menurut saya untuk harga mobil sekelas nya , sampai saat ini mungkin IGNIS ini yang paling value for money .",neutral,neutral,neutral,neutral,positive,neutral
vario jauh lebih gesit daripada mio,neutral,negative,neutral,neutral,neutral,neutral
Rush 2018 saya varian G AT suara mesin kasar .,neutral,negative,neutral,neutral,neutral,neutral
"Avanza cuma menghabiskan sekitar 40 liter bensin untuk 700 km , bung . Irit parah ini sih .",positive,neutral,neutral,neutral,neutral,neutral
"Berarti Karimun Wagon R referensi nih bang , kebetulan lagi cari LCGC yang murah meriah harga pasaran nya",neutral,neutral,neutral,neutral,positive,neutral
hati-hati aja mobilio purnajual nya suka jatuh,neutral,neutral,neutral,neutral,negative,neutral
"banyak hal menarik di mobil toyota calya ini , harga nya murah",neutral,neutral,neutral,neutral,negative,neutral
Kawasaki Athlete terasa klasik tetapi kurang menarik . kayak setengah-setengah,neutral,neutral,negative,neutral,neutral,neutral
"Kesimpulan selama pake Fortuner VRZ kenyamanan perlu banget , interior indah jelas bikin betah di mobil",neutral,neutral,positive,positive,neutral,neutral
Ini mobil avanza lebih boros daripada mobil BMW,positive,neutral,neutral,neutral,neutral,neutral
Selain elegan motor juga keren buat anak muda atau pun orang tua selain itu perawatan juga sangat mudah dan ditambah onderdil juga murah membuat saya mengagumi produk honda selain itu juga irit bahan bakar dengan mesin injeksi membuat mesin lebih awet dan tangguh buat perjalanan jauh pun mesin tetep oke,positive,positive,neutral,positive,neutral,positive
Asli avanza saya boros akhir-akhir ini,negative,neutral,neutral,neutral,neutral,neutral
"Setelah penggunaan beberapa waktu, motor ini sangat nyaman, empuk sekali melewati jalanan rusak, seperti lempeng begitu saja tanpa ada guncangan yang berarti.",neutral,neutral,positive,neutral,neutral,neutral
dengan menggunakan avanza yang super irit . pengeluaran saya pun bisa terjangkau .,positive,neutral,neutral,neutral,neutral,neutral
"nih mobil kalau dibawa mudik pasti nyaman, badan enggak pegal-pegal.",neutral,neutral,positive,neutral,neutral,neutral
"Saya berombongan pakai xenia 1.0 , ternyata tenaga xenia 1.0 juga oke punya",neutral,positive,neutral,neutral,neutral,neutral
sigra juga kuat power nya untuk dibawa kebut-kebutan di jalan lintas sumatra yang kejam.,neutral,positive,neutral,neutral,neutral,neutral
"gue pakai xenia li VVTi 2007 , ya sadar sajalah punya mobil murah meriah 1000 cc tuh",neutral,neutral,neutral,neutral,positive,neutral
"Yamaha Nmax perawatan motor tidak ribet , dan harga nya terjangkau .",neutral,neutral,neutral,neutral,positive,positive
keunggulan mobil Avanza terbaru adalah sparepart - nya yang mudah dicari .,neutral,neutral,neutral,positive,neutral,neutral
Great New Xenia punya harga yang bersahabat dan interior yang lumayan untuk tipe tertinggi,neutral,neutral,neutral,positive,positive,neutral
brio bagus banget gak bohong !,neutral,neutral,positive,neutral,neutral,neutral
"Semenjak aku mempunyai sebuah unit honda sonic, hidup mungkin terasa bisa leluasa untuk menjangkau ke mana pun ku mau.",neutral,neutral,positive,neutral,neutral,neutral
"Mungkin sudah 5 tahun saya pakai Kijang innova . Dalam pemakaian sehari-hari yang intens , mobil ini termasuk ramah perawatan .",neutral,neutral,neutral,neutral,neutral,positive
Brio selalu lebih punya karakter kuat tersendiri . Sirion kayak ga punya jati diri,neutral,neutral,negative,neutral,neutral,neutral
fortuner boros banget bensin nya gak kaya altis yang hemat banget,positive,neutral,neutral,neutral,neutral,neutral
"Mending wuiling almaz . Fitur banyak , mesin turbo , body gede , harga menarik .",neutral,positive,neutral,positive,positive,neutral
nih xexi sering dipakai ke Tasikmalaya lewat Nagrek enggak ada masalah tuh .,neutral,neutral,positive,neutral,neutral,neutral
Pelayanan bengkel Honda AutoBest soekarno hatta jelek banget sih . pantes aja sepi mulu .,neutral,neutral,neutral,neutral,neutral,negative
Kalo dari fitur sih menang sirion . Tapi kalo desain menurut saya brio lebih seksi dan nggak bosenin,neutral,neutral,neutral,positive,neutral,neutral
"keseluruhan gue suka xenia . Murah , desain lucu , muat banyak barang , mudah dibawa , enggak perlu parkiran besar lo . pokok nya Maknyus .",neutral,neutral,positive,positive,positive,neutral
Toyota Calya hemat bahan bakar dan kabin memuat banyak penumpang,positive,neutral,neutral,positive,neutral,neutral
"menyesal gue beli honda vario , jelek banget motor nya .",neutral,neutral,negative,neutral,neutral,neutral
Honda Beat Sporty irit bahan bakar dan model nya bagus sporty dan pilihan warna nya banyak tetapi aku suka warna black hard,positive,neutral,neutral,positive,neutral,neutral
"kalau Xi plus , speed juga enggak ragu buat dites sama mobil kelas lain .",neutral,positive,neutral,neutral,neutral,neutral
