processed_text,fuel,machine,others,part,price,service
menurut ane soal kenyamanan jelas all new pajero sport unggul jauh lebih nyaman dibandingkan all new fortuner yg sangat keras menurut ane,neutral,neutral,negative,neutral,neutral,neutral
Selalu setia menggunakan setiap produk nissan .,neutral,neutral,positive,neutral,neutral,neutral
Suka sekali xenia perawatan murah pemakaian mudah sparepart oke .,neutral,neutral,positive,positive,neutral,positive
SUZUKI ertiga mobil murah tetapi tidak murahan dilihat interior nya mantap .,neutral,neutral,neutral,positive,positive,neutral
"punya HRV E 2018 , tenaga nya juga lumayan",neutral,positive,neutral,neutral,neutral,neutral
"saya sih mending xi irit sih beda tipis apalagi macet di kota-kota besar enggak berefek xi buat luar kota enak , tanjakan juga oke .",positive,neutral,positive,neutral,neutral,neutral
"Honda Vario yang pasti irit bbm , meskipun motor jenis matic tetapi untuk kecepatan tetap tangguh dibandingkan motor dengan cc yang sama dengan transmisi manual",positive,positive,neutral,neutral,neutral,neutral
emang xenia semua irit tetapi kalau sering dipakai dalam kota apalagi jakarta enggak seberapa berefek,positive,neutral,neutral,neutral,neutral,neutral
"Avanza ini bodi nya makin bagus , lebih irit bahan bakar , onderdil banyak dan murah , ukuran lebih lega , mudah dijual , harga jual tinggi , dibawa pulang kampung enak , perawatan murah . Lebih elegan .",positive,neutral,positive,positive,positive,positive
mobilio tarikan halus banget menang telak daripada agya kalah jauh,neutral,negative,neutral,neutral,neutral,neutral
Makanya kapok untuk datang ke bengkel Honda Autoland kalau untuk servis serius karena pasti akan dibantah,neutral,neutral,neutral,neutral,neutral,negative
Ertiga terlalu lambat respons mesin nya .,neutral,negative,neutral,neutral,neutral,neutral
"kebetulan gue juga pakai livina dari 2010 . keluhan nya sama , mesin ngelitik padahal sudah bolak-balik beres berapa kali .",neutral,negative,neutral,neutral,neutral,neutral
"suka sekali sama agya, tarikan nya itu loh halus banget",neutral,positive,neutral,neutral,neutral,neutral
Kenapa sekelas Fortuner belum ada sunroof nya ya,neutral,neutral,neutral,negative,neutral,neutral
"mesin 3SZ - VE 1500 cc ini memang lebih pas di badan Avanza , bertenaga namun efisien",neutral,positive,neutral,neutral,neutral,neutral
baru beberapa bulan pakai nmax kok sudah bosan ya .,neutral,neutral,negative,neutral,neutral,neutral
mesin Avanza juga bertenaga juragan .,neutral,positive,neutral,neutral,neutral,neutral
"kalau Xi plus , speed juga enggak ragu buat dites sama mobil kelas lain .",neutral,positive,neutral,neutral,neutral,neutral
Brio selalu lebih punya karakter kuat tersendiri . Sirion kayak ga punya jati diri,neutral,neutral,negative,neutral,neutral,neutral
"MOBIL ku xenia 1,3 cc puas banget pakai nya .",neutral,neutral,positive,neutral,neutral,neutral
"jujur saja inden nya lama banget dari dealer , sudah 1 bulan belum datang juga",neutral,neutral,neutral,neutral,neutral,negative
Aduh jadi nyesel ngambil alya,neutral,neutral,negative,neutral,neutral,neutral
"kaki-kaki nyaman kabin dan bagasi juga luas banget , interior dan fitur juga terbilang bagus di kelas nya . Pokok nya senang lah pakai hrv",neutral,neutral,neutral,positive,neutral,neutral
Enteng saat dikendarai . Enggak berat . Onderdil mudah dicari . Banyak konter-konter honda di deket rumah . Jadi enggak perlu jauh mencari tempat servis jauh-jauh .,neutral,neutral,positive,positive,neutral,positive
desain dan body interior bagusan fortuner,neutral,neutral,neutral,positive,neutral,neutral
"fortuner per nya keras , capek",neutral,neutral,neutral,negative,neutral,neutral
"Untuk bagian safety and security , Grand New Avanza memiliki berbagai fitur yang mendukung keamanan dan keselamatan .",neutral,neutral,neutral,positive,neutral,neutral
Brio saya kondisi mesin bisa dibilang masih sempurna masih bisa 28 km / liter dan digas ke 120 kmh 140 kmh juga masih enteng .,neutral,positive,neutral,neutral,neutral,neutral
Pajero sport mobil impian gue bro keren nya gak ada yang bisa ngalahin,neutral,neutral,positive,neutral,neutral,neutral
masalah nopol aja lama sekali mengurus nya kecewa sama nissan,neutral,neutral,neutral,neutral,neutral,negative
saya semakin yakin untuk pakai honda brio sebagai mobil sehari-hari karena menyenangkan untuk dikendarai .,neutral,neutral,positive,neutral,neutral,neutral
"@DaihatsuInd service di bengkel daihatsu harga nya mahal banget , onderdil masih bagus minta diganti sama CS / mekanik nya . Sekali service 2jt",neutral,neutral,neutral,neutral,neutral,negative
tetapi harga otr xi lebih mahal daripada li,neutral,neutral,neutral,neutral,positive,neutral
Suzuki All New Ertiga Kini Semakin Mahal,neutral,neutral,neutral,neutral,negative,neutral
Mending confero harga nya lebih murah daripada formo.,neutral,neutral,neutral,neutral,negative,neutral
Avanza bahan bakar nya yang irit .,positive,neutral,neutral,neutral,neutral,neutral
"wah , juragan xenia li 2004 saya dulu 5 tahun belum ganti ban . masih tebal semua",neutral,neutral,neutral,positive,neutral,neutral
jazz lebih bandel kalo dibanding brio,neutral,negative,neutral,neutral,neutral,neutral
All New Toyota Kijang Innova G Diesel 2017 . Mesin bandel nan irit Otolovers .,positive,positive,neutral,neutral,neutral,neutral
"All new Avanza punya rasio gigi lebih halus . kabin lebih lega , buat baris 1 - 2 .",neutral,neutral,neutral,positive,neutral,neutral
"Kalau buat usaha pakai Li saja , pasti nyaman .",neutral,neutral,positive,neutral,neutral,neutral
ane tetep megang mobilio daripada avanza . . ga enak banget avanza .. rasa berkendara nya enakan mobilio ..,neutral,neutral,positive,neutral,neutral,neutral
Tergantung mau pakai nya berapa lama . Kalau 2 - 3 tahun mau ganti mending brio bro karena harga honda turun enggak jauh-jauh amat .,neutral,neutral,neutral,neutral,positive,neutral
Jazz VTEC Lama saja lebih murah,neutral,neutral,neutral,neutral,positive,neutral
ampun deh punya xenia uang habis cuma buat konsumsi bensin,negative,neutral,neutral,neutral,neutral,neutral
"mobil toyota avanza mobil yang murah , tetap tidak murahan .",neutral,neutral,neutral,neutral,positive,neutral
Kabin depan tengah dan belakang lebih lega dan nyaman PAJERO SPORT dibanding FORTUNER,neutral,neutral,neutral,negative,neutral,neutral
"agya agak sedikit mengecewakan, gak bagus",neutral,neutral,negative,neutral,neutral,neutral
Avanza juga tentunya nyaman dikendarai .,neutral,neutral,positive,neutral,neutral,neutral
Hanya honda beat yang sudah terbukti mantap dan dahsyat.,neutral,neutral,positive,neutral,neutral,neutral
Yang pertama Li biru dlx+ tahun 2004 AXIC - 1308 . Mobil mantap . Dibawa keliling pulau jawa tanpa ada masalah . baik-baik saja . Lewat tanjakan asoy pula .,neutral,neutral,positive,neutral,neutral,neutral
"Mobil ini gue akui paling pas untuk kerja dengan mobilitas tinggi , gede nggak , kecil juga nggak , masuk2 kampung gang kecil tanjakan terjal lincah , dan yg paling penting penggerak roda belakang cocok buat segala medan",neutral,positive,neutral,positive,neutral,neutral
Kegoblokan Nissan di GL ini mesin enggak dikasih Knock Sensor ( cuma alat satu doang pelit banget ) .,neutral,negative,neutral,neutral,neutral,neutral
Konsumsi bahan bakar Avanza cukup irit,positive,neutral,neutral,neutral,neutral,neutral
Karimun Wagon R sesuai kebutuhan & budget aja biar tetep bisa menikmati nya dan tidak menggangu kebutuhan lainnya,neutral,neutral,neutral,neutral,positive,neutral
yang paling cocok untuk wanita karir memang calya dari segi desain karena mungil tapi tetap terlihar stylish,neutral,neutral,neutral,positive,neutral,neutral
fortuner gak cocok buat mahasiswa dari segi desain yang terlalu mencolok dan mahal pula,neutral,neutral,neutral,negative,neutral,neutral
Mending Calya harga stabil,neutral,neutral,neutral,neutral,positive,neutral
"dengan harga yang cukup ekonomis, style body dari calya termasuk elegan",neutral,neutral,neutral,positive,positive,neutral
Fortuner kalo kalian pilih itu pasti ngga bakal nyesel fortuner itu canggih,neutral,neutral,positive,neutral,neutral,neutral
"Mending wuiling almaz . Fitur banyak , mesin turbo , body gede , harga menarik .",neutral,positive,neutral,positive,positive,neutral
"nih mobil mantap , diajak mengejar innova masih sanggup . cuma bodi nya saja nih , kurang rigid . kalau dibawa lari di tol melayang .",neutral,neutral,positive,negative,neutral,neutral
"Senang gue sama Xenia Li. keluar duit enggak banyak , dapat nya mantap .",neutral,neutral,positive,neutral,positive,neutral
vario pokoknya lebih bagus daripada mio dalam segala hal,neutral,neutral,negative,neutral,neutral,neutral
Kaki-kaki HRV kayak enggak kokoh,neutral,neutral,neutral,negative,neutral,neutral
Avanza keren banget ini mobil . daya tahan mesin nya enggak diragukan . di tanjakan enggak memalukan .,neutral,positive,positive,neutral,neutral,neutral
Toyota Avanza Veloz baru adalah menggunakan mesin Dual VVT - i yang sebelumnya menggunakan single VVT - i. juragan mantap,neutral,positive,neutral,neutral,neutral,neutral
"keren juga xpander , serasa mobil masa depan",neutral,neutral,positive,neutral,neutral,neutral
Lebih ok pajero .... lebih jantan,neutral,neutral,positive,neutral,neutral,neutral
"nambah logo doang , harga naik puluhan juta",neutral,neutral,neutral,neutral,negative,neutral
semakin cantik saja nih avanza juragan,neutral,neutral,positive,neutral,neutral,neutral
numpang gabung ya baru beli xenia 04 - 2008 3 hari yang lalu keseluruhan gue ngerasa cukup .,neutral,neutral,positive,neutral,neutral,neutral
Honda HRV Cvt - nya lambat ( enggak tahu yang 1.8 ) .,neutral,neutral,neutral,negative,neutral,neutral
"Awal nya orang tua tertarik sama ini mobil tetapi begitu lihat si mitsubishi langsung berubah pikiran enggak jadi inden ini mobil , kata mereka interior dalam nya membosankan .",neutral,neutral,neutral,negative,neutral,neutral
Avanza cocok buat mobil keluarga .,neutral,neutral,positive,neutral,neutral,neutral
"saya percaya , sejauh ini harga jual toyota lebih mahal ketimbang merek yang lain",neutral,neutral,neutral,neutral,positive,neutral
Dulu gue enggak suka sama xpander .,neutral,neutral,negative,neutral,neutral,neutral
"konsumsi bahan bakar Honda mobilio tipe e cvt prestige cukup irit yaitu 14,2 km / liter dengan kecepatan 40 - 60 km / jam .",positive,neutral,neutral,neutral,neutral,neutral
Warna Avanza keluaran terbaru ini menambah mobil menjadi terlihat lebih modern,neutral,neutral,neutral,positive,neutral,neutral
Toyota Avanza versi terbaru pun menghadirkan pedal gas yang lebih ringan untuk diinjak sehingga anda bisa memperoleh tingkat kenyamanan lebih mudah .,neutral,neutral,neutral,positive,neutral,neutral
Punya beat injeksi irit nya minta ampun dipakai buat kencang juga oke tetapi setir kadang goyang-goyang kayak ban kempes,positive,neutral,neutral,negative,neutral,neutral
"Menurut saya untuk harga mobil sekelas nya , sampai saat ini mungkin IGNIS ini yang paling value for money .",neutral,neutral,neutral,neutral,positive,neutral
"Mobil ku daihatsu xenia ku irit , cocok banget buat keluarga indonesia dengan kursi 7 tambah lagi mesin handal ( 1.300 cc ) walau sudah sejak 2009",positive,positive,neutral,positive,neutral,neutral
baru sebulan udah sampe inden fortuner mantap sekali,neutral,neutral,neutral,neutral,neutral,positive
"kalau melihat spesifikasi nya, harga ertiga lumayan overpriced",neutral,neutral,neutral,neutral,negative,neutral
"Dari segi harga terlalu mahal , mengingat harga Sparepart Mitsubishi Xpander selangit .",neutral,neutral,neutral,neutral,negative,neutral
Wuling cortez ini kayak nya nyaman banget sih daripada avanza,neutral,neutral,negative,neutral,neutral,neutral
"saya pengguna xpander , saya coba di tanjakan-tanjakan dieng dengan penumpang 6 orang dewasa , oke-oke saja kok . Dan memang mantap ini mobil",neutral,neutral,positive,neutral,neutral,neutral
Altis G MT jadi tunggangan nyaman .,neutral,neutral,positive,neutral,neutral,neutral
wah murah nih . modal DP doang . bisa untuk grab car nih . murah meriah masih bisalah untuk jadi grab car .,neutral,neutral,neutral,neutral,positive,neutral
"@LinaRadj kapan-kapan coba bengkel daihatsu , mereka mau kok . Servis lebih bagus .",neutral,neutral,neutral,neutral,neutral,positive
Jok penumpang mobil Wuling Formo terlihat nyaman,neutral,neutral,neutral,positive,neutral,neutral
"saya juga baru saja beli tipe deluxe juga , bensin lumayan irit kok kak .",positive,neutral,neutral,neutral,neutral,neutral
"Dipakai kerja tiap hari enggak pernah rewel , mesin bandel , sesuai dengan kebutuhan , BBM irit tiada banding .",positive,positive,positive,neutral,neutral,neutral
selama ini tidak pernah bermasalah dan memang mesin nya tangguh dan bandel baik untuk jalan menanjak di pegunungan . Pokok nya Avanza terbaik .,neutral,positive,positive,neutral,neutral,neutral
Fortuner Itu Mobil Tenaga nya Lemah Harga Selangit,neutral,negative,neutral,neutral,negative,neutral
"harga purnajual memang Toyota lebih baik . tetapi ya orang macam gua mikir nya beli mobil ya buat dipakai , bukan dijual . Hehe",neutral,neutral,neutral,neutral,positive,neutral
"1 kelemahan xenia , DUDUK DI BARIS PALING BELAKANG KAYAK NAIK UNTA ! GILA BERASA BANGET PUYENGNYA .",neutral,neutral,neutral,negative,neutral,neutral
tampilan desain dasbor interior Avanza terlihat lebih mewah dan stylish,neutral,neutral,neutral,positive,neutral,neutral
jazz lebih bandel kalo dibanding brio,neutral,negative,neutral,neutral,neutral,neutral
fortuner sparepart nya susah dicari,neutral,neutral,neutral,negative,neutral,neutral
All - new Brio dengan harga termurah 135 - an juta tidak layak .,neutral,neutral,neutral,neutral,negative,neutral
"Dari pengalaman sendiri pakai mitsubishi , lampu kayak kurang terang itu karena kaca film standar terlalu gelap yang depan .",neutral,neutral,neutral,negative,neutral,neutral
Agak kemahalan ya untuk sekelas brio,neutral,neutral,neutral,neutral,negative,neutral
Jelas design Mazda cx - 3 lebih cakep diliat dari depan samping dan belakang,neutral,neutral,neutral,positive,neutral,neutral
"cuma sekarang ini lagi punya pengganjal , kalau melewati polisi tidur Xenia kayak nya dasbor itu bunyi , kayak kurang rigid",neutral,neutral,neutral,negative,neutral,neutral
Servis di Bengkel Toyota Lebih cepat,neutral,neutral,neutral,neutral,neutral,positive
"saya sebagai pemakai kijang innova tidak merasa kecewa dan sangat puas , perawatan pun tidak terlalu mahal pokok nya mantap .",neutral,neutral,positive,neutral,neutral,positive
Ternyata perawatan yamaha rata rata lebih murah dari kompetitor .,neutral,neutral,neutral,neutral,neutral,positive
mobilio bagus banget design body nya juga oke banget,neutral,neutral,positive,positive,neutral,neutral
"Tenaga emang ok , tapi desain pajero kayak banci ... kurang gagah model pajero",neutral,positive,neutral,negative,neutral,neutral
"mobilio oke banget secara keseluruhan, tapi buat pilihan warna nya gak menarik",neutral,neutral,positive,negative,neutral,neutral
"Jangan begitu bro , menurut gue Karimun Wagon R kita ini harga nya paling worthy dan nyaman di antara LCGC lainnya .",neutral,neutral,positive,neutral,positive,neutral
"Daihatsu Xenia yang paling pas buat saya dan keluarga , perawatan lebih mudah dan part lebih murah dari kendaraan merek lainnya .",neutral,neutral,positive,positive,neutral,positive
Grill depan Grand New Veloz terlihat lebih sangar dan lebar ya juragan,neutral,neutral,neutral,positive,neutral,neutral
nih xexi sering dipakai ke Tasikmalaya lewat Nagrek enggak ada masalah tuh .,neutral,neutral,positive,neutral,neutral,neutral
"Dari semua merek mobil yang pernah saya pakai , terios baru ini lumayan boros .",negative,neutral,neutral,neutral,neutral,neutral
Toyota rush 2018 tarikan nya luar biasa,neutral,positive,neutral,neutral,neutral,neutral
Harga nya honda brio rs sayang terlalu mahal menurut saya pribadi .,neutral,neutral,neutral,neutral,negative,neutral
"Coba dong ke Honda Autoland Kelapa Gading , beda benar . Pelayanan , kualitas ruang tunggu dan lain-lain yang enggak banget .",neutral,neutral,neutral,neutral,neutral,negative
Fortuner kualitas nya bagus banget juragan .,neutral,neutral,positive,neutral,neutral,neutral
Ini gue saja yang merasa bensin Xenia boros banget apa memang iya sih,negative,neutral,neutral,neutral,neutral,neutral
sebagai pengguna li sejauh ini sih irit ya . pas dengan mobilitas saya .,positive,neutral,positive,neutral,neutral,neutral
jarang-jarang loh ada after sales service yang sebagus nissan,neutral,neutral,neutral,neutral,neutral,positive
"nih mobil kalau dibawa mudik pasti nyaman, badan enggak pegal-pegal.",neutral,neutral,positive,neutral,neutral,neutral
Grand Livina XV AT 2008 ngelitik nya parah kak sekarang juga lumayan boros,negative,negative,neutral,neutral,neutral,neutral
toyota service nya perlu dipercepat masa sudah masuk 14 hari kerja masih belum benar,neutral,neutral,neutral,neutral,neutral,negative
"menyesal gue beli honda vario , jelek banget motor nya .",neutral,neutral,negative,neutral,neutral,neutral
avanza oke banget manuver nya,neutral,positive,neutral,neutral,neutral,neutral
"Xenia yang saya pakai dari 2005 ini biaya perawatan yang rendah dan keandalan mesin yang tinggi ,",neutral,positive,neutral,neutral,neutral,positive
"Wah, Wuling formo dari mesin 1200 cc menarik dengan harga yang kompetitif.",neutral,positive,neutral,neutral,negative,neutral
"pilihan ku enggak salah , terios ini mobil direkomendasikan banget .",neutral,neutral,positive,neutral,neutral,neutral
Saya juga pakai hrv om . impresi nya sangat luar biasa dan enak banget dikendarai baik dalam dan luar kota hrv terbaik,neutral,neutral,positive,neutral,neutral,neutral
"Saya menggunakan avanza tahun 2009 transmisi manual . kualitas mesin top banget . Walaupun dengan pemeliharaan minimal , tetapi hasil nya maksimal .",neutral,positive,neutral,neutral,neutral,neutral
"Xenia tahun 2008 bolak-balik jakarta - bandung , aki tetap aman .",neutral,neutral,neutral,positive,neutral,neutral
avanza lincah banget kalo buat lari meskipun gaya nya jadul abis hehe,neutral,positive,neutral,negative,neutral,neutral
"Suka deh sama pilihan mobil avanza yang satu ini , tenaga bagus dan bandel",neutral,positive,neutral,neutral,neutral,neutral
"Service rutin ke bengkel daihatsu resmi gak jaminan juga , rem - ku blong waktu jalan ,",neutral,neutral,neutral,neutral,neutral,negative
saya pilih xi+ karena ternyata irit nya enggak beda jauh .,positive,neutral,neutral,neutral,neutral,neutral
Avanza sih harga nya murah nan ramah,neutral,neutral,neutral,neutral,positive,neutral
"Kebetulan saya juga pakai HRV , namun pengalaman di bengkel resmi nya , banyak yang kurang menyenangkan . serta biaya servis nya agak mahal .",neutral,neutral,neutral,neutral,neutral,negative
vario jauh lebih gesit daripada mio,neutral,negative,neutral,neutral,neutral,neutral
"jangan beli brio, kenyamanan nya jelek banget, mending calya selalu enak dibuat ke mana mana .",neutral,neutral,positive,neutral,neutral,neutral
mendingan vrz 4*4 sekalian fitur lengkap spoiler bisa beli di toko variasi,neutral,neutral,neutral,positive,neutral,neutral
Toyota lebih unggul dari mitsubishi secara worldwide termasuk di Indonesia,neutral,neutral,negative,neutral,neutral,neutral
Lama banget kerja nya teknisi honda !! Masa iya udah 20 antrean belom disentuh-sentuh motor ku ? Dari jam 10 woi ! Emang kalo servis itu bagus yamaha !,neutral,neutral,neutral,neutral,neutral,positive
xenia lari nya lebih lincah daripada avanza yang agak lemah,neutral,negative,neutral,neutral,neutral,neutral
"Avanza lari nya juga lumayan kencang , di tol bisa mencapai 140 km / h.",neutral,positive,neutral,neutral,neutral,neutral
"Saya juga pakai Honda . Salah satu yang paling saya suka dari merek ini adalah kepraktisan nya ,",neutral,neutral,positive,neutral,neutral,neutral
Yamaha motor injeksi nya lebih mudah dan murah perawatan nya,neutral,neutral,neutral,neutral,neutral,positive
"Avanza teman terbaik untuk di segala medan jalanan , plus harga nya masih terjangkau .",neutral,neutral,positive,neutral,positive,neutral
Avanza sangat mendukung profesi yang saya jalani karena avanza bagi saya volume ruang yang besar .,neutral,neutral,neutral,positive,neutral,neutral
scoopy kaya nya memang dibuat untuk anak muda yang oke pokoknya,neutral,neutral,positive,neutral,neutral,neutral
"Semua tipe PCX 2018 keren apalagi yang PCX ABS . Keren banget model nya , bagus dan canggih mesin nya dan hemat BBM - nya .",positive,positive,positive,positive,neutral,neutral
"Untuk saya sendiri yang sudah memiliki TERIOS X DELUXE MT , saya cukup puas apa yang sudah saya miliki terima kasih daihatsu",neutral,neutral,positive,neutral,neutral,neutral
"Pas lihat tadi Suzuki Baleno 2017 ini di GIIAS lumayan banget buat harga segitu , murah .",neutral,neutral,neutral,neutral,positive,neutral
Xpander pokok nya terbaik di kelas nya .,neutral,neutral,positive,neutral,neutral,neutral
"Honda slalu nanggung dan maksa tiap kali melakukan upgrade mobil yangg sudah ada , membosankan",neutral,neutral,negative,neutral,neutral,neutral
"kalau dari segi desain mah veloz juara nya, avanza terlewat jauh",neutral,neutral,neutral,negative,neutral,neutral
"kelemahan nya cuma satu , shock nya keras keras keras keras keras",neutral,neutral,neutral,negative,neutral,neutral
Toyota rush terbaik di kelas nya dan terdepan di zaman nya .,neutral,neutral,positive,neutral,neutral,neutral
"Seperti inilah rasa mengendarai Nissan GT - R R35 "" Godzilla "" bertenaga 537 hp dengan torsi 612 Nm yang sungguh kencang",neutral,positive,neutral,neutral,neutral,neutral
jujur fortuner ini bandel banget dipakai di medan apa pun,neutral,positive,neutral,neutral,neutral,neutral
N - Max biaya perawatan mahal bakal lebih boros dari pada kamu naik angkutan umum,neutral,neutral,neutral,neutral,neutral,negative
"Grand livina 2011 sampai sekarang enak lari , tapi suara pintu nya keras kalau ditutup .",neutral,positive,neutral,negative,neutral,neutral
"Ternyata pelayanan bengkel-bengkel yamaha asli jelek banget , gue bagusin stater hand sampe bolak balik cuma kasih duit ke bengkel nya tapi tetep enggak bisa digunain stater gue .",neutral,neutral,neutral,neutral,neutral,negative
"Udah beli yg rush 2018 , alhamdulillah tidak ada penyesalan sampai saat ini dan insyaAllah seterusnya",neutral,neutral,positive,neutral,neutral,neutral
"Naik honda beat , saya yang 180 cm berasa abang-abang naik troli bayi .",neutral,neutral,negative,neutral,neutral,neutral
scoopy tidak cocok untuk mahasiswa,neutral,neutral,negative,neutral,neutral,neutral
Mesin diesel yg paling kondang sampai ke kampung kampung ya Mitsubishi,neutral,positive,neutral,neutral,neutral,neutral
menurut saya dari segi kenyamanan sih bolehlah lumayan si xenia,neutral,neutral,positive,neutral,neutral,neutral
Elektronik Parking Brake HRV sudah oke banget .,neutral,neutral,neutral,positive,neutral,neutral
kata orang yang XI malah lebih irit dari yang LI nih .,negative,neutral,neutral,neutral,neutral,neutral
Kawasaki Athlete terasa klasik tetapi kurang menarik . kayak setengah-setengah,neutral,neutral,negative,neutral,neutral,neutral
Xeli lumayan irit bbm 1:9 dalam kota ( belum pernah bawa ke luar kota ) .,positive,neutral,neutral,neutral,neutral,neutral
Menurut saya pribadi : Vario 150 2018 hanya ganti baju saja . Mesin dan rem kurang memuaskan karena tak ada peningkatan .,neutral,negative,neutral,negative,neutral,neutral
Calya ini mobil jelek pelan pula untuk apa dibeli,neutral,neutral,negative,neutral,neutral,neutral
Puas banget coi punya Xpander mah .,neutral,neutral,positive,neutral,neutral,neutral
saya lebih ke mobilio karena dari segi tenaga lebih unggul,neutral,positive,neutral,neutral,neutral,neutral
"Begitu orang melirik Xpander , kesan nya pasti keren desain nya",neutral,neutral,neutral,positive,neutral,neutral
"ya benar kak , kelemahan mobilio cuma 1 , di mesin nya kalau kecepatan di atas 100 kph , memang berisik banget sih .",neutral,negative,neutral,neutral,neutral,neutral
kalau brio senyaman ini gak papa mau macet lama juga tetap betah di dalam,neutral,neutral,positive,neutral,neutral,neutral
harga jual Nmax pun bersaing,neutral,neutral,neutral,neutral,positive,neutral
brio bagus banget gak kaya mobil lama saya si calya jelek,neutral,neutral,negative,neutral,neutral,neutral
"Xenia itu mobil irit oli ( cuma 2 liter ) , irit sparepart ( sparepart - nya cuma dikit ) .",positive,neutral,neutral,positive,neutral,neutral
"Beli Wuling Confero S dapat jasa servis 2,5 tahun enggak usah bayar .",neutral,neutral,neutral,neutral,neutral,positive
Kok bengkel toyota payah banget sih . Kata nya bakal dipanggil nomor nya tapi nomor nya manual :(,neutral,neutral,neutral,neutral,neutral,negative
Mobil yang ga pernah gw lirik di jalanan ... mobilio dan brv ... design nya semrawut .. jelek pol,neutral,neutral,neutral,negative,neutral,neutral
Wuling Confero S punya mesin yang mumpuni dengan tenaga dan torsi yang bagus membuat performa saat ditanjakan bisa menanjak dengan baik tanpa ada suara raungan mesin .,neutral,positive,neutral,neutral,neutral,neutral
kelebihan Avanza yang membuat saya jatuh hati sama avanza adalah penggunaan sistem penggerak roda belakang atau rear wheel drive .,neutral,neutral,neutral,positive,neutral,neutral
Xenia 1.300 cc mesin nya lincah dan bisa beramai-ramai hehe .,neutral,positive,positive,neutral,neutral,neutral
"xenia 1:8 - 9 boros juga ya juragan , karena bodi besar nya dan cc kecil mungkin ya .",negative,neutral,neutral,neutral,neutral,neutral
"enak juga nih xenia 1000 cc , irit dan lincah hehe",positive,positive,positive,neutral,neutral,neutral
