processed_text,fuel,machine,others,part,price,service
menurut ane soal kenyamanan jelas all new pajero sport unggul jauh lebih nyaman dibandingkan all new fortuner yg sangat keras menurut ane,neutral,neutral,negative,neutral,neutral,neutral
Selalu setia menggunakan setiap produk nissan .,neutral,neutral,positive,neutral,neutral,neutral
Suka sekali xenia perawatan murah pemakaian mudah sparepart oke .,neutral,neutral,positive,positive,neutral,positive
SUZUKI ertiga mobil murah tetapi tidak murahan dilihat interior nya mantap .,neutral,neutral,neutral,positive,positive,neutral
"punya HRV E 2018 , tenaga nya juga lumayan",neutral,positive,neutral,neutral,neutral,neutral
"saya sih mending xi irit sih beda tipis apalagi macet di kota-kota besar enggak berefek xi buat luar kota enak , tanjakan juga oke .",positive,neutral,positive,neutral,neutral,neutral
"Honda Vario yang pasti irit bbm , meskipun motor jenis matic tetapi untuk kecepatan tetap tangguh dibandingkan motor dengan cc yang sama dengan transmisi manual",positive,positive,neutral,neutral,neutral,neutral
emang xenia semua irit tetapi kalau sering dipakai dalam kota apalagi jakarta enggak seberapa berefek,positive,neutral,neutral,neutral,neutral,neutral
"Avanza ini bodi nya makin bagus , lebih irit bahan bakar , onderdil banyak dan murah , ukuran lebih lega , mudah dijual , harga jual tinggi , dibawa pulang kampung enak , perawatan murah . Lebih elegan .",positive,neutral,positive,positive,positive,positive
mobilio tarikan halus banget menang telak daripada agya kalah jauh,neutral,negative,neutral,neutral,neutral,neutral
Makanya kapok untuk datang ke bengkel Honda Autoland kalau untuk servis serius karena pasti akan dibantah,neutral,neutral,neutral,neutral,neutral,negative
Ertiga terlalu lambat respons mesin nya .,neutral,negative,neutral,neutral,neutral,neutral
"kebetulan gue juga pakai livina dari 2010 . keluhan nya sama , mesin ngelitik padahal sudah bolak-balik beres berapa kali .",neutral,negative,neutral,neutral,neutral,neutral
"suka sekali sama agya, tarikan nya itu loh halus banget",neutral,positive,neutral,neutral,neutral,neutral
Kenapa sekelas Fortuner belum ada sunroof nya ya,neutral,neutral,neutral,negative,neutral,neutral
"mesin 3SZ - VE 1500 cc ini memang lebih pas di badan Avanza , bertenaga namun efisien",neutral,positive,neutral,neutral,neutral,neutral
baru beberapa bulan pakai nmax kok sudah bosan ya .,neutral,neutral,negative,neutral,neutral,neutral
mesin Avanza juga bertenaga juragan .,neutral,positive,neutral,neutral,neutral,neutral
"kalau Xi plus , speed juga enggak ragu buat dites sama mobil kelas lain .",neutral,positive,neutral,neutral,neutral,neutral
Brio selalu lebih punya karakter kuat tersendiri . Sirion kayak ga punya jati diri,neutral,neutral,negative,neutral,neutral,neutral
"MOBIL ku xenia 1,3 cc puas banget pakai nya .",neutral,neutral,positive,neutral,neutral,neutral
"jujur saja inden nya lama banget dari dealer , sudah 1 bulan belum datang juga",neutral,neutral,neutral,neutral,neutral,negative
Aduh jadi nyesel ngambil alya,neutral,neutral,negative,neutral,neutral,neutral
"kaki-kaki nyaman kabin dan bagasi juga luas banget , interior dan fitur juga terbilang bagus di kelas nya . Pokok nya senang lah pakai hrv",neutral,neutral,neutral,positive,neutral,neutral
Enteng saat dikendarai . Enggak berat . Onderdil mudah dicari . Banyak konter-konter honda di deket rumah . Jadi enggak perlu jauh mencari tempat servis jauh-jauh .,neutral,neutral,positive,positive,neutral,positive
desain dan body interior bagusan fortuner,neutral,neutral,neutral,positive,neutral,neutral
"fortuner per nya keras , capek",neutral,neutral,neutral,negative,neutral,neutral
"Untuk bagian safety and security , Grand New Avanza memiliki berbagai fitur yang mendukung keamanan dan keselamatan .",neutral,neutral,neutral,positive,neutral,neutral
Brio saya kondisi mesin bisa dibilang masih sempurna masih bisa 28 km / liter dan digas ke 120 kmh 140 kmh juga masih enteng .,neutral,positive,neutral,neutral,neutral,neutral
"nih mobil kalau dibawa mudik pasti nyaman, badan enggak pegal-pegal.",neutral,neutral,positive,neutral,neutral,neutral
kalo punya toyota ya harus sabar aja kalo servis nya buruk,neutral,neutral,neutral,neutral,neutral,negative
"Semenjak aku mempunyai sebuah unit honda sonic, hidup mungkin terasa bisa leluasa untuk menjangkau ke mana pun ku mau.",neutral,neutral,positive,neutral,neutral,neutral
suka sama xenia bisa dipake untuk bermanuver ria tanpa masalah,neutral,positive,neutral,neutral,neutral,neutral
"Kalau down shifting terus gaspol itu rasa nya cuma naik rpm saja, tapi power kosong dan memang mesin nya sering ngelitik.",neutral,negative,neutral,neutral,neutral,neutral
"Udh beli yg 2019 tapi ada 1 kekurangan , jok nya kurang nyaman",neutral,neutral,neutral,negative,neutral,neutral
mesin wuling confero ini tidak berisik,neutral,negative,neutral,neutral,neutral,neutral
"Avanza guncangan mesin nya halus meski di jalan yang tak mulus , AC enggak menurun meski dinyalakan tanpa henti , dan mesin enggak cepat panas berlebih meski macet bermenit-menit .",neutral,positive,neutral,positive,neutral,neutral
"Grand livina 2011 sampai sekarang enak lari , tapi suara pintu nya keras kalau ditutup .",neutral,positive,neutral,negative,neutral,neutral
cocok banget avanza untuk dibawa liburan bersama keluarga nyaman sekali,neutral,neutral,positive,neutral,neutral,neutral
mobilio lebih stabil tenaga nya saat digunakan berkendara daripada agya yang gak stabil,neutral,negative,neutral,neutral,neutral,neutral
"grand livina cuma menang di interior, mesin tetap kalah.",neutral,negative,neutral,positive,neutral,neutral
"@DaihatsuInd Xenia itu kita banget ! Cocok diajak ke mana-mana , service gampang , harga terjangkau , mudah dipakai .",neutral,neutral,positive,neutral,positive,positive
Kok makin jelek aja ya pelayanan di AHAS Terang Anugerah Pamulang,neutral,neutral,neutral,neutral,neutral,negative
Saya sopir operasional . Pakai Altis v. Untuk mesin saya akui enak . tarikan mantap handling - nya wow .,neutral,positive,neutral,positive,neutral,neutral
Honda Brio ini mobil yang lumayan keren sih memang,neutral,neutral,positive,neutral,neutral,neutral
"Kalau untuk secara desain , interior dan fitur Honda mumpuni okelah .",neutral,neutral,neutral,positive,neutral,neutral
"enggak menyangka sekelas SUV 1800 cc bahan bakar 1 banding 12 dalam kota , irit banget .",positive,neutral,neutral,neutral,neutral,neutral
semakin cantik saja nih avanza juragan,neutral,neutral,positive,neutral,neutral,neutral
Suspensi enak pajero sport bro bukan fortuner,neutral,neutral,neutral,negative,neutral,neutral
"Suspensi agak keras , dan juga belum ada telescopic di setir , semoga ada perubahan di Terios ke depan nya , terima kasih .",neutral,neutral,neutral,negative,neutral,neutral
Honda Brio punya setir yang presisi dan tegak seperti 86 begitu pun jok sporty - nya ala racing .,neutral,neutral,neutral,positive,neutral,neutral
Kalo soal overall si jelas banget pajero lebih menang ketimbang fortuner,neutral,neutral,negative,neutral,neutral,neutral
Hanya honda beat yang sudah terbukti mantap dan dahsyat.,neutral,neutral,positive,neutral,neutral,neutral
masa saya ke sana waktu hari kerja pekerja nya cuma sedikit bagaimana ini pelayanan dari daihatsu buat pelanggan nya,neutral,neutral,neutral,neutral,neutral,negative
memang kalo body kalah pajero tapi kalo mesin pasti pajero,neutral,positive,neutral,negative,neutral,neutral
"Kualitas produk , teknologi , hingga suku cadang yang terjamin juga menjadi aspek yang memengaruhi daya tarik Avanza ini juragan",neutral,neutral,positive,positive,neutral,neutral
Honda Spacy irit banget sumpah,positive,neutral,neutral,neutral,neutral,neutral
Ke mana-mana mau jarak dekat atau pun jauh tetap nyaman pakai scooy . muatan bagasi banyak dan mesin tidak cepat panas .,neutral,positive,positive,positive,neutral,neutral
pajero lah yg menang soal nya dia hemat karena solar Dan lebih nyaman,positive,neutral,positive,neutral,neutral,neutral
Honda HRV kaki-kaki terasa ringkih . Per belakang gampang ngejeduk .,neutral,neutral,neutral,negative,neutral,neutral
pilihan warna brio lucu-lucu semua bingung pilih mana,neutral,neutral,neutral,positive,neutral,neutral
"CHR design gado2 , berasa liat beberapa mobil dicomot2",neutral,neutral,neutral,negative,neutral,neutral
bangga banget saya punya mobil xenia ini walaupun harga nya mahal .,neutral,neutral,positive,neutral,negative,neutral
Bagusan Fortuner daripada Pajero sport,neutral,neutral,negative,neutral,neutral,neutral
Desain Unibody ini memberikan kemampuan lebih kepada Avanza dalam menahan beban dan itu salah satu poin dibandingkan dengan para pesaing nya juragan,neutral,neutral,neutral,positive,neutral,neutral
scoopy keren banget body nya juga unik dan cocok buat anak muda penuh gaya,neutral,neutral,positive,positive,neutral,neutral
"Ke Bengkel itu buat ngebenerin motor bukan malah bikin motor jadi rusak , payah nih Dealer Honda Cidodol , masa motor gua bener jadi rusak .",neutral,neutral,neutral,neutral,neutral,negative
"punya motor yamaha tidak pernah membuat pusing , karena perawatan yang simple dan murah , serta tak butuh waktu . @YamahaIndonesia #40thYamaha",neutral,neutral,neutral,neutral,neutral,positive
Terios baru enak dipakai dan nyaman,neutral,neutral,positive,neutral,neutral,neutral
tidak pernah bosan saya pakai vario untuk pergi ke kampus .,neutral,neutral,positive,neutral,neutral,neutral
Keseluruhan kecewa berat sama honda HRV,neutral,neutral,negative,neutral,neutral,neutral
"nih mobil mantap , diajak mengejar innova masih sanggup . cuma bodi nya saja nih , kurang rigid . kalau dibawa lari di tol melayang .",neutral,neutral,positive,negative,neutral,neutral
Saya tunggu bertahun-tahun . kapan nih Daihatsu Sukabumi punya bengkel yang layak seperti Toyota dan Honda . yang ada sekarang jelek bukan main,neutral,neutral,neutral,neutral,neutral,negative
avanza 1.3 L memang irit kalau dibawa 60 - 80 km / jam .,positive,neutral,neutral,neutral,neutral,neutral
memang xenia maknyus .,neutral,neutral,positive,neutral,neutral,neutral
"keren juga xpander , serasa mobil masa depan",neutral,neutral,positive,neutral,neutral,neutral
saya sih secara pribadi puas banget sama Xeli . nyaman .,neutral,neutral,positive,neutral,neutral,neutral
@ivangreen_99 : Bengkel Honda no 1 dewi Sartika ga jamin puas servis nya .,neutral,neutral,neutral,neutral,neutral,negative
Jakarta - Bandung pakai xenia cuma 1 setengah jam . sungguh mesin yang sangat tangguh .,neutral,positive,neutral,neutral,neutral,neutral
Bengkel honda payah bro ! Ngaret . Bengkel sebelah on time . #noted,neutral,neutral,neutral,neutral,neutral,negative
"Beat 2010 merupakan varian beat terbaik di kelas nya dengan tampilan sporty dan aeorodinamis yang baik sehingga sangat lincah di jalanan sewaktu merangsek di kemacetan , lagi pilihan warna juga desain sangat cocok untuk muda di semua gender .",neutral,positive,positive,positive,neutral,neutral
Ignis ini city car paling terjangkau dengan poin-poin di atas,neutral,neutral,neutral,neutral,positive,neutral
"Saya pakai grand livina dari 2008 , km udah hampir 400 ribu . Masih nyaman-nyaman saja , dan irit .",positive,neutral,positive,neutral,neutral,neutral
Sejauh ini belum ne mu bengkel resmi mitsubishi yang pelayan nya ' bagus ',neutral,neutral,neutral,neutral,neutral,positive
Pelayanan bengkel Honda AutoBest soekarno hatta jelek banget sih . pantes aja sepi mulu .,neutral,neutral,neutral,neutral,neutral,negative
gue enggak menyangka xpander bisa sebagus ini .,neutral,neutral,positive,neutral,neutral,neutral
"Dipakai kerja tiap hari enggak pernah rewel , mesin bandel , sesuai dengan kebutuhan , BBM irit tiada banding .",positive,positive,positive,neutral,neutral,neutral
Keseluruhan puas banget sih pakai hrv,neutral,neutral,positive,neutral,neutral,neutral
"Saya juga punya HRV E 2018 Secara keseluruhan saya suka mengendarai nya , Nyaman",neutral,neutral,positive,neutral,neutral,neutral
Altis G MT jadi tunggangan nyaman .,neutral,neutral,positive,neutral,neutral,neutral
"gua jadi tau mana yang bagus , dan akhirnya gua meminang veloz",neutral,neutral,positive,neutral,neutral,neutral
"saya pengguna xpander , saya coba di tanjakan-tanjakan dieng dengan penumpang 6 orang dewasa , oke-oke saja kok . Dan memang mantap ini mobil",neutral,neutral,positive,neutral,neutral,neutral
xenia bodi nya sudah oke tinggal ganti kaki-kaki saja semoga modifikasi mu menyenangkan,neutral,neutral,neutral,positive,neutral,neutral
"Daihatsu Xenia yang paling pas buat saya dan keluarga , perawatan lebih mudah dan part lebih murah dari kendaraan merek lainnya .",neutral,neutral,positive,positive,neutral,positive
Over price honda brio RS,neutral,neutral,neutral,neutral,negative,neutral
kata orang yang XI malah lebih irit dari yang LI nih .,negative,neutral,neutral,neutral,neutral,neutral
harga jual Nmax pun bersaing,neutral,neutral,neutral,neutral,positive,neutral
"pernah pakai Avanza ke luar kota dari pagi sampai sore , mesin dan AC nyala tanpa henti , tetapi enggak menurun",neutral,positive,neutral,positive,neutral,neutral
Xpander pokok nya terbaik di kelas nya .,neutral,neutral,positive,neutral,neutral,neutral
mobil bagus irit bahan bakar dan murah ya brio,positive,neutral,positive,neutral,positive,neutral
"Payah , Bengkel honda resmi ga becus ... di sini malah lebih tau .",neutral,neutral,neutral,neutral,negative,neutral
kalo dibandingkan dari segi service nya nissan jauh lebih unggul daripada toyota yang asal-asalan,neutral,neutral,neutral,neutral,neutral,negative
Toyota Avanza versi terbaru pun menghadirkan pedal gas yang lebih ringan untuk diinjak sehingga anda bisa memperoleh tingkat kenyamanan lebih mudah .,neutral,neutral,neutral,positive,neutral,neutral
"Soal tenaga yang kurang di ertiga juga agak mengganggu ,",neutral,negative,neutral,neutral,neutral,neutral
"Beli beat fi buat harian , Tarikan nya nyaman , irit banget kalau dibuat kuliah . Harga oke .",positive,positive,neutral,neutral,positive,neutral
"Seperti inilah rasa mengendarai Nissan GT - R R35 "" Godzilla "" bertenaga 537 hp dengan torsi 612 Nm yang sungguh kencang",neutral,positive,neutral,neutral,neutral,neutral
"Yang saya enggak suka , kalau saya duduk di belakang , kepala mentok dengan atap dengan tinggi 183 cm . Duduk di posisi mengemudi , rambut saya kena plafon mobil jadi kurang nyaman .",neutral,neutral,neutral,negative,neutral,neutral
Avanza mobil yang nyaman untuk keluarga dan tidak terlalu mahal perawatan nya,neutral,neutral,positive,neutral,neutral,positive
nih xexi sering dipakai ke Tasikmalaya lewat Nagrek enggak ada masalah tuh .,neutral,neutral,positive,neutral,neutral,neutral
"Wuling Formo mobil cina, mesin nya enggak berumur panjang karena di cina juga enggak ada yang umur nya panjang.",neutral,negative,neutral,neutral,neutral,neutral
"Karimun wagon saja bang , lebih murah",neutral,neutral,neutral,neutral,positive,neutral
"dengan harga yang cukup ekonomis, style body dari calya termasuk elegan",neutral,neutral,neutral,positive,positive,neutral
"Saya berombongan pakai xenia 1.0 , ternyata tenaga xenia 1.0 juga oke punya",neutral,positive,neutral,neutral,neutral,neutral
"saya punya xenia Li 08 family , sepanjang pemakaian nya belum ada keluhan sih .",neutral,neutral,positive,neutral,neutral,neutral
suzuki ignis dan Daihatsu sirion harga jual nya juga enggak stabil,neutral,neutral,neutral,neutral,negative,neutral
Mending confero harga nya lebih murah daripada formo.,neutral,neutral,neutral,neutral,negative,neutral
Bengkel payah . Mobil 3 bulan gak dikerjain juga . Bengkel yang mengecewakan ( @ Honda Prima Bekasi ),neutral,neutral,neutral,neutral,neutral,negative
keunggulan mobil Avanza terbaru adalah sparepart - nya yang mudah dicari .,neutral,neutral,neutral,positive,neutral,neutral
"Jangan begitu bro , menurut gue Karimun Wagon R kita ini harga nya paling worthy dan nyaman di antara LCGC lainnya .",neutral,neutral,positive,neutral,positive,neutral
jazz tarikan nya jauh lebih halus daripada brio,neutral,negative,neutral,neutral,neutral,neutral
Mitshubisi raja jalanan,neutral,neutral,positive,neutral,neutral,neutral
saya suka fortuner karena lincah lari nya daripada ertiga yang tenaga nya lemah,neutral,negative,neutral,neutral,neutral,neutral
"Kijang kapsul luas tetapi boros bensin , avanza irit tetapi sempit , huh",positive,neutral,neutral,negative,neutral,neutral
"4 tahun pakai altis , terbukti sih ini mobil mesin nya bandel banget",neutral,positive,neutral,neutral,neutral,neutral
"lebih nyaman All New Avanza , lebih gesit . akselerasi lebih baik .",neutral,positive,neutral,neutral,neutral,neutral
"Saya lihat bodi mobilio sangat tipis dan rentan penyok , di jalanan banyak yang bodi nya penyok",neutral,neutral,neutral,negative,neutral,neutral
Kalau aku tetap pilih avanza karena sudah terbukti kehandalan mesin nya.,neutral,negative,neutral,neutral,neutral,neutral
mobilio bagus purnajual juga oke,neutral,neutral,positive,neutral,positive,neutral
Buat yang punya Avanza dan Xenia pasti sudah merasakan berisik nya suara di dalam kabin dan lemah nya bantingan mobil .,neutral,neutral,neutral,negative,neutral,neutral
brio bagus banget gak bohong !,neutral,neutral,positive,neutral,neutral,neutral
jangan beli mobil produk @DaihatsuInd terutama mobil Xenia karena mesin nya mudah meledak .,neutral,negative,neutral,neutral,neutral,neutral
mantab review nya ... bener sih kalo masalah handling ga diragukan lagi .. membuat brio fun to drive,neutral,neutral,positive,positive,neutral,neutral
"xenia 1:8 - 9 boros juga ya juragan , karena bodi besar nya dan cc kecil mungkin ya .",negative,neutral,neutral,neutral,neutral,neutral
All New Toyota Kijang Innova G Diesel 2017 . Mesin bandel nan irit Otolovers .,positive,positive,neutral,neutral,neutral,neutral
"Coba dong ke Honda Autoland Kelapa Gading , beda benar . Pelayanan , kualitas ruang tunggu dan lain-lain yang enggak banget .",neutral,neutral,neutral,neutral,neutral,negative
"Saya naik mazda CX3 sehari-hari . performa mantap , mobil nyaman tidak seperti honda hrv yang cenderung goyang-goyang",neutral,neutral,negative,neutral,neutral,neutral
"kemarin gue dapat grab pakai xpander exceed , ternyata jauh lebih nyaman .",neutral,neutral,positive,neutral,neutral,neutral
mobilio bagus banget design body nya juga oke banget,neutral,neutral,positive,positive,neutral,neutral
Buat dalam kota xpander bagus karna model nya kalem dan kesan nya car city,neutral,neutral,neutral,positive,neutral,neutral
"Ternyata service bengkel toyota payah , angin ban bukan nya ditambah malah disemir doang buat apa coba . Jelas-jelas kurang angin gitu",neutral,neutral,neutral,neutral,neutral,negative
"Honda Beat bahan bakar sangat irit , ringan buat menyalip di jalanan macet , mesin tarikan enteng banget .",positive,positive,positive,neutral,neutral,neutral
avanza gaya nya jadul ah gak cocok buat mahasiswa,neutral,neutral,neutral,negative,neutral,neutral
Kegoblokan Nissan di GL ini mesin enggak dikasih Knock Sensor ( cuma alat satu doang pelit banget ) .,neutral,negative,neutral,neutral,neutral,neutral
"jangan beli brio, kenyamanan nya jelek banget, mending calya selalu enak dibuat ke mana mana .",neutral,neutral,positive,neutral,neutral,neutral
Saya baru ambil HRV prestige akhir tahun 2017 . Keseluruhan enak dikendarai .,neutral,neutral,positive,neutral,neutral,neutral
"Honda slalu nanggung dan maksa tiap kali melakukan upgrade mobil yangg sudah ada , membosankan",neutral,neutral,negative,neutral,neutral,neutral
Xenia yang 1000 cc punya handling yang lebih lincah dan enteng,neutral,neutral,neutral,positive,neutral,neutral
Toyota maju dong jgn gitu gitu terus harga mahal tp apa yg di dapet dikit bgt,neutral,neutral,negative,neutral,negative,neutral
brio kalo di ajak lari lincah banget tarikan juga halus,neutral,positive,neutral,neutral,neutral,neutral
"wah , juragan xenia li 2004 saya dulu 5 tahun belum ganti ban . masih tebal semua",neutral,neutral,neutral,positive,neutral,neutral
"Sebelum ramadhan 2014 , saya ganti accu di bengkel honda Jakarta center , jayakarta . Belum setahun , sudah soak . Payah",neutral,neutral,neutral,neutral,neutral,negative
avanza saya kopling nya memang agak keras juragan .,neutral,neutral,neutral,negative,neutral,neutral
"Vario ban sudah tubeless dan bensin yang irit ditambah bagasi yang lega , bikin hati gembira dan spirit bahagia .",positive,neutral,neutral,positive,neutral,neutral
Kalo gue sih yang pemula . Lebih suka exterior brio . Cuma kalo kelengkapan fitur memang sirion,neutral,neutral,neutral,positive,neutral,neutral
"Mending Calya lah Irit , suspensi nyaman , muat banyak , inline 4 Silinder dengan VVT - i technology bisa buat taksi daring",positive,neutral,neutral,positive,neutral,neutral
"Njrit , mahal amat , vario perawatan cuma perlu ganti oli mesin sama gardan , kalau ada yang perlu diganti ya gue ganti sendiri , gue mending modal dikit beli toolkits buat bongkar motor daripada dibawa ke bengkel resmi , suka ngaco bengkel resmi",neutral,neutral,neutral,neutral,neutral,negative
"Isuzu Panther Grand Touring Tahun 2009 . Mobil tangguh dengan mesin diesel yang irit dan bandel , harga nya cuma 167 Jutaan juragan .",positive,positive,neutral,neutral,positive,neutral
Kawasaki Athlete terasa klasik tetapi kurang menarik . kayak setengah-setengah,neutral,neutral,negative,neutral,neutral,neutral
gue juga senang banget soal nya avanza ruang bagasi nya mampu menampung hingga 5 tas berukuran besar dengan susunan rapi ke arah atas . bawa barang banyak pun pasti muat,neutral,neutral,neutral,positive,neutral,neutral
"fortuner gimana yah ... tenaga biasa aja , kalo pajero sport tenaga gak malu - maluin",neutral,positive,neutral,neutral,neutral,neutral
Bengkel @Hondaarista Jatinegara not recommended . Payah . Sudah booking servis tapi disuruh mengantri .,neutral,neutral,neutral,neutral,neutral,negative
Pajero mempunyai mesin yang lebih bertenaga dan banyak fitur,neutral,positive,neutral,positive,neutral,neutral
livina di tempat gue bensin nya asli boros banget kalau soal ngelitik memang iya,negative,negative,neutral,neutral,neutral,neutral
Harga nya honda brio rs sayang terlalu mahal menurut saya pribadi .,neutral,neutral,neutral,neutral,negative,neutral
"Bengkel mobil Honda yang di Autoland kalau ada problem serius dan kelihatannya akan bebas dari biaya , mereka pasti menolak servis .",neutral,neutral,neutral,neutral,neutral,negative
cooper kecil tetapi mahal,neutral,neutral,neutral,neutral,negative,neutral
"Awal nya orang tua tertarik sama ini mobil tetapi begitu lihat si mitsubishi langsung berubah pikiran enggak jadi inden ini mobil , kata mereka interior dalam nya membosankan .",neutral,neutral,neutral,negative,neutral,neutral
"Selama 2 tahun belum ada kendala, Sigra memang mantap.",neutral,neutral,positive,neutral,neutral,neutral
kalau menurut gue suspensi avanza agak aneh . kalau cuma berdua suspensi nya berasa keras banget . tetapi kalau diisi penuh 6 - 7 orang suspensi nya mantap betul .,neutral,neutral,neutral,negative,neutral,neutral
Entah kenapa gue melihat mobil ini enggak proporsional dari samping - belakang,neutral,neutral,neutral,negative,neutral,neutral
"Saya punya Grand Livina XV tahun 2011 irit nya juara , bang .",positive,neutral,neutral,neutral,neutral,neutral
"mobil toyota avanza mobil yang murah , tetap tidak murahan .",neutral,neutral,neutral,neutral,positive,neutral
"Ayah saya tahu karakter mesin , dia bilang karakter mesin nya calya oke",neutral,positive,neutral,neutral,neutral,neutral
"bebek & xenia sama-sama irit juragan , pokok nya Xenia nih",positive,neutral,neutral,neutral,neutral,neutral
"honda jazz full power banget, body mantep, suspensi empuk dan nyaman.",neutral,positive,neutral,positive,neutral,neutral
Wuling cortez ini kayak nya nyaman banget sih daripada avanza,neutral,neutral,negative,neutral,neutral,neutral
Kaki-kaki HRV terasa berisik pas hajar polisi tidur . Dan itu berefek kretek-kretek ke pintu bagasi . Berisik,neutral,neutral,neutral,negative,neutral,neutral
"Khusus Xenia , ada pengalaman tahun 2008 digunakan oleh tim proyek . selama 2 bulan , Jakarta - Bandung setiap 2 hari via tol . Tidak ada keluhan sedikit pun .",neutral,neutral,positive,neutral,neutral,neutral
service di bengkel resmi daihatsu pun tetap murah,neutral,neutral,neutral,neutral,neutral,positive
Wah bengkel toyota pelayanan nya bagus banget nih . ini sih nunggu berjam-jam di bengkel juga gak bakal bosen kalo semuanya disediain di sini :D,neutral,neutral,neutral,neutral,neutral,positive
jazz tarikan nya lebih oke daripada brio,neutral,negative,neutral,neutral,neutral,neutral
"kalau soal mesin dan bentuk toplah yamaha , kayak sekarang saya pakai nmax 2018 yang memang sudah lama saya incar , dari bentuk saya suka sekali .",neutral,positive,neutral,positive,neutral,neutral
honda brio lebih worth it kalo pengen mobil yang fun to drive,neutral,neutral,positive,neutral,neutral,neutral
"desain interior jauh lbh simpel , elegan dan berkelas CX3 dari CHR yg terkesan ribet",neutral,neutral,neutral,negative,neutral,neutral
layanan Purnajual Toyota Dinilai Paling Memuaskan,neutral,neutral,neutral,neutral,neutral,positive
enak banget jalan-jalan pake ertiga gak kaya avanza yang bikin emosi .,neutral,neutral,negative,neutral,neutral,neutral
"setelah membeli toyota calya , saya merasakan banyak lagi kelebihan nya .",neutral,neutral,positive,neutral,neutral,neutral
"Toyota harga kemahalan , kualitas menurun , layanan purnajual menurun",neutral,neutral,negative,neutral,negative,negative
Payah payah gak ada yang becus nih bengkel honda . seminggu dari bengkel sudah bunyi lagi saja .,neutral,neutral,neutral,neutral,neutral,negative
"Menurut saya untuk harga mobil sekelas nya , sampai saat ini mungkin IGNIS ini yang paling value for money .",neutral,neutral,neutral,neutral,positive,neutral
"Motor Honda beat matic yang satu ini menurut ku memang cocok buat semua kalangan , dari segi harga yang murah tetapi tidak membuat produk ini asal-asalan .",neutral,neutral,positive,neutral,positive,neutral
