processed_text,fuel,machine,others,part,price,service
"Honda Beat sangat mengerti di saat kantong lagi tipis tidak pernah rewel , mesin masih halus terus meskipun tiap hari dibawa perjalanan jauh terus",neutral,positive,positive,neutral,neutral,neutral
"Wuling Formo mobil cina, mesin nya enggak berumur panjang karena di cina juga enggak ada yang umur nya panjang.",neutral,negative,neutral,neutral,neutral,neutral
Toyota Rush irit,positive,neutral,neutral,neutral,neutral,neutral
Ke mana-mana mau jarak dekat atau pun jauh tetap nyaman pakai scooy . muatan bagasi banyak dan mesin tidak cepat panas .,neutral,positive,positive,positive,neutral,neutral
"Kalau down shifting terus gaspol itu rasa nya cuma naik rpm saja, tapi power kosong dan memang mesin nya sering ngelitik.",neutral,negative,neutral,neutral,neutral,neutral
"@iip_bados05 bengkel resmi toyota , honda , daihatsu itu standart nya lebih bagus dari bengkel biasa mas , so astrido punya toyota .",neutral,neutral,neutral,neutral,neutral,positive
Xenia kata nya sih lebih irit dan jangan lupa pajak mobil ditentukan juga oleh CC kendaraan,positive,neutral,neutral,neutral,neutral,neutral
"Kualitas produk , teknologi , hingga suku cadang yang terjamin juga menjadi aspek yang memengaruhi daya tarik Avanza ini juragan",neutral,neutral,positive,positive,neutral,neutral
"xenia li saya , tahun 2006 akhir dah vvti bunyi mesin nya kasar kalau posisi diam . kayak diesel gitu .",neutral,negative,neutral,neutral,neutral,neutral
"xenia Li taun 2005 , saya pakai baik-baik saja . bandel . irit .",positive,positive,neutral,neutral,neutral,neutral
Soal nya menurut saya Wuling Confero S 1.5 tipe tertinggi harga nya lebih murah hanya 160 jutaan,neutral,neutral,neutral,neutral,positive,neutral
enak banget jalan-jalan pake ertiga gak kaya avanza yang bikin emosi .,neutral,neutral,negative,neutral,neutral,neutral
memang xenia maknyus .,neutral,neutral,positive,neutral,neutral,neutral
Sayang enggak ada gps map - nya kayak versi yang lama . Padahal lumayan buat ke kondangan di pelosok yang susah sinyal . Screen mirror juga masa pakai kabel saja bisa nya,neutral,neutral,neutral,negative,neutral,neutral
"jangan beli brio, kenyamanan nya jelek banget, mending calya selalu enak dibuat ke mana mana .",neutral,neutral,positive,neutral,neutral,neutral
"masalah nya , Xenia 2005 kadang-kadang dasbor bunyi ,",neutral,neutral,neutral,negative,neutral,neutral
"Harga yang murah , tapi mesin Avanza bagus juga .",neutral,positive,neutral,neutral,positive,neutral
emang xenia semua irit tetapi kalau sering dipakai dalam kota apalagi jakarta enggak seberapa berefek,positive,neutral,neutral,neutral,neutral,neutral
fortuner sparepart nya banyak dijual di mana-mana,neutral,neutral,neutral,positive,neutral,neutral
Calya ini mobil jelek pelan pula untuk apa dibeli,neutral,neutral,negative,neutral,neutral,neutral
"gue punya xenia xi , dasbor nabrak pohon , setelah dua hari diperbaiki di servis resmi daihatsu , langsung jadi kayak baru lagi , keren .",neutral,neutral,neutral,neutral,neutral,positive
"Konsumsi bbm bisa dipaksa 1:12 kalau bawa nya waras , lumayan irit si Altis G 2003 MT ini",positive,neutral,neutral,neutral,neutral,neutral
sumpah . gtr ganteng banget asli,neutral,neutral,positive,neutral,neutral,neutral
Avanza mobil yang cocok adalah yang irit,positive,neutral,neutral,neutral,neutral,neutral
Mesin diesel yg paling kondang sampai ke kampung kampung ya Mitsubishi,neutral,positive,neutral,neutral,neutral,neutral
"Lebih bagus Mobil Esemka , Mobil Nasional Asli Buatan Dalam Negeri , Harga Terjangkau , Irit BBM Mesin nya juga tangguh .",positive,positive,positive,neutral,positive,neutral
Bengkel @Honda Terang anugrah pamulang payah pelayanan nya,neutral,neutral,neutral,neutral,neutral,negative
jangan beli mobil produk @DaihatsuInd terutama mobil Xenia karena mesin nya mudah meledak .,neutral,negative,neutral,neutral,neutral,neutral
"Saya pakai motor vario sangat nyaman , rem sangat pakem , Suara mesin montor masih halus , padahal setiap bulan dibuat jalan luar provinsi tetapi masih tetap nyaman .",neutral,positive,positive,positive,neutral,neutral
Pelayanan bengkel Honda AutoBest soekarno hatta jelek banget sih . pantes aja sepi mulu .,neutral,neutral,neutral,neutral,neutral,negative
Over price honda brio RS,neutral,neutral,neutral,neutral,negative,neutral
Rush cocok untuk segala medan,neutral,neutral,positive,neutral,neutral,neutral
semakin cantik saja nih avanza juragan,neutral,neutral,positive,neutral,neutral,neutral
"Soal tenaga yang kurang di ertiga juga agak mengganggu ,",neutral,negative,neutral,neutral,neutral,neutral
"Toyota Rush saya sudah berusia 8 , tenaga nya kurang power full",neutral,negative,neutral,neutral,neutral,neutral
"Masa konsumsi bensin Toyota Avanza Veloz 12,5 liter per kilometer , boros banget anjing",negative,neutral,neutral,neutral,neutral,neutral
Selalu senang setiap berkendara menggunakan Aerox .,neutral,neutral,positive,neutral,neutral,neutral
punya mobil mewah tetapi bahan bakar irit innova mantap toyota juara,positive,neutral,positive,neutral,neutral,neutral
Kenapa sekelas Fortuner belum ada sunroof nya ya,neutral,neutral,neutral,negative,neutral,neutral
Avanza mobil yang nyaman untuk keluarga dan tidak terlalu mahal perawatan nya,neutral,neutral,positive,neutral,neutral,positive
"Avanza ini bodi nya makin bagus , lebih irit bahan bakar , onderdil banyak dan murah , ukuran lebih lega , mudah dijual , harga jual tinggi , dibawa pulang kampung enak , perawatan murah . Lebih elegan .",positive,neutral,positive,positive,positive,positive
"CHR = harga selangit , fitur kurang joss",neutral,neutral,neutral,negative,negative,neutral
xpander terlihat seperti mobil tahun 2020,neutral,neutral,positive,neutral,neutral,neutral
Lampu utama depan Grand New Veloz juga mendapatkan perubahan desain dan terkesan lebih agresif dan sedikit menonjol,neutral,neutral,neutral,positive,neutral,neutral
buat saya untuk ukuran ekonomi menengah ke bawah ya Toyota Calya oke banget harga nya,neutral,neutral,neutral,neutral,positive,neutral
"pakai hr - v 1.8 merasakan juga kalau mobil ini kabin nya luas , interior nya bagus .",neutral,neutral,neutral,positive,neutral,neutral
after sales service yamaha selalu mengedepankan customer daripada untuk keuntungan sendiri,neutral,neutral,neutral,neutral,neutral,positive
"Dengan sigra perjalanan lebih nyaman, budget bensin bisa dialokasikan untuk keperluan lain.",positive,neutral,positive,neutral,neutral,neutral
mesin wuling confero ini tidak berisik,neutral,negative,neutral,neutral,neutral,neutral
"Sudah dua tahun saya memiliki motor Honda Beat ini , motor ini keseharian nya saya pergunakan untuk antar anak sekolah dan bekerja . Motor yang lumayan gesit , lincah dan irit BBM .",positive,positive,neutral,neutral,neutral,neutral
"Hahaha mas Fitra beruntung datang ke Honda cabang itu , staf ramah & bengkel yang bagus + rapi .",neutral,neutral,neutral,neutral,neutral,positive
Harga ignis sangat baik untuk harga mobil segitu,neutral,neutral,neutral,neutral,positive,neutral
Wah kayak nya si wuling formo ini kurang meyakinkan buat tunggangan besi harian.,neutral,neutral,negative,neutral,neutral,neutral
CH - R versi negara ini kurang worth it soal fitur dan kelengkapan,neutral,neutral,neutral,negative,neutral,neutral
Daihatsu Sigra mobil LCGC yang menawarkan kabin luas dengan 7 seat.,neutral,neutral,neutral,positive,neutral,neutral
toyota service nya perlu dipercepat masa sudah masuk 14 hari kerja masih belum benar,neutral,neutral,neutral,neutral,neutral,negative
Mobil wuling confero S nyaman dipakai di medan petualangan .,neutral,neutral,positive,neutral,neutral,neutral
"suka sama brio karena lincah dan gesit banget untuk dibawa ke manapun, calya kalah jauh pokok nya",neutral,negative,neutral,neutral,neutral,neutral
"Pertama kali memiliki mobil ini rasanya seperti mimpi , karena setelah dapat mobil ternyata menang undian juga 10 juta rupiah dari Daihatsu . Mobil irit , servis mudah dan murah .",positive,neutral,neutral,neutral,neutral,positive
"punya motor yamaha tidak pernah membuat pusing , karena perawatan yang simple dan murah , serta tak butuh waktu . @YamahaIndonesia #40thYamaha",neutral,neutral,neutral,neutral,neutral,positive
"nih mobil mantap , diajak mengejar innova masih sanggup . cuma bodi nya saja nih , kurang rigid . kalau dibawa lari di tol melayang .",neutral,neutral,positive,negative,neutral,neutral
Wuling confero S 1.5 L Lux+ ke jawa timur park 3 terasa kenyamanan mobil ini tidak limbung .,neutral,neutral,positive,neutral,neutral,neutral
Keseluruhan puas banget sih pakai hrv,neutral,neutral,positive,neutral,neutral,neutral
sebagai jiwa petualang saya yakin beli brio karena lincah kalau untuk lari,neutral,positive,neutral,neutral,neutral,neutral
sampai saat ini tingkat kenyamanan calya tidak ada yang menandingi .,neutral,neutral,positive,neutral,neutral,neutral
"Dipakai kerja tiap hari enggak pernah rewel , mesin bandel , sesuai dengan kebutuhan , BBM irit tiada banding .",positive,positive,positive,neutral,neutral,neutral
mesin Avanza juga bertenaga juragan .,neutral,positive,neutral,neutral,neutral,neutral
"@DaihatsuInd Xenia itu kita banget ! Cocok diajak ke mana-mana , service gampang , harga terjangkau , mudah dipakai .",neutral,neutral,positive,neutral,positive,positive
Yamaha motor injeksi nya lebih mudah dan murah perawatan nya,neutral,neutral,neutral,neutral,neutral,positive
kalau brio senyaman ini gak papa mau macet lama juga tetap betah di dalam,neutral,neutral,positive,neutral,neutral,neutral
sebagai pengguna li sejauh ini sih irit ya . pas dengan mobilitas saya .,positive,neutral,positive,neutral,neutral,neutral
Bagusan Fortuner daripada Pajero sport,neutral,neutral,negative,neutral,neutral,neutral
tidak pernah bosan saya pakai vario untuk pergi ke kampus .,neutral,neutral,positive,neutral,neutral,neutral
"Dari semua merek mobil yang pernah saya pakai , terios baru ini lumayan boros .",negative,neutral,neutral,neutral,neutral,neutral
"keseluruhan gue suka xenia . Murah , desain lucu , muat banyak barang ,",neutral,neutral,positive,positive,positive,neutral
untuk yang sekarang great new xenia sudah mempunyai fasilitas yang wow dengan harga yang bersahabat bahkan lebih murah daripada rival nya,neutral,neutral,neutral,positive,positive,neutral
Mobil Honda semuanya punya tempat penyimpanan yang banyak,neutral,neutral,neutral,positive,neutral,neutral
Menurut saya pribadi : Vario 150 2018 hanya ganti baju saja . Mesin dan rem kurang memuaskan karena tak ada peningkatan .,neutral,negative,neutral,negative,neutral,neutral
jazz jauh lebih praktis dipake kalo dibanding brio,neutral,neutral,negative,neutral,neutral,neutral
Motor mengapa gak Suzuki aja pak ? harga relatif lebih murah dibanding kompetitor .,neutral,neutral,neutral,neutral,positive,neutral
"grand livina cuma menang di interior, mesin tetap kalah.",neutral,negative,neutral,positive,neutral,neutral
menurut ane soal kenyamanan jelas all new pajero sport unggul jauh lebih nyaman dibandingkan all new fortuner yg sangat keras menurut ane,neutral,neutral,negative,neutral,neutral,neutral
"kemarin saya di honda brio , baru 2 tahun pakai dan jarang dipakai kaki-kaki sudah bunyi , rem cepat habis , sama sil booster rem atau master rem yang rembes",neutral,neutral,neutral,negative,neutral,neutral
"Honda beat street adalah sepeda motor yang bisa dikatakan murah , tetapi bukan murahan . Karena selain keren , juga sangat gampang untuk dimodifikasi .",neutral,neutral,positive,neutral,positive,neutral
"Fortuner model bapak bapak , Pajero Model Anak muda",neutral,neutral,neutral,positive,neutral,neutral
"Toyota innova diesel sangat enak dikendarai , mudah perawatan nya dan sangat irit bbm nya",positive,neutral,positive,neutral,neutral,positive
HRV ini punya ultra seat jadi bawa barang yang jangkung atau mau menyembunyikan barang bisa di bawah jok . keren sih .,neutral,neutral,neutral,positive,neutral,neutral
"saya punya xenia Li 08 family , sepanjang pemakaian nya belum ada keluhan sih .",neutral,neutral,positive,neutral,neutral,neutral
Tapi bengkel honda yang di deket ring road ini jelek :|,neutral,neutral,neutral,neutral,neutral,negative
Fortuner kualitas nya bagus banget juragan .,neutral,neutral,positive,neutral,neutral,neutral
Dari segi harga juga pajero lebih mahal 30 jutaan dibanding fortuner,neutral,neutral,neutral,neutral,positive,neutral
"Udah beli yg rush 2018 , alhamdulillah tidak ada penyesalan sampai saat ini dan insyaAllah seterusnya",neutral,neutral,positive,neutral,neutral,neutral
"Toyota Fortuner adalah kendaraan yang benar-benar di atas harapan . Setelah beberapa lama menggunakan nya , konsumsi bahan bakar kendaraan ini cukup baik dan bisa diandalkan .",positive,neutral,positive,neutral,neutral,neutral
"kalau melihat spesifikasi nya, harga ertiga cukup ramah di kantong",neutral,neutral,neutral,neutral,positive,neutral
si xexi tarikan oke . lari 120 di cipularang oke saja itu .,neutral,positive,neutral,neutral,neutral,neutral
baru beberapa bulan pakai nmax kok sudah bosan ya .,neutral,neutral,negative,neutral,neutral,neutral
"Tadi siang mampir ke dealer mobil Toyota Bintaro , nanya-nanya mobil avanza . Sales girl - nya pelayanan nya gak ramah banget . Orang kayak gitu dijadiin sales mobil",neutral,neutral,neutral,neutral,neutral,negative
"harga nya terbilang murah dengan fitur dan desain yang cukup keren , suzuki baleno 2017",neutral,neutral,neutral,positive,positive,neutral
Toyota Calya memang cocok untuk keluarga sangat hemat bbm sangat irit enak dipakai,positive,neutral,positive,neutral,neutral,neutral
"Tetapi kalau untuk kaki-kaki , punya saya agak berisik , apalagi lewat jalan rusak , itu kaki-kaki berasa banget bunyi-bunyi nya .",neutral,neutral,neutral,negative,neutral,neutral
tenaga Fortuner kalah jauh lah . Pajero sport mobil paling tangguh,neutral,positive,neutral,neutral,neutral,neutral
"Simpel cocok dijuluki untuk nya Honda beat makin bertambah gaya desain minimalis namun juara di kelas nya , bahan bakar juara nya hemat ramah dan bersahabat dengan saku maupun di dompet , sukses selalu Honda one Heart",positive,neutral,neutral,positive,positive,neutral
"Iya memang xpander , fasilitas servis nya juga bagus banget",neutral,neutral,neutral,neutral,neutral,positive
"buat bensin fortuner enggak usah ditanya , saya isi penuh hari minggu , dan itu bisa dipakai sampai dua minggu ke depan . irit banget kan !",neutral,positive,neutral,neutral,neutral,neutral
"CHR design gado2 , berasa liat beberapa mobil dicomot2",neutral,neutral,neutral,negative,neutral,neutral
kualitas Jok Duduk Avanza nyaman karena telah menggunakan bahan tempat duduk berkualitas bagus,neutral,neutral,neutral,positive,neutral,neutral
"Tetapi menurut saya honda masih terlalu pelit untuk ac - nya ,",neutral,neutral,neutral,negative,neutral,neutral
"Dari segi harga terlalu mahal , mengingat harga Sparepart Mitsubishi Xpander selangit .",neutral,neutral,neutral,neutral,negative,neutral
konsumsi bahan bakar yang cukup irit menurut saya adalah poin penting dari Calya ini .,positive,neutral,neutral,neutral,neutral,neutral
honda brio termasuk yang cukup ekonomis di kelas nya,neutral,neutral,neutral,neutral,positive,neutral
mobil xenia atau avanza yang laku nya mirip kacang goreng bukanlah depresiasi harga yang kita dapat malah melainkan ada apresiasi harga,neutral,neutral,neutral,neutral,positive,neutral
Kok bengkel toyota payah banget sih . Kata nya bakal dipanggil nomor nya tapi nomor nya manual :(,neutral,neutral,neutral,neutral,neutral,negative
"kelemahan nya cuma satu , shock nya keras keras keras keras keras",neutral,neutral,neutral,negative,neutral,neutral
fortuner sparepart nya gampang ditemukan di mana saja,neutral,neutral,neutral,positive,neutral,neutral
Calya mobil nya irit bahan bakar saya isi penuh bisa buat berkeliling-keliling kota-kota jadi enggak sering mampir ke spbu,positive,neutral,neutral,neutral,neutral,neutral
honda brio lebih worth it kalo pengen mobil yang fun to drive,neutral,neutral,positive,neutral,neutral,neutral
Mobil kualitas jelek kayak wuling saja masuk Indonesia.,neutral,neutral,negative,neutral,neutral,neutral
"Sudah lama pakai Xenia , baru kali dapet yang AC - nya enggak enak dan jok nya kaku .",neutral,neutral,neutral,negative,neutral,neutral
"suka sekali sama agya, tarikan nya itu loh halus banget",neutral,positive,neutral,neutral,neutral,neutral
kemahalan ya agya kalau untuk keluarga dengan ekonomi pas-pasan,neutral,neutral,neutral,neutral,negative,neutral
fortuner boros banget bensin nya gak kaya altis yang hemat banget,positive,neutral,neutral,neutral,neutral,neutral
"kemarin gue dapat grab pakai xpander exceed , ternyata jauh lebih nyaman .",neutral,neutral,positive,neutral,neutral,neutral
Saya pribadi lebih suka sama design luar dalam CX3,neutral,neutral,neutral,positive,neutral,neutral
Tidak ada yang bisa membuat ku berpaling dari kenyamanan R15.,neutral,neutral,positive,neutral,neutral,neutral
gue enggak menyangka xpander bisa sebagus ini .,neutral,neutral,positive,neutral,neutral,neutral
"Tetap saja Mobilio masih merupakan Mobil MPV keluarga kelas menengah ke bawah yang paling terbaik dibanding kompetitor nya , bbm paling irit , kabin paling lega sampe baris ke 3 , model paling manis , mesin juga paling kenceng dari kompetitor nya , desain interior juga paling cakep dari kompetitor nya .",positive,positive,positive,positive,neutral,neutral
"Harga yang mudah terjangkau oleh siapa pun , model Dan teknologi kekinian , perawatan mudah Dan tentunya irit bahan bakar serta purnajual yang bagus , semuanya berkualifikasi bagus . Mantap memang Honda Beat .",positive,neutral,positive,positive,positive,positive
Karimun Wagon R sesuai kebutuhan & budget aja biar tetep bisa menikmati nya dan tidak menggangu kebutuhan lainnya,neutral,neutral,neutral,neutral,positive,neutral
Honda Spacy irit banget sumpah,positive,neutral,neutral,neutral,neutral,neutral
Suka sekali xenia perawatan murah pemakaian mudah sparepart oke .,neutral,neutral,positive,positive,neutral,positive
harga unit mobil GL kemahalan,neutral,neutral,neutral,neutral,negative,neutral
"Masya Allah toyota mahal harga nya , tetapi pelit fitur-fitur",neutral,neutral,neutral,negative,negative,neutral
"Suspensi toyota calya nyaman , muat banyak , inline 4 Silinder dengan VVT - i technology bisa buat taksi daring",neutral,neutral,neutral,positive,neutral,neutral
"brio gak cocok dibawa pergi ke medan yang susah, lemah dia",neutral,neutral,positive,neutral,neutral,neutral
"kaki-kaki juga aman normal jaya . belum pernah ganti sparepart apa pun kecuali oli radiator dan filter , mantap brio",neutral,neutral,neutral,positive,neutral,neutral
Honda HRV kaki-kaki terasa ringkih . Per belakang gampang ngejeduk .,neutral,neutral,neutral,negative,neutral,neutral
"Bengkel Toyota Pemuda bagus banget pelayanan nya , service nya juga bagus . Thanks ya @ToyotaID",neutral,neutral,neutral,neutral,neutral,positive
satu hal yang mungkin dirasa kurang dari xenia ialah dengan beban penuh kapasitas tenaga mobil dirasa kurang maksimal,neutral,negative,neutral,neutral,neutral,neutral
"Motor beat paling nyaman , dipakai untuk perempuan seperti saya , apalagi dibawa ke mana-mana sangat irit dan harga nya terjangkau dibandingkan motor honda yang lain .",neutral,neutral,positive,neutral,positive,neutral
Pikiran lebih pilih li. mengincar irit nya yang super,positive,neutral,neutral,neutral,neutral,neutral
mobilio tarikan halus banget menang telak daripada agya kalah jauh,neutral,negative,neutral,neutral,neutral,neutral
"saya juga baru saja beli tipe deluxe juga , bensin lumayan irit kok kak .",positive,neutral,neutral,neutral,neutral,neutral
"gua jadi tau mana yang bagus , dan akhirnya gua meminang veloz",neutral,neutral,positive,neutral,neutral,neutral
Sudah 4 tahun lebih pakai mobil Honda ini . benar-benar mantap ! Pantas jadi MOBIL SEJUTA UMAT nya sedunia . Tidak pernah mengalami masalah sama sekali .,neutral,neutral,positive,neutral,neutral,neutral
Ini gue saja yang merasa bensin Xenia boros banget apa memang iya sih,negative,neutral,neutral,neutral,neutral,neutral
kalau yang aku rasakan sih performa avanza 1.5 lebih lincah dan lebih irit,positive,positive,neutral,neutral,neutral,neutral
Calya bagus cantik irit dan terjangkau,positive,neutral,neutral,positive,positive,neutral
"punya mobil altis tidak awet , baru setahun sudah rusak .",neutral,neutral,negative,neutral,neutral,neutral
Naik pajero goyang nya parah mending naik inova,neutral,neutral,positive,neutral,neutral,neutral
kijang innova pokok nya juara mobil mewah tetapi harga nya tidak mahal,neutral,neutral,positive,neutral,positive,neutral
"Wah, Wuling formo dari mesin 1200 cc menarik dengan harga yang kompetitif.",neutral,positive,neutral,neutral,negative,neutral
"Grand livina 2011 sampai sekarang enak lari , tapi suara pintu nya keras kalau ditutup .",neutral,positive,neutral,negative,neutral,neutral
"Payah nih bengkel mitsubishi PT Wicaksana Berlian Motor , dijanjiin servis sama operator nya tapi pas datang , bengkel nya ternyata libur",neutral,neutral,neutral,neutral,neutral,negative
handling mini cooper juara .,neutral,neutral,neutral,positive,neutral,neutral
Bengkel honda payah bro ! Ngaret . Bengkel sebelah on time . #noted,neutral,neutral,neutral,neutral,neutral,negative
"Sebelum ramadhan 2014 , saya ganti accu di bengkel honda Jakarta center , jayakarta . Belum setahun , sudah soak . Payah",neutral,neutral,neutral,neutral,neutral,negative
Desain Unibody ini memberikan kemampuan lebih kepada Avanza dalam menahan beban dan itu salah satu poin dibandingkan dengan para pesaing nya juragan,neutral,neutral,neutral,positive,neutral,neutral
All New Toyota Kijang Innova G Diesel 2017 . Mesin bandel nan irit Otolovers .,positive,positive,neutral,neutral,neutral,neutral
MOBIL ku xenia 1.300 cc irit dipakai nya,positive,neutral,neutral,neutral,neutral,neutral
"Toyota Innova suspensi nya sangat mantap , tidak pernah rewel mesin nya karena rutin diservis .",neutral,positive,neutral,positive,neutral,neutral
jazz tarikan nya lebih oke daripada brio,neutral,negative,neutral,neutral,neutral,neutral
Wuling cortez ini kayak nya nyaman banget sih daripada avanza,neutral,neutral,negative,neutral,neutral,neutral
"honda jazz full power banget, body mantep, suspensi empuk dan nyaman.",neutral,positive,neutral,positive,neutral,neutral
Terakhir service ke bengkel Daihatsu tahun 2016 . Agak mahal sih memang . Ehe .,neutral,neutral,neutral,neutral,neutral,negative
Jazz VTEC Lama saja lebih murah,neutral,neutral,neutral,neutral,positive,neutral
Semoga berkembang toyota biar gk ditinggalin customer nya satu per satu,neutral,neutral,negative,neutral,neutral,neutral
"Service bengkel pinggir jalan dibilang jelek hasil service di dealer resmi pelayanan jelek , scumbag honda",neutral,neutral,neutral,neutral,neutral,negative
Agak kemahalan ya untuk sekelas brio,neutral,neutral,neutral,neutral,negative,neutral
"Saya sudah menggunakan Vario 125 esp ini sejak tahun 2016 , keseluruhan selama 2 tahun pemakaian bisa dibilang sangat puas , servis yang murah , bahan bakar irit , dan nyaman .",positive,neutral,positive,neutral,neutral,positive
"Jangan mau servis di bengkel Toyota, mahalnya kebangetan, pelayanan tidak memuaskan.",neutral,neutral,neutral,neutral,neutral,negative
"fortuner gimana yah ... tenaga biasa aja , kalo pajero sport tenaga gak malu - maluin",neutral,positive,neutral,neutral,neutral,neutral
Driver lebih nyaman dengan posisi perseneling yang unik. Terima kasih Sigra.,neutral,neutral,neutral,positive,neutral,neutral
Pakai Altis v enggak boros-boros amat sih,positive,neutral,neutral,neutral,neutral,neutral
scoopy kaya nya memang dibuat untuk anak muda yang oke pokoknya,neutral,neutral,positive,neutral,neutral,neutral
HRV nyaman terutama pas menyetir malam karena lampu nya terang ( double LED ) dan yang jelas irit .,positive,neutral,positive,positive,neutral,neutral
gila sih ini xenia bandel nya juara dipakai buat rame-rame juga tetep bandel,neutral,positive,neutral,neutral,neutral,neutral
Tarikan lincah pasti Avanza,neutral,positive,neutral,neutral,neutral,neutral
"4 tahun pakai altis , terbukti sih ini mobil mesin nya bandel banget",neutral,positive,neutral,neutral,neutral,neutral
fortuner sparepart nya susah dicari,neutral,neutral,neutral,negative,neutral,neutral
Kalo soal overall si jelas banget pajero lebih menang ketimbang fortuner,neutral,neutral,negative,neutral,neutral,neutral
"kaki-kaki nyaman kabin dan bagasi juga luas banget , interior dan fitur juga terbilang bagus di kelas nya . Pokok nya senang lah pakai hrv",neutral,neutral,neutral,positive,neutral,neutral
"desain interior jauh lbh simpel , elegan dan berkelas CX3 dari CHR yg terkesan ribet",neutral,neutral,neutral,negative,neutral,neutral
hati-hati aja mobilio purnajual nya suka jatuh,neutral,neutral,neutral,neutral,negative,neutral
