processed_text,fuel,machine,others,part,price,service
menurut ane soal kenyamanan jelas all new pajero sport unggul jauh lebih nyaman dibandingkan all new fortuner yg sangat keras menurut ane,neutral,neutral,negative,neutral,neutral,neutral
Selalu setia menggunakan setiap produk nissan .,neutral,neutral,positive,neutral,neutral,neutral
Suka sekali xenia perawatan murah pemakaian mudah sparepart oke .,neutral,neutral,positive,positive,neutral,positive
SUZUKI ertiga mobil murah tetapi tidak murahan dilihat interior nya mantap .,neutral,neutral,neutral,positive,positive,neutral
"punya HRV E 2018 , tenaga nya juga lumayan",neutral,positive,neutral,neutral,neutral,neutral
"saya sih mending xi irit sih beda tipis apalagi macet di kota-kota besar enggak berefek xi buat luar kota enak , tanjakan juga oke .",positive,neutral,positive,neutral,neutral,neutral
"Honda Vario yang pasti irit bbm , meskipun motor jenis matic tetapi untuk kecepatan tetap tangguh dibandingkan motor dengan cc yang sama dengan transmisi manual",positive,positive,neutral,neutral,neutral,neutral
emang xenia semua irit tetapi kalau sering dipakai dalam kota apalagi jakarta enggak seberapa berefek,positive,neutral,neutral,neutral,neutral,neutral
"Avanza ini bodi nya makin bagus , lebih irit bahan bakar , onderdil banyak dan murah , ukuran lebih lega , mudah dijual , harga jual tinggi , dibawa pulang kampung enak , perawatan murah . Lebih elegan .",positive,neutral,positive,positive,positive,positive
mobilio tarikan halus banget menang telak daripada agya kalah jauh,neutral,negative,neutral,neutral,neutral,neutral
Makanya kapok untuk datang ke bengkel Honda Autoland kalau untuk servis serius karena pasti akan dibantah,neutral,neutral,neutral,neutral,neutral,negative
Ertiga terlalu lambat respons mesin nya .,neutral,negative,neutral,neutral,neutral,neutral
"kebetulan gue juga pakai livina dari 2010 . keluhan nya sama , mesin ngelitik padahal sudah bolak-balik beres berapa kali .",neutral,negative,neutral,neutral,neutral,neutral
"suka sekali sama agya, tarikan nya itu loh halus banget",neutral,positive,neutral,neutral,neutral,neutral
Kenapa sekelas Fortuner belum ada sunroof nya ya,neutral,neutral,neutral,negative,neutral,neutral
"mesin 3SZ - VE 1500 cc ini memang lebih pas di badan Avanza , bertenaga namun efisien",neutral,positive,neutral,neutral,neutral,neutral
baru beberapa bulan pakai nmax kok sudah bosan ya .,neutral,neutral,negative,neutral,neutral,neutral
mesin Avanza juga bertenaga juragan .,neutral,positive,neutral,neutral,neutral,neutral
"kalau Xi plus , speed juga enggak ragu buat dites sama mobil kelas lain .",neutral,positive,neutral,neutral,neutral,neutral
Brio selalu lebih punya karakter kuat tersendiri . Sirion kayak ga punya jati diri,neutral,neutral,negative,neutral,neutral,neutral
"MOBIL ku xenia 1,3 cc puas banget pakai nya .",neutral,neutral,positive,neutral,neutral,neutral
"jujur saja inden nya lama banget dari dealer , sudah 1 bulan belum datang juga",neutral,neutral,neutral,neutral,neutral,negative
Aduh jadi nyesel ngambil alya,neutral,neutral,negative,neutral,neutral,neutral
"kaki-kaki nyaman kabin dan bagasi juga luas banget , interior dan fitur juga terbilang bagus di kelas nya . Pokok nya senang lah pakai hrv",neutral,neutral,neutral,positive,neutral,neutral
Enteng saat dikendarai . Enggak berat . Onderdil mudah dicari . Banyak konter-konter honda di deket rumah . Jadi enggak perlu jauh mencari tempat servis jauh-jauh .,neutral,neutral,positive,positive,neutral,positive
desain dan body interior bagusan fortuner,neutral,neutral,neutral,positive,neutral,neutral
"fortuner per nya keras , capek",neutral,neutral,neutral,negative,neutral,neutral
"Untuk bagian safety and security , Grand New Avanza memiliki berbagai fitur yang mendukung keamanan dan keselamatan .",neutral,neutral,neutral,positive,neutral,neutral
Brio saya kondisi mesin bisa dibilang masih sempurna masih bisa 28 km / liter dan digas ke 120 kmh 140 kmh juga masih enteng .,neutral,positive,neutral,neutral,neutral,neutral
"Ternyata service bengkel toyota payah , angin ban bukan nya ditambah malah disemir doang buat apa coba . Jelas-jelas kurang angin gitu",neutral,neutral,neutral,neutral,neutral,negative
"Xenia tahun 2008 dipakai selama 2 bulan bolak-balik jakarta - bandung , mesin tidak sekalipun bermasalah .",neutral,positive,neutral,neutral,neutral,neutral
"Payah , Bengkel honda resmi ga becus ... di sini malah lebih tau .",neutral,neutral,neutral,neutral,negative,neutral
selama ini pakai xexi lumayan enak dan nyaman juga .,neutral,neutral,positive,neutral,neutral,neutral
Xi 2005 hebat banget nih mobil . kuat pakai premium ( 1:11 ) irit abis,positive,neutral,positive,neutral,neutral,neutral
"Honda Beat bahan bakar sangat irit , ringan buat menyalip di jalanan macet , mesin tarikan enteng banget .",positive,positive,positive,neutral,neutral,neutral
Honda Spacy irit banget sumpah,positive,neutral,neutral,neutral,neutral,neutral
"Desain dasbor HRV kece , seolah-olah semua diorientasikan ke pengemudi",neutral,neutral,neutral,positive,neutral,neutral
Puas banget sama after sales-nya Nissan.,neutral,neutral,neutral,neutral,neutral,positive
"Bengkel mobil Honda yang di Autoland kalau ada problem serius dan kelihatannya akan bebas dari biaya , mereka pasti menolak servis .",neutral,neutral,neutral,neutral,neutral,negative
"Dengan sigra perjalanan lebih nyaman, budget bensin bisa dialokasikan untuk keperluan lain.",positive,neutral,positive,neutral,neutral,neutral
kalo gak mau boros jangan beli scoopy,negative,neutral,neutral,neutral,neutral,neutral
"masa harus sampe setahun cuma buat inden xpander, kecewa !",neutral,neutral,neutral,neutral,neutral,negative
Pajero sport lah ! Fitur safety nya lebih cakep daripada Fortuner,neutral,neutral,neutral,negative,neutral,neutral
Rush 2018 varian G AT irit bahan bakar .,positive,neutral,neutral,neutral,neutral,neutral
purnajual kembali toyota rush juga masih bagus .,neutral,neutral,neutral,neutral,positive,neutral
"Masa konsumsi bensin Toyota Avanza Veloz 12,5 liter per kilometer , boros banget anjing",negative,neutral,neutral,neutral,neutral,neutral
"Veloz keluaran Toyota ternyata enak dipake , nyaman , pesan dari dealer juga gak lama inden nya , thanks toyota :D",neutral,neutral,positive,neutral,neutral,positive
"Dari semua merek mobil yang pernah saya pakai , terios baru ini lumayan boros .",negative,neutral,neutral,neutral,neutral,neutral
"enak juga nih xenia 1000 cc , irit dan lincah hehe",positive,positive,positive,neutral,neutral,neutral
"saya punya xenia Li 08 family , sepanjang pemakaian nya belum ada keluhan sih .",neutral,neutral,positive,neutral,neutral,neutral
"dengan harga yang cukup ekonomis, style body dari calya termasuk elegan",neutral,neutral,neutral,positive,positive,neutral
enak banget jalan-jalan pake ertiga gak kaya avanza yang bikin emosi .,neutral,neutral,negative,neutral,neutral,neutral
"Pas lihat tadi Suzuki Baleno 2017 ini di GIIAS lumayan banget buat harga segitu , murah .",neutral,neutral,neutral,neutral,positive,neutral
"Kenyamanan jauh menang xpander , lebih kedap & bantingan nyaman banget . Harga juga lebih murah",neutral,neutral,positive,neutral,positive,neutral
"Perasaan liat di jalan veloz ini padahal baru tapi liat nya biasa aja ya , kurang greget",neutral,neutral,negative,neutral,neutral,neutral
Asli avanza saya boros akhir-akhir ini,negative,neutral,neutral,neutral,neutral,neutral
keren pajero bro ... fortuner mah lewat ..,neutral,neutral,negative,neutral,neutral,neutral
Susah banget telepon buat booking servis auto 2000 toyota ! Masa gue harus booking ke sana sih :(,neutral,neutral,neutral,neutral,neutral,negative
brio mobil nya jelek banget gak bagus .,neutral,neutral,negative,neutral,neutral,neutral
Mitshubisi raja jalanan,neutral,neutral,positive,neutral,neutral,neutral
sebagai pengguna li sejauh ini sih irit ya . pas dengan mobilitas saya .,positive,neutral,positive,neutral,neutral,neutral
"Wuling adalah mobil yang bandel di segala medan , irit bahan bakar , desain yang dinamis dan mewah ditambah dengan harga yang pasti nya terjangkau",positive,positive,neutral,positive,positive,neutral
"keseluruhan gue suka xenia . Murah , desain lucu , muat banyak barang ,",neutral,neutral,positive,positive,positive,neutral
Honda Beat Sporty irit bahan bakar dan model nya bagus sporty dan pilihan warna nya banyak tetapi aku suka warna black hard,positive,neutral,neutral,positive,neutral,neutral
"CHR design gado2 , berasa liat beberapa mobil dicomot2",neutral,neutral,neutral,negative,neutral,neutral
Selalu senang setiap berkendara menggunakan Aerox .,neutral,neutral,positive,neutral,neutral,neutral
Bengkel resmi Yamaha menjual suku cadang dengan harga yang jauh lebih mahal.,neutral,neutral,neutral,neutral,neutral,negative
"sudah setahun lebih Toyota Calya ini saya pakai ke tempat-tempat ekstrem , namun sampai saat ini pun belum pernah saya temukan masalah pada mobil ini .",neutral,neutral,positive,neutral,neutral,neutral
"Bengkel Toyota Pemuda bagus banget pelayanan nya , service nya juga bagus . Thanks ya @ToyotaID",neutral,neutral,neutral,neutral,neutral,positive
"Saya beli Avanza 2011 , untuk harga sangat ergonomis buat keluarga dan untuk konsumsi bensin nya irit .",positive,neutral,neutral,neutral,positive,neutral
"Harga yang mudah terjangkau oleh siapa pun , model Dan teknologi kekinian , perawatan mudah Dan tentunya irit bahan bakar serta purnajual yang bagus , semuanya berkualifikasi bagus . Mantap memang Honda Beat .",positive,neutral,positive,positive,positive,positive
"grand livina cuma menang di interior, mesin tetap kalah.",neutral,negative,neutral,positive,neutral,neutral
mobilio hitam ini cukup membuat orang heran dan memakainya pun terasa gagah,neutral,neutral,positive,neutral,neutral,neutral
"Seperti inilah rasa mengendarai Nissan GT - R R35 "" Godzilla "" bertenaga 537 hp dengan torsi 612 Nm yang sungguh kencang",neutral,positive,neutral,neutral,neutral,neutral
"Fortuner model bapak bapak , Pajero Model Anak muda",neutral,neutral,neutral,positive,neutral,neutral
"Toyota Avanza , Low MPV dengan Jaringan Penjualan dan Purnajual Terbanyak",neutral,neutral,positive,neutral,positive,neutral
"Ternyata pelayanan bengkel-bengkel yamaha asli jelek banget , gue bagusin stater hand sampe bolak balik cuma kasih duit ke bengkel nya tapi tetep enggak bisa digunain stater gue .",neutral,neutral,neutral,neutral,neutral,negative
kata orang yang XI malah lebih irit dari yang LI nih .,negative,neutral,neutral,neutral,neutral,neutral
saya saranin beli vario aja suku cadang meadai purnajual juga oke,neutral,neutral,neutral,positive,positive,neutral
"@DaihatsuInd Xenia itu kita banget ! Cocok diajak ke mana-mana , service gampang , harga terjangkau , mudah dipakai .",neutral,neutral,positive,neutral,positive,positive
"Menurut saya aja nih , muka enakan sirion , untuk pantat enak brio",neutral,neutral,neutral,positive,neutral,neutral
"Nih harga Suzuki New Ertiga , lebih mahal 2 - 5 juta dari yang sebelumnya",neutral,neutral,neutral,neutral,negative,neutral
Kalau rush banyak jeroan nya jadi berat tetapi stabil .,neutral,positive,neutral,negative,neutral,neutral
"Ada satu lagi nih yang menurut saya sepele tetapi jadi kenikmatan , yaitu fitur Brake Hold di HRV",neutral,neutral,neutral,positive,neutral,neutral
Calya bagus cantik irit dan terjangkau,positive,neutral,neutral,positive,positive,neutral
"Payah nih bengkel mitsubishi PT Wicaksana Berlian Motor , dijanjiin servis sama operator nya tapi pas datang , bengkel nya ternyata libur",neutral,neutral,neutral,neutral,neutral,negative
"Tetapi menurut saya honda masih terlalu pelit untuk ac - nya ,",neutral,neutral,neutral,negative,neutral,neutral
brio manuver nya lincah abis kalo dibanding sama calya,neutral,negative,neutral,neutral,neutral,neutral
xenia lari nya lebih lincah daripada avanza yang agak lemah,neutral,negative,neutral,neutral,neutral,neutral
terus radio nya HRV nyala sendiri dengan volume maksimal . enggak bisa dimatikan dan dikecilkan .,neutral,neutral,neutral,negative,neutral,neutral
"Setelah penggunaan beberapa waktu, motor ini sangat nyaman, empuk sekali melewati jalanan rusak, seperti lempeng begitu saja tanpa ada guncangan yang berarti.",neutral,neutral,positive,neutral,neutral,neutral
@DaihatsuInd banyak yang mengeluh servis ke 2 di astra daihatsu mahal . tolong edukasikan ke bengkel-bengkel resmi jangan mainin harga atau sparepart yang bagus gak perlu diganti,neutral,neutral,neutral,neutral,neutral,negative
akhirnya bisa membeli mobil juga . pilihan saya jatuh ke daihatsu xenia sporty . mobil ini sangat nyaman sekali . interior sangat bagus dan elegan . Lari nya juga sangat stabil dan mantap .,neutral,positive,positive,positive,neutral,neutral
"Kalau down shifting terus gaspol itu rasa nya cuma naik rpm saja, tapi power kosong dan memang mesin nya sering ngelitik.",neutral,negative,neutral,neutral,neutral,neutral
"bensin 1:15 luar kota ( sudah irit banget kan ) gesit di tikungan , cuma masih standar .",positive,positive,neutral,neutral,neutral,neutral
kijang innova pokok nya juara mobil mewah tetapi harga nya tidak mahal,neutral,neutral,positive,neutral,positive,neutral
Honda Brio RS CVT mantap bro . Cuma harga agak mahal saja sih,neutral,neutral,positive,neutral,negative,neutral
"Avanza memiliki kapasitas 7 penumpang yang nyaman dan aman , dan daya tahan lebih baik berkat sasis semi - monokok yang digabung dengan sub-frame juragan",neutral,neutral,neutral,positive,neutral,neutral
jujur saja tenaga nya Mobilio lebih besar yang manual dan akselerasi nya lebih cepat,neutral,positive,neutral,neutral,neutral,neutral
Calya tidak kalah dengan kualitas mobil-mobil mahal lainnya .,neutral,neutral,positive,neutral,neutral,neutral
"saya sebagai pemakai kijang innova tidak merasa kecewa dan sangat puas , perawatan pun tidak terlalu mahal pokok nya mantap .",neutral,neutral,positive,neutral,neutral,positive
Xenia 1.300 cc mesin nya lincah dan bisa beramai-ramai hehe .,neutral,positive,positive,neutral,neutral,neutral
"Bagus banget sih Scoopy , cocok buat cewek pas banget . Mesin nya halus juga . ban nya lucu begitu .",neutral,positive,positive,positive,neutral,neutral
jangan beli mobil produk @DaihatsuInd terutama mobil Xenia karena mesin nya mudah meledak .,neutral,negative,neutral,neutral,neutral,neutral
scoopy tidak cocok untuk mahasiswa,neutral,neutral,negative,neutral,neutral,neutral
Toyota Avanza Veloz baru adalah menggunakan mesin Dual VVT - i yang sebelumnya menggunakan single VVT - i. juragan mantap,neutral,positive,neutral,neutral,neutral,neutral
"Alhamdullilah inden dari dealer wulling agustus awal mobil sudah datang , cepat .",neutral,neutral,neutral,neutral,neutral,positive
"saran ku dan pengalaman ku , mending beli mobil niaga L300 atau canter . irit dan bandel .",positive,positive,neutral,neutral,neutral,neutral
Avanza mobil yang cocok adalah yang irit,positive,neutral,neutral,neutral,neutral,neutral
"Toyota innova diesel sangat enak dikendarai , mudah perawatan nya dan sangat irit bbm nya",positive,neutral,positive,neutral,neutral,positive
fortuner gak cocok buat mahasiswa dari segi desain yang terlalu mencolok dan mahal pula,neutral,neutral,neutral,negative,neutral,neutral
"wah AVS kamu irit banget kak , AVG saya saja sekitar 1:8 sampai 1:9 memang macet sih jalanan .",positive,neutral,neutral,neutral,neutral,neutral
avanza lincah banget kalo buat lari meskipun gaya nya jadul abis hehe,neutral,positive,neutral,negative,neutral,neutral
"kemarin gue dapat grab pakai xpander exceed , ternyata jauh lebih nyaman .",neutral,neutral,positive,neutral,neutral,neutral
"ternyata GPS bawaan xenia nya enggak mengecewakan , anak-anak senang . Lumayan pintar lah , kalau saya bohongi rute nya dia tetap bisa kalkulasi ulang rute yang saya ambil .",neutral,neutral,neutral,positive,neutral,neutral
mobil mitsubishi sekarang sudah gratis biaya servis dan sparepart selama 5 tahun .,neutral,neutral,neutral,positive,neutral,positive
"wah , juragan xenia li 2004 saya dulu 5 tahun belum ganti ban . masih tebal semua",neutral,neutral,neutral,positive,neutral,neutral
"@iip_bados05 bengkel resmi toyota , honda , daihatsu itu standart nya lebih bagus dari bengkel biasa mas , so astrido punya toyota .",neutral,neutral,neutral,neutral,neutral,positive
brio punya fitur keamanan tingkat tinggi yang enggak dimiliki 86 yaitu speed limiter di 145 km / h,neutral,neutral,neutral,positive,neutral,neutral
"kalau dari segi desain mah veloz juara nya, avanza terlewat jauh",neutral,neutral,neutral,negative,neutral,neutral
enggak menyesal juga ambil mobil honda enggak kalah bandel irit tahan banting sudah pakai jazz,positive,positive,neutral,positive,neutral,neutral
Ini ruang tunggu bengkel @ToyotaID paling nyaman . Hampir 3 jam dan masih betah . Pelayanan ramah . Enak nya punya Toyota .,neutral,neutral,neutral,neutral,neutral,positive
@Mitsubishi_ID Bengkel Matraman kurang bagus service mobil saya .,neutral,neutral,neutral,neutral,neutral,negative
"Buat yang orientasi pengendara , Mitsubishi ini cocok banget mau mobil yang menyenangkan untuk dikendarai enak dibawa luar sama dalam kota",neutral,neutral,positive,neutral,neutral,neutral
"Kekurangan dari Formo sekilas: minim fitur safety, kualitas finishing interior jelek.",neutral,neutral,neutral,negative,neutral,neutral
Jazz VTEC Lama saja lebih murah,neutral,neutral,neutral,neutral,positive,neutral
Mobil Honda semuanya punya tempat penyimpanan yang banyak,neutral,neutral,neutral,positive,neutral,neutral
scoopy keren banget body nya juga unik dan cocok buat anak muda penuh gaya,neutral,neutral,positive,positive,neutral,neutral
"gue pakai xenia li VVTi 2007 , ya sadar sajalah punya mobil murah meriah 1000 cc tuh",neutral,neutral,neutral,neutral,positive,neutral
"Suka deh sama pilihan mobil avanza yang satu ini , tenaga bagus dan bandel",neutral,positive,neutral,neutral,neutral,neutral
Toyota Avanza versi terbaru pun menghadirkan pedal gas yang lebih ringan untuk diinjak sehingga anda bisa memperoleh tingkat kenyamanan lebih mudah .,neutral,neutral,neutral,positive,neutral,neutral
"jangan beli brio, kenyamanan nya jelek banget, mending calya selalu enak dibuat ke mana mana .",neutral,neutral,positive,neutral,neutral,neutral
mobilio bagus purnajual juga oke,neutral,neutral,positive,neutral,positive,neutral
kalo soal servis mending pilih grand livina soalnya after sales service nya mudah dan cepat,neutral,neutral,neutral,neutral,neutral,positive
"Saya membeli Honda Beat ini pada tahun 2015 , sudah tiga tahun lama nya umur motor ini . Saya bekerja dengan jarak tempuh lumayan jauh dari rumah saya , tetapi terbukti hingga saat ini sangat irit bbm - nya , di lain sisi ada dobel rem yang membuat sepeda ini menjadi luar biasa .",positive,neutral,neutral,positive,neutral,neutral
Gw sih pilih fortuner karena enteng klo di jalan jelek,neutral,neutral,positive,neutral,neutral,neutral
Mesin bandel dan irit menjadi alasan banyak keluarga di Indonesia memilih Agya sebagai mobil pertama mereka,positive,positive,neutral,neutral,neutral,neutral
mobilio memang paling enak buat low mpv,neutral,neutral,positive,neutral,neutral,neutral
Avanza bahan bakar nya yang irit .,positive,neutral,neutral,neutral,neutral,neutral
jazz lebih bandel kalo dibanding brio,neutral,negative,neutral,neutral,neutral,neutral
Paling ok buat jalur semi off road dan tanjakan Terios,neutral,positive,neutral,neutral,neutral,neutral
akhirnya saya beli avanza karena bandel parah harga nya juga pas di kantong,neutral,positive,neutral,neutral,positive,neutral
"dengan desain aerodinamis , yang membuat mobil Grand New Veloz sangat mudah dikendalikan ,",neutral,neutral,neutral,positive,neutral,neutral
"kalau ertiga body oke lah minimalis gitu, tapi tarikan lambat banget",neutral,negative,neutral,positive,neutral,neutral
"Ayah saya tahu karakter mesin , dia bilang karakter mesin nya calya oke",neutral,positive,neutral,neutral,neutral,neutral
"Avanza itu karena bobot nya lebih ringan juragan ,",neutral,neutral,neutral,positive,neutral,neutral
"Duh ni bengkel mitsubishi , jelek kali sih . Kayak kandang saja bengkel nya .",neutral,neutral,neutral,neutral,neutral,negative
secara keseluruhan avanza bagus kecuali pemakaian bensin yang boros sekali,negative,neutral,positive,neutral,neutral,neutral
"4 tahun pakai altis , terbukti sih ini mobil mesin nya bandel banget",neutral,positive,neutral,neutral,neutral,neutral
Kegoblokan Nissan di GL ini mesin enggak dikasih Knock Sensor ( cuma alat satu doang pelit banget ) .,neutral,negative,neutral,neutral,neutral,neutral
"Njrit , mahal amat , vario perawatan cuma perlu ganti oli mesin sama gardan , kalau ada yang perlu diganti ya gue ganti sendiri , gue mending modal dikit beli toolkits buat bongkar motor daripada dibawa ke bengkel resmi , suka ngaco bengkel resmi",neutral,neutral,neutral,neutral,neutral,negative
Menurut saya mobil xpander ini sangat nyaman dan keren,neutral,neutral,positive,neutral,neutral,neutral
"Sebelum ramadhan 2014 , saya ganti accu di bengkel honda Jakarta center , jayakarta . Belum setahun , sudah soak . Payah",neutral,neutral,neutral,neutral,neutral,negative
"Semua tipe PCX 2018 keren apalagi yang PCX ABS . Keren banget model nya , bagus dan canggih mesin nya dan hemat BBM - nya .",positive,positive,positive,positive,neutral,neutral
berarti mesin Xenia terbukti bagus dan bandel + irit BBM,positive,positive,neutral,neutral,neutral,neutral
"kalau melihat spesifikasi nya, harga ertiga cukup ramah di kantong",neutral,neutral,neutral,neutral,positive,neutral
calya didesain dapat dipakai untuk semua kalangan usia,neutral,neutral,neutral,positive,neutral,neutral
Xenia kata nya sih lebih irit dan jangan lupa pajak mobil ditentukan juga oleh CC kendaraan,positive,neutral,neutral,neutral,neutral,neutral
fortuner gaya nya stylish banget cocok buat kamu yang hobi main instagram,neutral,neutral,neutral,positive,neutral,neutral
Bagusan Fortuner daripada Pajero sport,neutral,neutral,negative,neutral,neutral,neutral
Kalo gue sih yang pemula . Lebih suka exterior brio . Cuma kalo kelengkapan fitur memang sirion,neutral,neutral,neutral,positive,neutral,neutral
Sudah 4 tahun lebih pakai mobil Honda ini . benar-benar mantap ! Pantas jadi MOBIL SEJUTA UMAT nya sedunia . Tidak pernah mengalami masalah sama sekali .,neutral,neutral,positive,neutral,neutral,neutral
Rush 2018 G AT cocok untuk kalangan tua dan muda . tiada lagi tandingan nya .,neutral,neutral,positive,neutral,neutral,neutral
"Untuk saya sendiri yang sudah memiliki TERIOS X DELUXE MT , saya cukup puas apa yang sudah saya miliki terima kasih daihatsu",neutral,neutral,positive,neutral,neutral,neutral
fortuner sparepart nya gampang ditemukan di mana saja,neutral,neutral,neutral,positive,neutral,neutral
tak heranlah juragan karena avanza mempunyai fitur yang cukup lengkap dengan harga enggak terlalu mahal,neutral,neutral,neutral,positive,positive,neutral
"Altis G 2003 MT , Mesin rasanya powerful banget di rpm 2.500 pun mantap .",neutral,positive,neutral,neutral,neutral,neutral
Saya sangat puas dengan mobil saya selain berbadan besar terlihat mewah dan sangat irit bahan bakar karena minum nya solar jadi mantap kijang innova,positive,neutral,positive,positive,neutral,neutral
pengalaman berkendara nya sangat menyenangkan pakai Avanza karena suara mesin nya yang halus,neutral,positive,neutral,neutral,neutral,neutral
"Mobil ini gue akui paling pas untuk kerja dengan mobilitas tinggi , gede nggak , kecil juga nggak , masuk2 kampung gang kecil tanjakan terjal lincah , dan yg paling penting penggerak roda belakang cocok buat segala medan",neutral,positive,neutral,positive,neutral,neutral
"saya pengguna xpander , saya coba di tanjakan-tanjakan dieng dengan penumpang 6 orang dewasa , oke-oke saja kok . Dan memang mantap ini mobil",neutral,neutral,positive,neutral,neutral,neutral
Selain elegan motor juga keren buat anak muda atau pun orang tua selain itu perawatan juga sangat mudah dan ditambah onderdil juga murah membuat saya mengagumi produk honda selain itu juga irit bahan bakar dengan mesin injeksi membuat mesin lebih awet dan tangguh buat perjalanan jauh pun mesin tetep oke,positive,positive,neutral,positive,neutral,positive
xenia li punya saya konsumsi bbm - nya irit banget,positive,neutral,neutral,neutral,neutral,neutral
Toyota Rush irit,positive,neutral,neutral,neutral,neutral,neutral
Interior Mobil Avanza Veloz juga telah dibuatkan Kabin Avanza Veloz dengan tampilan yang lebih Modern dan Elegan,neutral,neutral,neutral,positive,neutral,neutral
Jakarta - Bandung pakai xenia cuma 1 setengah jam . sungguh mesin yang sangat tangguh .,neutral,positive,neutral,neutral,neutral,neutral
Pajero dong udah Ganteng luar nya Tenaga nya Juga dapet,neutral,positive,neutral,positive,neutral,neutral
"enak sih pakai brio , pasaran nya juga stabil",neutral,neutral,positive,neutral,positive,neutral
jazz lebih bandel kalo dibanding brio,neutral,negative,neutral,neutral,neutral,neutral
Kalo kenyamanan ya juara nya pajero lebih empuk terus jok nya pajero lebih tebel kalo fortuner suspensi nya parah keras banget terus jok nya keras,neutral,neutral,positive,negative,neutral,neutral
wah murah nih . modal DP doang . bisa untuk grab car nih . murah meriah masih bisalah untuk jadi grab car .,neutral,neutral,neutral,neutral,positive,neutral
"Perubahan minor ya wajar gak naik harga , gak naik harga aja penjualan minim apa lagi naik harga . Pabrikan jepang sama2 aja pelit nya ....",neutral,neutral,neutral,neutral,negative,neutral
"Kebetulan saya juga pakai HRV , namun pengalaman di bengkel resmi nya , banyak yang kurang menyenangkan . serta biaya servis nya agak mahal .",neutral,neutral,neutral,neutral,neutral,negative
setuju banget kalau jazz lebih keren dan mantap daripada mobilio,neutral,neutral,negative,neutral,neutral,neutral
"tetapi selama yang saya lihat kalau xenia avanza tubruk ( adu kambing ) , bagian kabin kelihatan masih kokoh .",neutral,neutral,neutral,positive,neutral,neutral
"brio gak cocok dibawa pergi ke medan yang susah, lemah dia",neutral,neutral,positive,neutral,neutral,neutral
