processed_text,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
dengar anak belasan tahun bicara tentang banyak tuhan ada tuhan orang islam tuhan orang kristen tuhan orang buddha tuhan orang hindu tuhan orang kejawen cuma tuhan orang nit aku sensor katanya yang suka menghukum membedakan cerdas anak ini aku pikir ,0,0,0,0,0,0,0,0,0,0,0,0
 haha wah jadi saksi bisu kegalauan aku dong tidak di blok wkwk tidak sejahat itu kok ,0,0,0,0,0,0,0,0,0,0,0,0
 ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu itu yang bencong bacot kamu lebih lebih dari cewek kayak banci yang mengamen tidak dikasih duit bacotnya mending kamu cakap adalah jelek kayak begitu masa depan suram lagi mentioned gue langsung di kutipan twit ,1,1,1,0,0,0,1,1,0,1,0,0
ternyata pak ai maling 2019 ganti presiden,1,1,0,1,0,0,0,0,1,0,1,0
 ngentot di indekos dengan pacar ,0,1,0,0,0,0,0,0,0,0,0,0
 kapan kita lengserkan dukung sidang istimewa majelis permusyawaratan rakyat,1,0,1,0,0,0,0,0,1,1,0,0
makanya itu bagian dari koruptor sebab dia paling kencang meminta komisi pemberantasan korupsi di bubarkan fahri setan ,1,0,1,0,0,0,0,0,1,1,0,0
 amerika negara maju dan contoh demokrasi kenapa presiden yang rasialis yang terpilih bagaimana menurut anda ,0,0,0,0,0,0,0,0,0,0,0,0
 perbandingan fotonya jangan kayak begini siiichhh pak menakut nakuti saja trauma pernah dikejar bencong ,0,0,0,0,0,0,0,0,0,0,0,0
meh cocok sube wa off telepon tidak diangkat dasar berengsek ,1,1,1,0,0,0,0,0,1,1,0,0
tadinya ada perjanjian kalau kami terbukti tidak menyimpan barang barang kenangan kami bakal dilepaskan dengan selamat tapi kalau kami terbukti salah bisa dihukum kayak orang orang yahudi di film the boy in stripped piyama ,0,0,0,0,0,0,0,0,0,0,0,0
bunga melati dan bunga bangkai kalau bisa berkata bagaimana ya ,0,0,0,0,0,0,0,0,0,0,0,0
almost dua hours partai komunis indonesia earphone but tak buka lagu orang dengar apa apa pun wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 apa mentang mentang didanai kafir kenapa mentang mentang aparat pro ,1,1,1,0,1,0,0,0,0,1,0,0
 bro kamu pikir asing sama asing kasih hutang tidak ada maksud terselubung tidak ada makan siang yang gratis asal kamu tau cebong macam kamu bakal musnah kalau tidak ada yang kasih makan paham kamu lae ,1,1,1,0,0,0,0,0,1,1,0,0
rabi israel sebut orang berkulit hitam sebagai x9cmonyet picu kecaman keras ,0,1,0,0,0,0,0,0,0,0,0,0
 aku akun baru masa sisa checkout minggu ini sudah habis anjir bagaimana dong mau belanja nih ,0,1,0,0,0,0,0,0,0,0,0,0
 politisi tai babi pagi pagi sudah berkoar ucapan kamu tidak dibutuhkan untuk negara kesatuan republik indonesia karena kamu adalah penjilat bangsa kutu loncat ,1,1,1,0,0,0,0,0,1,1,0,0
masa susilo bambang yudhoyono ada istilah bantuan langsung tunai bantuan langsung tunai kekinian yang terbaru namanya bll bantuan langsung lempar ,0,0,0,0,0,0,0,0,0,0,0,0
 haha iya cacat kayak kamu ya otaknya sebesar otak ayam wkwk ,1,1,1,0,0,0,1,0,0,1,0,0
cek kesiapan pengaman pilihan kepala daerah ternyata polisi resor samarinda hanya miliki satu mobil patroli samapta bhayangkara,0,0,0,0,0,0,0,0,0,0,0,0
 rezim komunis ayo hak rakyat tentukan pilihanmu untuk pemimpin negeri ini yang lebih baik lagi hak ditangani kalian rakyat ri xbbparpol lawan rakyat ri seluruhnya hak kekuatan ,0,0,0,0,0,0,0,0,0,0,0,0
 yang ku khawatirkan dan kalau sampai tenaga kerja asing ini angkat senjata atau menguasai desa cuma tempat persinggahan markas mungkin dan wilayah indonesia timur langsung,0,0,0,0,0,0,0,0,0,0,0,0
perilaku sih babi ini memang benci dengan hal berbau islam cocok dengan ahok ,1,1,1,0,1,0,0,0,0,1,0,0
tumbangkan jokowi radikal lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
 kebanyakan minum kencing onta bisa a sperma nya x itu ,1,1,1,0,0,0,0,0,1,1,0,0
 ya memang terserah kamu,0,0,0,0,0,0,0,0,0,0,0,0
rezim diktaktor ekonomi hanya untuk cina di sumpah setia undang undang dasar penghianat turunkan jokowi,1,0,1,0,0,1,0,0,0,0,0,1
aher dapat penghargaan te inggi kepala daerah dari presiden,0,0,0,0,0,0,0,0,0,0,0,0
 gembrot banget ,0,1,0,0,0,0,0,0,0,0,0,0
 2 alternatif kalau tidak kayak ya jadi dungu kayak cebong ,1,1,1,0,0,0,0,0,1,1,0,0
terus temanku lihatkan ke aku screenshoot an cerita sih istri ini tadi sih istri curhat habis habisan dan mengatai sih suami ini bajingan nge mention akun sih suami ,0,1,0,0,0,0,0,0,0,0,0,0
 astagfirullah aku bacanya kembang kontol ,0,1,0,0,0,0,0,0,0,0,0,0
bung karno anti asing dan beliau dari jawa coba deh adakan konsensus lebih banyak mana jawa yang anti asing atau pro asing karena kebo ohannya dan kalau kami keliru kami tutup akun ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau dengar nama nusantara jadi ingat lagu koes plus atau jamal mirdad terbayang juga nama tokoh partai komunis indonesia yang dieksekusi mati oleh abri saat itu hehe tebak siapa coba ,0,0,0,0,0,0,0,0,0,0,0,0
ketabahan pasangan dan taufik dan puan dan iyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your berpikir badan standarisasi nasional 0510541000096745 bank islam 05058020145124 dan iyana bosan abdul razif ,0,0,0,0,0,0,0,0,0,0,0,0
 ada baiknya beliau diminta mundur saja pak jika memang mau berpolitik,1,0,1,0,0,0,0,0,1,1,0,0
ngupiii ah ,0,0,0,0,0,0,0,0,0,0,0,0
aduh rindu gesekan kontol dia ke memek ,0,1,0,0,0,0,0,0,0,0,0,0
memang ya kalau kesalahan sudah menjadi budaya apa apa selalu dibodohi amati karena sudah menjadi hal yang biasa haha semoga sukses dengan jalannya masing masing ya ,0,0,0,0,0,0,0,0,0,0,0,0
aku rasa memang terlalu cepat untuk buat yang kayak beginian di bulan kelima kita tapi aku cuma ingin kamu merasa bahagia saja dapat hadiah hadiah kecil dari aku dan dan tidak terlalu mewah karena aku juga bukan miliarder yang punya banyak uang buat belikan kakak,0,0,0,0,0,0,0,0,0,0,0,0
 edan edan pokoknya 2019 ganti presiden dan usir cina cina keparat tidak tau malu ,1,1,0,1,0,1,0,0,0,0,1,0
menangkal paham radikal yang banyak beredar di masyarakat membutuhkan dukungan sejumlah elemen tak terkecuali para penyuluh agama penyuluh agama diharapkan juga ikut berperan dalam menghalau berkembangnya paham radikal ,0,0,0,0,0,0,0,0,0,0,0,0
 itu dia mata picek matanya cuma lihat sebelah ,1,1,1,0,0,0,1,0,0,1,0,0
 iya eh sumpah awalnya tuth sedikit doang diujung menyadarinya pas pulang dari patbingsoo pas aku bangun sahur edan sudah 1 telepon genggam ,0,1,0,0,0,0,0,0,0,0,0,0
 haha antek asing kamu pikir kamu bisa kayak dengan memisahkan diri dari indonesia jadi antek pengeruk bumi iya kamu adalah paling dianggap jongos dasar mental penjilat kamu pada ,1,1,0,1,0,0,0,0,1,0,1,0
 aku ya tuhan begini amat hidup ku apa sih salah ku tuhan banyak goblok ,0,1,0,0,0,0,0,0,0,0,0,0
 haha cape dan gua kira video 13 detik dia benaran berbicara kampret ,0,1,0,0,0,0,0,0,0,0,0,0
 kalau bisa partai komunis indonesia minyak rem bah mijn juga tidak bisa menerawang ha ,0,0,0,0,0,0,0,0,0,0,0,0
insya allah kang kita do akan bersama ,0,0,0,0,0,0,0,0,0,0,0,0
sedangkan calon wakil gubernur dari khofifah yaitu emil dardak juga merupakan sosok yang cerdas dan pintar khofifah emil jawa timur satu,0,0,0,0,0,0,0,0,0,0,0,0
 wahabi takfiri gurem bro bacot doang gede sana kamu minggat ke suriah gabung isis najis bani takfiri ,1,1,1,0,1,0,0,0,0,1,0,0
su pin siswi sekolah dasar katolik karya yosef istrinya ronaldo pardede yang sah ,0,0,0,0,0,0,0,0,0,0,0,0
 pak saya harap mulai hari ini anda tak lagi mengucapkan salam selain dalam bahasa indonesia,1,0,0,1,1,0,0,0,0,0,1,0
pergi mampus sana ,1,1,1,0,0,0,0,0,1,1,0,0
tahukah anda dan dengan mengajak 4 orang kawan adik beradik sedarah mara atau jiran 1 taman anda membeli pekerja seks komersial berjemaah bersama sama anda akan dapat pekerja seks komersial anda secara percuma shj dan promosi nih tamat ,0,0,0,0,0,0,0,0,0,0,0,0
 apa a i pe anyaanmu itu jelaskan saya tunggu 2 menit ya tidak ada jawaban berarti benar kamu itu bencong gembel warung internet haha ,1,1,1,0,0,0,0,1,0,1,0,0
polisi masih selidiki kasus presiden partai keadilan sejahtera punya kemungkinan tak ada unsur pidana,0,0,0,0,0,0,0,0,0,0,0,0
 jangan salah itu janji jokowi yang di tuntut kamu saja yang tidak paham cebong ,1,1,1,0,0,0,0,0,1,1,0,0
 kangen dengan kediktatorannya kebodohannya jadi antek united state of america membohongi rakyat demi kepentingan asing rampas sda perkaya diri,1,0,1,0,0,0,0,0,1,1,0,0
 semoga aparat aparat keparat berkarat itu blangsak di sisa hidupnya ,1,1,0,1,0,0,0,0,1,0,1,0
 padahal dulu adalah semangat kalau masalah ngewe sekarang sudah malas gue adalah ,0,0,0,0,0,0,0,0,0,0,0,0
dulu saya pilih jokowi bahkan bersusah susah meyakinkan teman agar orang percaya jokowi lebih baik ternyata tidak lebih baik dari susilo bambang yudhoyono,1,0,1,0,0,0,0,0,1,1,0,0
 apaan deh kamu goblok ,1,1,1,0,0,0,0,0,1,1,0,0
pena tidak ada tutupnya itu buat ku kayak cacat begitu tidak enak dilihat bahkan sekalipun tintanya sudah habis penanya harus dibuang sekalian sama tutup xb2nya ,0,0,0,0,0,0,0,0,0,0,0,0
 mata low picek t lt ,1,1,1,0,0,0,1,0,0,1,0,0
 iya peno sinting ,0,1,0,0,0,0,0,0,0,0,0,0
 begitu juga orang yang paling merasa islami dengan membangun narasi yang ditujukan kepada pendapat yang berbeda sebagai liberal sekuler munafik antek asing ,0,0,0,0,0,0,0,0,0,0,0,0
 enggak apalah sudah sadar dan insyaf ternyata calon presiden yang dia dukung dipemilihan presiden 2014 kemarin ternyata sontoloyo ,1,1,1,0,0,0,0,0,1,1,0,0
 pak walau anda muslim sebagai menteri agama ri anda wajib membela kepentingan bangsa negara,0,0,0,0,0,0,0,0,0,0,0,0
 kepeluk dari belakang senyum mau apa hem rasakan jarinya masuk mainkan memek mhh elusi tangannya ,0,1,0,0,0,0,0,0,0,0,0,0
apa yang ingin di persenjatai itu sebuah bukti bahwa yang anti pemerintah berpaham komunis terlalu dangkal bukti kamu med ,1,0,1,0,0,0,0,0,1,1,0,0
sebut rakyat susah jadi kuli saja tidak bisa pernyataan prabowo subianto dikritik keras warganet calon presiden abadi,1,0,1,0,0,0,0,0,1,1,0,0
keren nih programnya terima kasih jokowi pak jokowi memang baik dan baiknya tahun depan istirahat saja ya ,1,0,1,0,0,0,0,0,1,1,0,0
 yang dua ini cocok diejek sontoloyo memang bom kampung tidak bisa kasih mati orang ,1,1,1,0,0,0,0,0,1,1,0,0
 ini pasti anak cebong dan kampret yang masih polos tidak ikut an cebong dan kampret tua dan ,1,1,1,0,0,0,0,0,1,1,0,0
 tambah songong saja di bencong halu tidak usah di memberitakan apa min ,1,1,1,0,0,0,0,1,0,1,0,0
gue suka kalau bangtan kampang kumat ayo lagi ayo lagi ,0,1,0,0,0,0,0,0,0,0,0,0
menurut kepala badan ekonomi kreatif triawan munafik lagu karya ibu sudah yang mengisahkan seekor burung yang bersiul tersebut memiliki melodi dan lirik yang riang ada di kompas ,0,0,0,0,0,0,0,0,0,0,0,0
 tai kamu adalah ,1,1,1,0,0,0,0,0,1,1,0,0
 nu bodong sas yang dukung jokowi kalau nu garis lurus kh hasyim azhari tidak akan dukung jokowi,1,0,0,1,1,0,0,0,0,0,1,0
5 kata terakhir itu betul maka bekerjalah abang,0,0,0,0,0,0,0,0,0,0,0,0
 logikanya tidak akan berani pejabat yang punya kasus hukum berseberangan dengan rejim petunjuk sederhana untuk pilih pemimpin ,0,0,0,0,0,0,0,0,0,0,0,0
 pasti tidak dukung aye diam diam itu mengagumi duet jokowi dan puan untuk jadi calon presiden amp calon wakil presiden lah sumpah 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
 ustaz partai keadilan sejahtera yudi widiana menilap duit pak bahasa agama juz amp liqo felix kwetiau amp alumni 212 pada diam amp pura pura budek giliran bu ,1,1,0,1,1,0,0,0,0,0,1,0
 dasar celeng ,1,1,1,0,0,0,0,0,1,1,0,0
antek komunis nya jelas sekali yang teriak huuuu ke bapak taufik ismail hafizhahullah ,1,0,0,1,0,1,0,0,0,0,1,0
 najis enggak usah menyebut itu ,0,1,0,0,0,0,0,0,0,0,0,0
 mengiler ri 1 prabowo maksudnya haha,1,0,1,0,0,0,0,0,1,1,0,0
 bani kacung kafir malah tertawa lihat twit ini ya cung ,1,1,0,1,0,0,0,0,1,0,1,0
saat paul pogba selebrasi gol terdengar tiruan suara monyet ,0,0,0,0,0,0,0,0,0,0,0,0
menurut gue teisme agnostik ini bos gue dia islam turunan ayahnya but dia nikah sama cewek katolik ibunya katolik mereka puasa etc tapi tidak salat kenapa mereka bukan malas ibadah sih mereka punya paham sendiri tentang tuhan ya situ adalah kalau mang male,0,0,0,0,0,0,0,0,0,0,0,0
subhanallah amin ya rabbal alamin insya allah diijabah allah subhanahu wa taala,0,0,0,0,0,0,0,0,0,0,0,0
 ngeri bangsaku sih partai komunis indonesia biadab itu ingin bangkit tolak dan bubarkan ,1,1,0,1,0,1,0,0,0,0,0,1
kh anis maftukhin kemudian menjelaskan latar belakang berdirinya pondok pesantren amp visinya menurutnya pondok yang berdiri baru 6 bulan lalu ini tidak dipungut biaya pengajarnya pun juga tidak dibayar pondok pesantren ini selain belajar ilmu islam juga mengajarkan i,0,0,0,0,0,0,0,0,0,0,0,0
pembekalan kepada para finalis abang dan none tingkat wilayah kota administrasi dan kabupaten pada tahun 2018 di balai agung balai kota oleh bapak wakil gubernur se a hadir juga kepala dinas parbud daerah khusus ibukota jaka a ibu ,0,0,0,0,0,0,0,0,0,0,0,0
 cebong mana nge i kocak kocak ,1,1,0,1,0,0,0,0,1,0,1,0
dirgahayu sahabat mitra koalisi sekutu yang ke 20 terus berjuang untuk indonesia yang sejahtera salam indonesia raya,0,0,0,0,0,0,0,0,0,0,0,0
 kalau kh sama ruf berbicara pada belaga budek pada belaga pilon masih menyundul ganti presiden 2019 goblok kok kebangetan dan tetap jokowi tetap jokowi ,1,1,0,1,0,0,0,0,1,0,1,0
 bencong teriak bencong ,1,1,1,0,0,0,0,1,0,1,0,0
adem banget melihatnya allahu akbar ,0,0,0,0,0,0,0,0,0,0,0,0
 lunya dongok sih ,1,1,1,0,0,0,0,0,1,1,0,0
 enak nete tau dan bagus begini lo tidak apa apa mengenang masa lalu di facebook ,0,1,0,0,0,0,0,0,0,0,0,0
 itu pisang bule mana kok tidak macam pakai profil kontol mr mr bule ya aku mau kontol km sayang ,0,1,0,0,0,0,0,0,0,0,0,0
perodua terus bekal alat ganti myvi lama,0,0,0,0,0,0,0,0,0,0,0,0
komedian paling keren menurut gue adalah pak bolot hebat banget dia bikin dialog dialog yang tidak menyambung amp dadakan terus tidak bingung sama lawan bicara yang digakbolotin jago betul tektoknya ya allah dan long life pak bolot ,0,0,0,0,0,0,0,0,0,0,0,0
 selamat siang lanjutkan ngentot yuk di hari jumat ngentot memek memek ,0,1,0,0,0,0,0,0,0,0,0,0
 para ulama nu mengajarkan tentang bagaimana harus saling menghormati antar sesama walaupun berbeda agama suku bahasa dan budaya ,0,0,0,0,0,0,0,0,0,0,0,0
 berisik duo manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
 orang arab macam macam misal arab wahabi arab syiah arab kristen arab yahudi belum lagi soal klan jadi kamu sebut arab mana dan juga bentuk penjajah itu macam macam bisa berbentuk budaya ekonomi ideologi teknologi dan arab,0,0,0,0,0,0,0,0,0,0,0,0
he gembel gue mulai nyanyi lebih dahulu ya kamu ngerapnya tar saja kalau sudah lolos audisi yang kamu ainment ,0,1,0,0,0,0,0,0,0,0,0,0
dasar pengenaan pajak gema keadilan mendorong ahmad heryawan sebagai calon presiden calon presiden ri 2019 2024 hal itu disepakati setelah sayap kepemudaan partai keadilan sejahtera ini menggelar rapat pimpinan nasional di kota bandung 15 16 april 2018 ,0,0,0,0,0,0,0,0,0,0,0,0
tulisan saya pagi ini tentang budaya minum obat semoga berguna,0,0,0,0,0,0,0,0,0,0,0,0
usir cina dari indonesia,1,0,0,1,0,1,0,0,0,0,0,1
 ih silit apaan kampung payah ,0,1,0,0,0,0,0,0,0,0,0,0
 itu kan american culture bro jangan memaksa nilai nilai asing lah ,0,0,0,0,0,0,0,0,0,0,0,0
 terima kasih pak presiden yang selalu memberikan selamat dengan tulus semoga sehat selalu pak allah memberikan yang terbaik kepada pak jokowi amin salam dua periode ,0,0,0,0,0,0,0,0,0,0,0,0
 sudah tahunan bukan barang baru coba kamu tanya jokowi apa saja sudah mau empat tahun jadi presiden mengatasi banjir saja enggak bisa katanya gampang kalau sudah jadi presiden kayak bunyi cocot ,1,1,1,0,0,0,0,0,1,1,0,0
ratusan ulama dan santri desak penganugerahan gelar pahlawan nasional untuk kh ahmad sanusi pikiran rakyat,0,0,0,0,0,0,0,0,0,0,0,0
 pembacaan pancasila dalam setiap upacara tak masalah diganti syahadat negara kesatuan republik indonesia yang berisi inti dari pancasila,1,0,0,1,1,0,0,0,0,0,1,0
telkomsel kacrut lagi nih sudah dua puluh menit wa tidak bisa kenapa apa bahkan telepon saja enggak bisa cihui ,1,1,0,1,0,0,0,0,1,0,1,0
 secuil ketulusan amp keikhlasan sandiaga uno yang haiz seorang wakil gubernur dapat membuat kamu 1000x pencitraan sang ambisius ,1,0,1,0,0,0,0,0,1,1,0,0
 warisan presiden periode sebelumnya 10 tahun hasilnya cuma beberapa album lagu kader kadernya korupsi berjemaah tetapi sekarang lagaknya sera,1,0,0,1,0,0,0,0,1,0,1,0
virus tingkat dewa pakai antivirus tidak ketahuan sarap habis ,0,1,0,0,0,0,0,0,0,0,0,0
 mereka kira saat ini aman karena lagi bergantung kepada hoaks nasional bang mereka memasang bom waktu ,0,0,0,0,0,0,0,0,0,0,0,0
sudah bingung kali mau pakai cara apa untuk kampanye sampai sampai bikin fitnah yang kayak begituan depresi ya takut kalah iklan ahok jahat,1,0,0,1,0,0,0,0,1,0,1,0
 tangkap saja itu jenderal banci kayak prabowo yang bodoh,1,1,1,0,0,0,0,1,0,0,0,1
lengserkan jokowi sekarang juga ,1,0,1,0,0,0,0,0,1,0,0,1
 bubarkan komisi pemberantasan korupsi ,1,0,0,1,0,0,0,0,1,0,0,1
 bagi anda mungkin tidak apa apa tapi bagi kami muslim ini sangat menghinakan kami iblis betina itu sudah menista syariat kami ,1,1,1,0,1,0,0,0,0,1,0,0
 bodoh yang penting mak bahagia ,0,1,0,0,0,0,0,0,0,0,0,0
 ini ada yang kebelet dua periode kelakuan kayak begini sok 2019 ganti presiden insya allah 2019 prabowo satu,1,0,1,0,0,0,0,0,1,1,0,0
 rudy goni rpgpedia ada dua calon gubernur di jawa tengah tapi pemenangnya hanya 1 ganjar yasin kami ganjar yasin kandang banteng salamnya temannya role playing game namaku rudy temannya ruddy ,0,0,0,0,0,0,0,0,0,0,0,0
gue sekelompok be ujuh gue sendiri dari fakultas ekonomi dan gue sendiri yang non muslim gue akan pergi mengabdi di kabupaten sukabumi kaki gunung pangrango dan gue sudah cek gereja katolik terdekat 45 menit dari desa gue ,0,0,0,0,0,0,0,0,0,0,0,0
akhirnya saya memilih untuk mengaplikasikan dalam bentuk doa terlintas ingin sekali berdoa agar allah memberikan hidayah kepada yang telah menyakiti untuk menyadari kesalahannya tetapi rasanya tidak rela jika dia memperoleh doa kebaikan dari lisan ini karena per,0,0,0,0,0,0,0,0,0,0,0,0
 di sana ada cowok asing kan coba ajak kenalan bikin asyik saja nanti keluar bareng buat beli keperluan program kerja mengobrol di posko sampai malam betah sudah dan kalau tidak begitu bawa persediaan film biar tidak kurang kerjaan wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
