processed_text,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
sih mae mental perang nya keren di teel lama kelamaan minggat dan nyungsep layani gue apalagi cebong baru menetes wkwk bisa modar mendadak ,1,1,1,0,0,0,0,0,1,1,0,0
 kata kita masih bisa jadi teman atau sahabat setelah putus itu ibarat jalan terinjak beling eh pas jalan selangkah lagi terinjak ,0,0,0,0,0,0,0,0,0,0,0,0
jijik kunyuk mt gue tidak di balas sok suci cih wooseok jung ,1,1,1,0,0,0,0,0,1,1,0,0
 semoga ada 3 kandidat calon presiden dan calon wakil presiden 1 prabowo subianto dan mas agus h yudhoyono gerindra demokrat partai keadilan sejahtera kapan pak ai bulan bintang 2 jokowi dan airlangga apa anto partai demokrasi indonesia perjuangan golkar nasional demokrat ppp psi 3 muha,0,0,0,0,0,0,0,0,0,0,0,0
 lunya dongok sih ,1,1,1,0,0,0,0,0,1,1,0,0
 bom wtc untuk minyak di irak apa kabar ,0,0,0,0,0,0,0,0,0,0,0,0
 hehe malah dari hasil yang pernah saya baca dan dari diskusi sama beberapa teman bukan syiah saja juga liberal dan komunis dan islam dan indonesia sedang dalam himpitan syiah liberal dan komunis dan gitu kalau pendapat banyak orang kalau tidak sal,0,0,0,0,0,0,0,0,0,0,0,0
 rezim ini memang kelihatan anti islam,1,0,1,0,1,0,0,0,0,1,0,0
pada sabtu 21 4 2018 pagi masyarakat adat badui akan kembali melanjutkan perjalanan menuju kantor gubernur banten di kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten di curug kota serang seba baduy 2018 direct message,0,0,0,0,0,0,0,0,0,0,0,0
 minimal dia antek mengapa keras terhadap aliran yang masih berakidah islam ,0,0,0,0,0,0,0,0,0,0,0,0
ini makan siang mi ayam lagi dekat kampus sambil bapak yang jual melayani menonton bareng jojo alah tersalip alah alah dan ,0,0,0,0,0,0,0,0,0,0,0,0
 cermin pun pecah saat dirinya berkaca ,0,0,0,0,0,0,0,0,0,0,0,0
siyaaaaap dan tolong jangan kait kaitkan kasus imbal jasa penjaminan dengan anies sandi apapun yang boleh dikait kaitkan cuma yang berhubungan dengan ahok jokowi saja ,1,0,1,0,0,0,0,0,1,1,0,0
jablay banget tidak sih gue dijual ,0,1,0,0,0,0,0,0,0,0,0,0
 tidak apa apa lah gue juga lagi masa masanya noob ini jadi tidak apa apa tidak ,0,0,0,0,0,0,0,0,0,0,0,0
dan sepengetahuanku juga isu privatisasi air ini cukup lama mereka awasi waktu jaman pilihan kepala daerah dulu sih pasti berkicau di media sosial sekarang kok tidak ya serius bertanya ,0,0,0,0,0,0,0,0,0,0,0,0
 jangan asal berbicara ndasmu congor kamu yang sekata kata anjing ,1,1,1,0,0,0,1,0,0,1,0,0
dulu orang bikin karya dulu baru terkenal sekarang kebalikannya sulit silit ,0,1,0,0,0,0,0,0,0,0,0,0
eh lebih shock lagi sama indonesia inggris edan indonesianya kental gue ,0,1,0,0,0,0,0,0,0,0,0,0
pak jokowi 2 periode ,0,0,0,0,0,0,0,0,0,0,0,0
 bagus mana antara khilafah apa komunis ,0,0,0,0,0,0,0,0,0,0,0,0
yeuhhh dasar pucuk kontol ,1,1,1,0,0,0,0,0,1,1,0,0
selama ini sahamnya dikuasai oleh asing membuat pembangunan papua te inggal jauh padahal freepo sudah banyak meraup keuntungan dari hasil mengeksplorasi kekayaan alam papua freepo 51 ,0,0,0,0,0,0,0,0,0,0,0,0
umat agama islam dijaka a sangat haram dan sangat najis sekali dengan ahok kafir kristen ,1,1,0,1,1,0,0,0,0,0,1,0
ios anjing kepada ,0,1,0,0,0,0,0,0,0,0,0,0
 punuk onta tidak ada yang sombong sok tau amat nih ,1,1,1,0,0,0,0,0,1,1,0,0
lebih baik surat pemberitahuan tahunan jangan menunggu 2019 lengserkan sesegera mungkin betul perkataan pak bisa hancur negeri ini kalau presidennya,1,0,1,0,0,0,0,0,1,0,0,1
 itu adalah julia perez nya yang cupu haha ,0,1,0,0,0,0,0,0,0,0,0,0
4 agama yaitu islam katolik kristen dan buddha di desa juga terdapat masjid gereja untuk umat katolik gereja untuk umat kristen dan wihara ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau onta kemana ya ,0,0,0,0,0,0,0,0,0,0,0,0
mereka semua memang tidak bisa menghargai pribumi atau minimal berlaku sopan sebagai tamu mereka itu sejatinya perampas hak pribumi stop tenaga kerja asing cina 2019 ganti presiden,1,0,0,1,0,1,0,0,0,0,1,0
 wkwk tai tidak jadi nikah gue lagi bertengkar gue ,0,1,0,0,0,0,0,0,0,0,0,0
 persijatakutkalahdijaka a dasar persija dengkul laler banyak alasan kamu the jack anjing olo olo kamu banyak bacot ,1,1,0,1,0,0,0,0,1,0,1,0
kalau terpilih jadi presiden rizal ramli akan penjarakan koruptor di pulau malaria ,0,0,0,0,0,0,0,0,0,0,0,0
 otak kamu dungu ya,1,1,1,0,0,0,0,0,1,1,0,0
saat ada tokoh yang bilang umat muslim di negeri ini te ekan sebagai muslim saya melihat justru umat agama lain lebih te ekan jumlah paling besar justru bikin kita makin egois merasa punya hak lebih besar dibandingkan penganut agama lain ,0,0,0,0,0,0,0,0,0,0,0,0
 saya juga kesal kalau ada yang merokok sambil naik motor iyakan kadang pengap kalau ditutup terus apalagi macet ,0,0,0,0,0,0,0,0,0,0,0,0
 banyak di antaranya menganggap non muslim di sini sebagai kafir harbi bahwa jihad itu a inya hanyalah perang dan lain lain ,0,0,0,0,0,0,0,0,0,0,0,0
kriminalisasi ulama ,0,0,0,0,0,0,0,0,0,0,0,0
 lihat kelakuan trio cebong berengsek ini kalau ketemu orang orang ini kalian mau apakan twit ,0,1,0,0,0,0,0,0,0,0,0,0
 menunggu serbuan onta pemuja turki ,1,1,0,1,0,0,0,0,1,0,1,0
 dowoon lah jadi kayak keren keren najis meminta ditabok begitu enggak sih ,0,1,0,0,0,0,0,0,0,0,0,0
 lt unduh bokep video mahasiswi pecah perawan oleh dosen gila ngentot ,0,1,0,0,0,0,0,0,0,0,0,0
allah subhanahu wa taala yang mengoceh tiada bagimu pelindung penolong selain allah tidak menolong kenapa masih di sembah sembah 29 22 ,1,1,0,1,1,0,0,0,0,0,1,0
 tambah sipit tidak punya mata baru tau ,0,0,0,0,0,0,0,0,0,0,0,0
kalau jodoh ditangan tuhan mungkin mantan kita sekarang sedang ditangan setan ,0,1,0,0,0,0,0,0,0,0,0,0
 terima kasih pak presiden yang selalu memberikan selamat dengan tulus semoga sehat selalu pak allah memberikan yang terbaik kepada pak jokowi amin salam dua periode ,0,0,0,0,0,0,0,0,0,0,0,0
 iya dizaman jokowi indonesia tambah mundur,1,0,1,0,0,0,0,0,1,1,0,0
 ih najis belepotan ,0,1,0,0,0,0,0,0,0,0,0,0
 sih lucinta luna el sih banci tetapi geulis dan operasi plastik ,0,1,0,0,0,0,0,0,0,0,0,0
 siapa komunis nya ,0,0,0,0,0,0,0,0,0,0,0,0
 ini yang bilang masa saya tau saya kan autis ya ,0,0,0,0,0,0,0,0,0,0,0,0
 nama bule kelakuan idiot bela enggak benarnya padahal sih malu ya anjing bayarkan sekolah masih mending daripada kamu di comberan saja tidak bisa bayar bagaimana mau maju jual biji saja kunyuk ,1,1,1,0,0,0,1,0,0,1,0,0
jelaskan terus islam yang sebenarnya satu titik masyarakat akan sadar islam berbahaya tetapi pada satu titik,1,0,0,1,1,0,0,0,0,0,1,0
sange hem mas mainkan memek adik dong sayang ,0,1,0,0,0,0,0,0,0,0,0,0
 mesum ketahuan warga suruh lanjutkan haha walaupun di kocok dan di emut tapi kontol nya puret tidak bisa tegang ,0,1,0,0,0,0,0,0,0,0,0,0
impian warga indonesia adalah menguasai apa anya sendiri menjadi tuan di rumah sendiri bukan dipekerjakan sebagai pembantu di rumah sendiri oleh pihak asing saya bersyukur jikalau freepo 100 dikuasai dan dimiliki rakyat indonesia indonesia kuasai freeport,0,0,0,0,0,0,0,0,0,0,0,0
 menambah 100 bisa menyewa pecun ,0,1,0,0,0,0,0,0,0,0,0,0
 kalau gue bakal mengamuk amp tidak kayak begini responnya edan ,0,1,0,0,0,0,0,0,0,0,0,0
 ketika dimintai contoh tak sungkan dia melakukannya kalaupun terhitung sudah mengambil bagiannya itu juga tak masalah sih dan dan x9csepe i ini chiya chan diam diam tangannya meremet bokong sih helai pasi ,0,1,0,0,0,0,0,0,0,0,0,0
 kamu yang bangsat mana ada gue bilang buya yahya yang gue sebut yahya alias yahya staquf bin yahudi dan arah gue k yahya staquf amp sih aqil karena gue tau kalau kamu termasuk gerombolan pengikut setia na yang menyimpang,1,1,1,0,0,0,0,0,1,1,0,0
 gubernur zaman now gus ipul puti 2 ganjar yasin 1 djarot sihar 2 hasan anton 2 koster ace 1 nurdin sudirman 3 karolin gidot 2 keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan pese a rakercabsu ,0,0,0,0,0,0,0,0,0,0,0,0
deklarasi pilihan kepala daerah 2018 aman dan anti hoaks guru tk balongtani jabon,0,0,0,0,0,0,0,0,0,0,0,0
akun kecebong yang ada kebanyakan dikelola etnis te entu gaya pengecut cebong jaka a mereka dendam dengan anies sandi ,1,1,0,1,0,0,0,0,1,0,1,0
 sudah tua memang makanya picek ,1,1,1,0,0,0,1,0,0,1,0,0
 janji buka 10 juta lapangan pekerjaan tapi malah buat peraturan presiden memuluskan tenaga kerja asing janji swasembada pangan dalam 3 tahun nyatanya impor beras garam dan lain lain janji akan turunkan harga bahan bakar minyak dan tarif dasar listrik nyatanya bahan bakar minyak dan tarif dasar listrik din,0,0,0,0,0,0,0,0,0,0,0,0
o indeks harga saham gabungan hari ini ditutup 5 907 0 25 no asing mencatatkan net buy rp148 sembilan puluh tujuh miliar no nilai tukar usd rupiah ditutup rp14 409 no indeks indeks harga saham gabungan sektoral 7 naik 3 turun no mayoritas indeks asia ditutup naik amp eropa dibuka naik ,0,0,0,0,0,0,0,0,0,0,0,0
jadi karena aku ini biasa menonton yamaken perankan cowok keren ala ala ikemen begitu jadi penasaran bisa enggak ya dia perankan dokter yang kena savant sindrom semacam autis iya autis tetapi bisa jadi dokter ,0,0,0,0,0,0,0,0,0,0,0,0
ternyata benar indosat itu maling pulsa berengsek benar sial pulsa gue dua ratus ribu perpanjang paket seratus empat puluh sembilan ribu masa tidak cukup tetapi pulsa gue hilang 100rb lebih brngsekkkk bangkrut kayak kamu dan ,1,1,0,1,0,0,0,0,1,0,1,0
 dengan demikian siapa yang antek asing sebenarnya saya respect kinerja presiden jokowi bese a jajarannya lanjutkan pak jokowi anjing menggonggong kafilah berlalu ,0,0,0,0,0,0,0,0,0,0,0,0
 hai avia maaf baru lihat mentionnya maaf udik banget gue lama tidak buka twitter begini wkwk apakabsss kamu ,0,0,0,0,0,0,0,0,0,0,0,0
 berani bayar berapa kamu ketek onta ,1,1,1,0,0,0,0,0,1,1,0,0
kemarin berkesempatan memberikan kuliah umum di universitas hasan ih casablanca di maroko salah satu universitas terbesar di maroko dengan lebih dari 24 000 mahasiswa terima kasih atas sambutan hangat dan rasa antusiasnya ,0,0,0,0,0,0,0,0,0,0,0,0
 iklan ahok jahat bagaimana kalau kita ganyang benaran ahok itu sih maunya kamu ya ahok adu domba pribumi dengan tionghoa jangan,1,0,1,0,0,0,0,0,1,1,0,0
jaman susilo bambang yudhoyono kader kamu korupsi hambalang giliran di tangan gantung di monas eh ciut ,1,0,1,0,0,0,0,0,1,1,0,0
 tidak bisa jadi keluarga belo karena ku sipit ,0,0,0,0,0,0,0,0,0,0,0,0
 congor jangan sembarangan ya mbak ,1,1,1,0,0,0,0,0,1,1,0,0
pemerintah menetapkan daftar proyek strategis nasional yang bakal direalisasikan menjadi si ,0,0,0,0,0,0,0,0,0,0,0,0
saya suka video a way out kolaborasi 2 idiot kabur dari penjara ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak asing dengan corak kayu coklat nya haha ,0,0,0,0,0,0,0,0,0,0,0,0
tetap fokus bersama kang menangkan pasangan asyik amp menjadi gubernur jabar abaikan yang lain asyik menang aher untuk indonesia,0,0,0,0,0,0,0,0,0,0,0,0
 ehhhhh bandot kamu mau kritik pak jokowi sampai mencret darah is oke tapi kalau kamu hina fitnah kami akan ambil tindakan pak jokowi presiden pemimpin negara kamu pemimpin agama tetapi salah kaprah luuuu ,1,1,1,0,0,0,0,0,1,1,0,0
 ada teman gue lesbi tapi tidak sampai trauma juga xari teman baru saja tidak semua cewek yang tampangnya agak laki itu lesbi kok ,0,0,0,0,0,0,0,0,0,0,0,0
 fed well dan benar benar memotivasi dan jarang berebut bias dan dapat merch dia gampang dan lumayan murah sekali dan dan di bilang lesbi dan cowoknya kok cantik ,0,0,0,0,0,0,0,0,0,0,0,0
sih kutil babi telah melecehkan pribumi dan umat islam iklan ahok jahat,1,1,1,0,0,0,0,0,1,1,0,0
 dia sendiri yang mengiklankan promo cashback di aplikasinyya dan penggunaan kode berhasil tapi cashback tidak masuk masuk dan bilangnya ada kesalahan pada sistem dan promo sudah berakhir dan bodoh amat oi kesalahan sistem bukan urusanku aku hanya ingin cashback 20 yang dijanjikan olehmu ,0,1,0,0,0,0,0,0,0,0,0,0
 salat jumat dulu biar ganteng dan dari kecil gue katolik dan emak bapak gue tidak mau gue ganteng anjing ,0,0,0,0,0,0,0,0,0,0,0,0
wakil gubernur daerah khusus ibukota jaka a mengatakan selain aquathlon sejumlah rangkaian acara bakal memeriahkan pencanangan hari ulang tahun daerah khusus ibukota yang akan digelar di pulau tidung kepulauan seribu pada 5 6 mei mendatang ,0,0,0,0,0,0,0,0,0,0,0,0
saya tak bisa dipancing pancing dengan urusan penistaan atau bukan saya hanya berbicara pemahaman saya tentang fiksi dan kitab suci ,0,0,0,0,0,0,0,0,0,0,0,0
 mantap selamat untuk 2019 ganti presiden 2019 presiden baru,1,0,1,0,0,0,0,0,1,1,0,0
 baiknya yang mundur adalah karena tidak becus mengurus negeri,1,0,1,0,0,0,0,0,1,1,0,0
 waktu temannya habis lihat ceramah di youtube jadi menurut kamu pemimpin itu harus laki laki ya dan iya di agama gue laki laki yang pantas jadi pemimpin dan ooo kok,0,0,0,0,0,0,0,0,0,0,0,0
 kunyuk nih pasukan tukang bubur kacang ijo akun nya bokep melulu ,1,1,0,1,0,0,0,0,1,0,1,0
 ,1,1,1,0,0,0,0,0,1,1,0,0
 katanya rakyat hidup susah di rezim jokowi kok bisa ke rusia ,0,0,0,0,0,0,0,0,0,0,0,0
 iya 9 nama grup dari brodus cina menyimpang kids tidak menonton tidak terlalu minat ,0,0,0,0,0,0,0,0,0,0,0,0
jadi cowok itu harus gantle kalau tidak gantle itu namanya banci ,1,1,0,1,0,0,0,1,0,0,1,0
jangan sampai tidak pecat darmin nasution sebagai menteri perekonomian bodoh yang turunkan daya beli karena anaknya kahiyang akan menikah dengan bobby nasution,1,1,1,0,0,0,0,0,1,1,0,0
 demi apapun ah alah gembel banget belum sempat screenshot ,0,1,0,0,0,0,0,0,0,0,0,0
 setuju dewan perwakilan rakyat menteri dan seluruh pejabat negara wajib dipotong 50 termasuk presiden tiap pegawai negeri sipil dipotong juga pegawai swasta tidak dipotong ,0,0,0,0,0,0,0,0,0,0,0,0
 indihome ini kacrut memang pernah saking kesal teknisi datang beberapa kali cuma cek pergi tidak solve juga dan sampai 7 hari akhirnya harus pakai katebelece dari seorang direktur jenderal bakal menulis di koran kompas tidak ada 1 jam langsung beres ngehek ,1,1,0,1,0,0,0,0,1,0,1,0
 ya sudah cocot anda cincau ,1,1,1,0,0,0,0,0,1,1,0,0
dalam acara back to kampus di fakultas ilmu budaya universitas negeri padjadjaran bercerita tentang kemajuan di r dan beberapa tips dalam menghadapi kehidupan sesudah masa belajar di kampus selesai 7 4 back to campus gemasian 85 ,0,0,0,0,0,0,0,0,0,0,0,0
 2019 ganti presiden pengamat data khofifah emil lebih faktual di lapangan,1,0,1,0,0,0,0,0,1,1,0,0
jika isu 5000 pucuk senjata benar maka saya menyarankan pak pecat tito,1,0,1,0,0,0,0,0,1,1,0,0
freepo adalah perusahaan asing pe sama yang menandatangani kontrak dengan rezim baru di jaka a dan menjadi aktor ekonomi dan politik utama di indonesia pada tahun 1967 freepo 51 ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu punya gue punya dower punya rapper punya onta kamu milik semua tapi cukup gue yang punya hati kamu ,0,0,0,0,0,0,0,0,0,0,0,0
kecuali manusia dan monyet semua mamalia buta warna ,0,0,0,0,0,0,0,0,0,0,0,0
 ingattt cina komunis antek asing sekarang ada dibalik rezim,1,0,1,0,0,1,0,0,0,1,0,0
 makin cepat berputar waktu makin baik untuk cepat penggantian rezim ,0,0,0,0,0,0,0,0,0,0,0,0
nah kamu tau sendiri jaman megawati korupsi nya sedikit jaman susilo bambang yudhoyono banyak ,1,0,1,0,0,0,0,0,1,1,0,0
bacot kamu member karma ,1,1,1,0,0,0,0,0,1,1,0,0
 iya kamu babi nya cif wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
 giliran berita yang kayak begini para cebong bermunculan dari kolam tetapi kemarin saat presiden kita dihina kalian para cebong pura pura tuli dan bisu ternyata cinta kalian palsu ,1,1,0,1,0,0,1,0,0,0,1,0
 ya allah limpahkanlah ketakwaan kepada jiwaku dan sucikanlah engkau adalah sebaik baik zat yang menyucikan jiwaku hari muslim ,0,0,0,0,0,0,0,0,0,0,0,0
 sipit anjir dibilang sombong mulu gue ,0,1,0,0,0,0,0,0,0,0,0,0
bagaimana keluarga presiden indonesia jawaban semua keluarganya punya prioritas dan kisahnya masing masing ,0,0,0,0,0,0,0,0,0,0,0,0
iya mas aku enggak secantik mereka tapi kalau kamu cari yang bisa bikin sambal sampai kamu mencret aku maju lebih dahulu ,0,0,0,0,0,0,0,0,0,0,0,0
