processed_text,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 sih otak tempurung adalah tidak usah di meladeni semakin di lawan semakin belum dan dungu dan kalau tidak begitu dia tidak makan hehe ,1,1,1,0,0,0,0,0,1,1,0,0
 awaasss jangan sampai beritanya sampai ke saudara gerung nanti susah mencari kosakatanya kalau bocor saja memicing mata bibir monyong kesamping suara keluar ky lagi nhn kentut politik kotor sekali zaman ini kalau tahu b ini pulang sambil ky nhn ngeden dungu ,1,1,1,0,0,0,1,0,0,1,0,0
pinokio umur 3 tahunan itu 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
 cerita silat lae semacam kho merah muda oh yang dari indonesia tapi liang ie shen penulis dari cina ,0,0,0,0,0,0,0,0,0,0,0,0
 benci sekali dengan umat islam,1,0,0,1,1,0,0,0,0,0,1,0
 provokasi mayat politisasi agama penyebab kekalahan pilihan kepala daerah daerah khusus ibukota beginilah cara cebong mendeskripsikan kekalahan junjungannya for your information ahok belum pernah ikut pemilihan apapun kecamatan jadi wakil dan dia bukanlah etnis mayoritas,1,1,1,0,0,1,0,0,0,1,0,0
 wkwk bani lowo ,1,1,0,1,0,0,0,0,1,0,1,0
a orang yang suka ke konser konser sedikit boros ,0,0,0,0,0,0,0,0,0,0,0,0
 sampai kapan makan racun banyak ulama yang mengatakan hukum rokok mubah dan ada juga ,0,0,0,0,0,0,0,0,0,0,0,0
saya suka video awal kisah perseteruan haji bolot amp malih tongtong ,0,0,0,0,0,0,0,0,0,0,0,0
budaya kafir bersungguh kalau hal hal islam tidak diindahkan ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau kamu ateis apa sibuk dengan agama orang ,0,0,0,0,0,0,0,0,0,0,0,0
lengserkan jokowi bangsat ,1,1,1,0,0,0,0,0,1,0,0,1
 iya cocot ,1,1,1,0,0,0,0,0,1,1,0,0
 yang mengajarkan salat a saja itu orang asing dia hanya ingin memecah belah islam ,0,0,0,0,0,0,0,0,0,0,0,0
 x kamu berbicara saja tidak benar bangkai ,1,1,1,0,0,0,0,0,1,1,0,0
tapi masih menikmati kebijakan yang dulu diusulkan partai komunis indonesia lah iya apa ,1,0,0,1,0,1,0,0,0,0,1,0
 cina babi cina maling dan usir cina hypertext transfer protocol over secure socket layer t co 9y4hiwhjp2,1,1,0,1,0,1,0,0,0,0,0,1
proyek korupsi rezim susilo bambang yudhoyono ,1,0,1,0,0,0,0,0,1,1,0,0
 wajar saja lihat saja tingkah beberapa petinggi negeri ini yang suka mencampur bahas indonesia dengan bahas asing setiap kali bicara ,0,0,0,0,0,0,0,0,0,0,0,0
ab pribadi yang senang berkompetisi dalam hal yang baik dan positif,0,0,0,0,0,0,0,0,0,0,0,0
 terus menurut kamu kitab suci agama apa yang di bilang om mendadak kalap,1,0,1,0,0,0,0,0,1,1,0,0
 eh kasar kamu kampang ,1,1,1,0,0,0,0,0,1,1,0,0
 ada cebong bang dia merasa paling benar ,1,1,1,0,0,0,0,0,1,1,0,0
najis banget gue mentwit apa barusan he ,0,1,0,0,0,0,0,0,0,0,0,0
kamu transgender atau bagaimana anjing ,1,1,1,0,0,0,0,1,0,1,0,0
 awas bintitan kamu mengintip titit kucing ,0,1,0,0,0,0,0,0,0,0,0,0
 gue menyarankan tidak perlu banyak bacot maling ayat langsung to the point saja kamu jadi orang yang tidak sepaham kamu teriaki saja kafir sesat liberal pemuja dukun bla blaaa pasti hatimu puas deh ,1,1,1,0,1,0,0,0,0,1,0,0
 masa baru kena tagar saja sudah kepanasan ingin tahu banget 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
maju kamu sini duit tapi kamu goyang kaki tak buat pape mana lah duit nak maju kat kamu bodoh ,0,1,0,0,0,0,0,0,0,0,0,0
prabowo sudah kalah menyebut bantuan jokowi hanya pencitraan adalah ratapan pilu,1,0,1,0,0,0,0,0,1,1,0,0
 dan yang takut dengan azan adalah iblis ,0,0,0,0,0,0,0,0,0,0,0,0
 yang goblok itu adalah bani cebong tukang tipu penjilat penguasa yang ketahuan gerakan masa yang dibayar pakai nasi bungkus propaganda nasi bungkus memang selalu gagal ,1,1,0,1,0,0,0,0,1,0,1,0
 wah cebong sewot dan ,1,1,1,0,0,0,0,0,1,1,0,0
padahal gubernur saat ini djarot mayoritas pak ai politik di dewan perwakilan rakyat daerah juga pendukung ahok djarot payah ya mereka ,1,0,1,0,0,0,0,0,1,1,0,0
 rezim rusak bukan memperbaiki sistemnya malah sibuk cari cari kesalahan kalau itu pasti ketemu saja komisi pemberantasan korupsi alatnya besok pemerintah berganti berulang kembali engah pernah selesai siapapun organisasi orangnya ,0,0,0,0,0,0,0,0,0,0,0,0
 anak pecun tidak jauh jauh dari hobi zina haha ,1,1,1,0,0,0,0,1,0,1,0,0
 aku bom surat berharga syariah negara ,0,0,0,0,0,0,0,0,0,0,0,0
 istirahat saja pak presiden momentum sudah berlalu saya pernah jadi saksi telinga dan mata awal rapat pembentukan pada di pacitan tahun 2003,0,0,0,0,0,0,0,0,0,0,0,0
 mengakuinya orang pintar dan beragama memangnya agama mana yang memperbolehkan menista dan menghujat orang lain jangankan orang bodoh orang yang maaf sejak lahir idiot sekalipun dia kita harus hargai sebagai sesama ciptaan tuhan ingat iblis itu juga pintar dan sangat licik ,0,1,0,0,0,0,0,0,0,0,0,0
pendaftaran calon presiden untuk pemilihan presiden 2019 saja belum dibuka sampai agustus 2018 yang normatif begini politikus partai demokrasi indonesia perjuangan masih belum paham 2019 ganti presiden ,1,0,0,1,0,0,0,0,1,0,1,0
sih tolol sudah tau pemerintah rezim komunis ini bobrok koruptor bisa pimpinan sidang dewan perwakilan rakyat paya cebong ,1,1,1,0,0,1,0,0,0,1,0,0
cina perusak bangsa usir setuju ,1,0,0,1,0,1,0,0,0,0,0,1
 2019 ganti presiden secara konstitusional hak setiap rakyat woiii begini nih kalau plonga plongo tapi kelakuan otoriter ,1,1,1,0,0,0,0,0,1,1,0,0
mari kita wujudkan pilihan kepala daerah kota bengkulu 2018 aman dan damai coki adem86 98heru ,0,0,0,0,0,0,0,0,0,0,0,0
mau tanya serius ini sama presiden jokowi kenapa yang ada cuma islam nusantara kenapa tidak ada kristen nusantara buddha hindu bahkan kong hucu nusantara ,0,0,0,0,0,0,0,0,0,0,0,0
 kroasia itu kafir tau apa belajar sama kafir sudah lupa sama kapling sorga ,1,1,0,1,1,0,0,0,0,0,1,0
 lah bukan nya menteri suha o ada yang homo ,1,1,1,0,0,0,0,1,0,1,0,0
gue tau lah bukan yang dulu yang masih culun dan takut semua orang pasti akan berubah perlahan lahan entah itu baik buruk ,0,0,0,0,0,0,0,0,0,0,0,0
kejar setoran memang cukup bangsat mana rupiah turun ,1,1,1,0,0,0,0,0,1,1,0,0
semoga ini ada tindak lanjutnya pelaporan terhadap penista agama adek armando akan dilakukan langsung oleh ketua umum front pembela islam kh shobri lubis ke badan reserse kriminal markas besar kepolisian republik indonesia gambir jaka a pusat pada selasa 10 4 pukul 13 00 waktu indonesia bagian barat perhaps ,1,0,1,0,1,0,0,0,0,1,0,0
 onta mati kalau kebanyakan minum ,1,0,0,1,0,0,0,0,1,0,1,0
 ahok tng mereka terus was was hidupnya ,1,0,1,0,0,0,0,0,1,1,0,0
itu baru di sul teng ini ekses akibat tersandera hutang cina 2019 ganti presiden 2019 presiden baru 2019 tetap jokowi ganti,1,0,1,0,0,0,0,0,1,1,0,0
 tak hanya kurang be aji nya komisi pemberantasan korupsi era ini tapi era ini juga komitmen dalam pemberantasan korupsi tidak surat pemberitahuan tahunan di era pak susilo bambang yudhoyono ,1,0,0,1,0,0,0,0,1,0,1,0
 admin tolol di pak ai tolol kenapa ai tolol untuk orang tolol ,1,1,0,1,0,0,0,0,1,0,1,0
 ayu ting ting goyang hot dekat raffi ahmad nagita slavina kampungan norak ,0,1,0,0,0,0,0,0,0,0,0,0
memek lonte ingin disodok kontol gede ,0,1,0,0,0,0,0,0,0,0,0,0
 berbicara apa itu mulut kok sepe i banci beli kaca dulu lihat dirimu bro ,1,1,1,0,0,0,0,1,0,1,0,0
 ada amin racist nada amat dani nada ratna sih paiiit nada sih onta nada sih lobang anus jadi jangan takut oi oi kehabisan obat penenang ya ,1,1,1,0,0,0,0,0,1,1,0,0
 tunggu komando imam bejat cabul tai bir dan kenapa kenapa bawa ulama dasar banj sempak ,1,1,1,0,0,0,0,1,0,1,0,0
kabinet berantakan pemecah belah persatuan hanya ada di rezim ini ,1,0,0,1,0,0,0,0,1,0,1,0
ih mengakui lebih pintar dari orang politik mengaca dulu oi tampang kamu saja k xa6k orang bego wkwk ,1,1,1,0,0,0,1,0,0,1,0,0
 partai demokrasi indonesia perjuangan menang dengan menekan perusahaan tambang dengan target proyek yang impossible lalu dilelang murah pada antek cina ntb contoh kasus partai demokrasi indonesia perjuangan mau menang dasar bajingan ,1,1,0,1,0,0,0,0,1,0,1,0
 tidak percaya sama mulut buaya mu bawang ,1,1,1,0,0,0,0,0,1,1,0,0
 jangan kayak banci kaleng kamu gatot sering buat gaduh gentleman lah mundur siap bersaing di pemilihan presiden 2019 melawan jokowi,1,1,1,0,0,0,0,1,0,1,0,0
 umuh begitu persib persib kunyuk dan ,1,1,0,1,0,0,0,0,1,0,1,0
 buat film muslim pilih ahok mati enggak di disalatkan dijamin laris ,1,0,1,0,0,0,0,0,1,1,0,0
pemberitaan saracen diframing katak seakan tim prabowo dan anies sandi sebenarnya itu media menumpahkan sakit hati katak dan cebong ehe,1,1,0,1,0,0,0,0,1,0,1,0
giat bhayangkara pembina keamanan dan ketertiban masyarakat brigadir polisi manajemen berbasis sekolah sihombing pada hari ini rabu 11 april 2018 melaksanakan sambang desa dan tatap muka sekaligus memantau keamanan dan ketertiban masyarakat menuju pilihan kepala daerah 2018 di desa lobusiregar i tepatnya di rumah rudi panjaitan helman siahaan dan hotman siahaan,0,0,0,0,0,0,0,0,0,0,0,0
sayang banget ya melihat perempuan kayak begini tidak ada status apa apa tetapi sudah menempel sama laki laki sana sini aduh nagita slavina blak blak sebut ayu ting ting kampungan viva ,0,1,0,0,0,0,0,0,0,0,0,0
 kan saya bukan cebong sudah dibilangi dari kemarin masih mengeyel situ memaksa saya jadi cebong ,1,1,1,0,0,0,0,0,1,1,0,0
 kelemahan gerindra itu ada di orang ini prabowo turun elektabilitasnya karena congor fadli zon surat pemberitahuan tahunan durno ,1,1,1,0,0,0,0,0,1,1,0,0
 seorang anak pekan telah mengilhamkan dasar ekonomi baru deb dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar beliau adalah allah ya rahman tun abdul razak ds malaysia memilih hogohundi,0,0,0,0,0,0,0,0,0,0,0,0
 haha sialaaan nih sih ternyata kalau lagi lapar presiden juga mau disikat sama dia ,0,0,0,0,0,0,0,0,0,0,0,0
 mau menasihati kali supaya tidak ugal ugalan nih rezim eh tapi ini negeri sudah keburu hancur nah sekarang saja ekonomi moral menikah kacaoooooo ,1,0,1,0,0,0,0,0,1,1,0,0
 alah silit kebelet kenapa dikasihani orang makin sayang saya pak setelah kasus media sosial gue baru sadar beberapa hal di satu instansi kemarin nanti gue ceritakan duuuhhh ,0,1,0,0,0,0,0,0,0,0,0,0
 iya tadi cacat ,0,0,0,0,0,0,0,0,0,0,0,0
 tahun 2019 rakyat makan aspal dan beton ini adalah solusi jitu mengurangi kemiskinan keahlian cebong hanya 1 tukang tipu cebong adalah begitu goblok enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019 ganti presiden ,1,1,0,1,0,0,0,0,1,0,1,0
 aku pernah sempat baca tentang harun yahya ini yang membelot ke kubu yahudi dengan freemason nya kadang suka tidak percaya ,0,0,0,0,0,0,0,0,0,0,0,0
kita maju bersama ulama kita bergerak bersama semua tokoh agama untuk indonesia ikut gus mus,0,0,0,0,0,0,0,0,0,0,0,0
 kemarin di hujat sekarang mengharap dasar para bani kampret ,1,1,0,1,0,0,0,0,1,0,1,0
 penjelasan saya bukan fitnah silakan dibantah apollinaris darmawan sebut al alquran kitab sampah,1,1,0,1,1,0,0,0,0,0,1,0
monyet saja koloe dibilang saudara sama kamu pasti ogah hidupmu kok begini amat ya itu hati apa comberan ,1,1,1,0,0,0,0,0,1,1,0,0
body lufra scrub dengan bahan dasar lidah buaya untuk melembabkan kulit amp lebih bercahaya info 087812026394 body mass index ,0,0,0,0,0,0,0,0,0,0,0,0
 jangan jangan penganut bumi datar juga soalnya teori bumi bulat kan dari orang asing yang notabene musuh mereka ,0,0,0,0,0,0,0,0,0,0,0,0
becak warga binjai hendak disita karena gunakan tenda be uliskan 2019 ganti presiden partai keadilan sejahtera meradang bukti pemerintah panik dan takut ,1,0,0,1,0,0,0,0,1,0,1,0
 luar biasa pencerahan nya saya merasa gagal sebagai anak ekonomi wkwk,0,0,0,0,0,0,0,0,0,0,0,0
oleh rezim sekarang atas kendali negara cina komunis yang menjadi patron tunggal rezim anti islam jokowi ,1,0,0,1,1,1,0,0,0,0,1,0
ketabahan pasangan dan taufik dan puan dan iyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your berpikir badan standarisasi nasional 0510541000096745 bank islam 05058020145124 dan iyana bosan abdul razif ,0,0,0,0,0,0,0,0,0,0,0,0
 celeng kangen gue iya ,0,1,0,0,0,0,0,0,0,0,0,0
presiden itu punya dana taktis dia bisa menggunakan untuk kepentingan rakyatnya di luar program program pemerintah yang sudah ada soal program banyak sekali ada pembangunan infrastruktur kip kartu indonesia sehat se ifikat tanah perhutanan sosial bahan bakar minyak 1 harga padat karya ,0,0,0,0,0,0,0,0,0,0,0,0
 maju kamu memaki mama aku bolot ,1,1,1,0,0,0,0,0,1,1,0,0
gerombolan kadal jidat gosong memang begitu sukanya ribut tapi kalau gerombolannya yang salah pura pura budek dasar gerombolan cingkrang ,1,1,0,1,0,0,1,0,0,0,1,0
 sebegitu gentarnya dia takut terhadap kafir ,0,0,0,0,0,0,0,0,0,0,0,0
 betul padahal saracen juga siapa sehingga akun yang kritis dianggap saracen kan aneh jokowi,1,0,1,0,0,0,0,0,1,1,0,0
 siapa bego kamu bukan teman gue najis sudah kesal sendiri gue ,1,1,1,0,0,0,0,0,1,1,0,0
 kafir kristen selalu buat ulah,1,1,0,1,1,0,0,0,0,0,1,0
 tau dong bau baunya sudah keciri ini sipit buluk ,1,1,1,0,0,1,0,0,0,1,0,0
 kayak memegang bukan mucikari ,0,0,0,0,0,0,0,0,0,0,0,0
 kayaknya bisa atau cuma bank te entu bilang saja mau jual uang asing tukar ke rupiah ,0,0,0,0,0,0,0,0,0,0,0,0
 onta yaman nih dan setahun lagi gue depo asi kamu ,1,1,1,0,0,0,0,0,1,0,0,1
 anak cocot ya ini ,1,1,1,0,0,0,0,0,1,1,0,0
 x88udah ketahuan hoaks ya fahri makanya kalau ambil berita tuyg pembaruan jangan dari tong sampah diambil terus di screenshoot taunya berita sudah,1,0,1,0,0,0,0,0,1,1,0,0
ternyata ada lebah yang tidak suka bunga tapi makan bangkai gue penasaran madu nya kayak bagaimana ,0,0,0,0,0,0,0,0,0,0,0,0
 pantas indonesia mundur dalam segala bentuk,1,0,1,0,0,0,0,0,1,1,0,0
 haha blunder kamu cebong yang tidak memberi itu protein energy malnutrition pusat dengan alasan ham kalau rakyat aceh ya mau kali pun coba kamu datangi pemerintah bilang suruh buat hukum islam kaffah di aceh kalau dewan perwakilan rakyat a,1,1,1,0,0,0,0,0,1,1,0,0
 cebong kacung itu kita teman gue dungunya sampai ke tulang sumsum jadi jangan buang buang energi debat sama mereka ,1,1,0,1,0,0,0,0,1,0,1,0
 pak ai korupsi sapi goblok ,1,1,0,1,0,0,0,0,1,0,1,0
sinyal kontol pemeliharaan apalagi ini niat tidak sih login twitter doang susah amat bagaimana mau open redtube setan ,1,1,0,1,0,0,0,1,0,0,1,0
 kalau aku sih bakal bilang alah kontol ,0,1,0,0,0,0,0,0,0,0,0,0
nikita mirzani sudah pakai hijab yang masih berbicara cebang cebong sudah pernah fantasikan dia belum uh ah cokorers ,1,1,1,0,0,0,0,0,1,1,0,0
 ya terserah kamu saja balasnya kembali fokus kepada pekerjaan kita kami mengerjakan tugas proyek seni budaya hanya dalam 2 hari setelahnya langsung dikumpul dan dipresentasikan bersyukur nilainya memuaskan setelah kejadian proyek itu kami makin,0,0,0,0,0,0,0,0,0,0,0,0
kelakuan bodoh masuk kategori perbuatan tidak menyenangkan dan kelakuan sontoloyo sangat menganggu persatuan bangsa dan kelakuan naif secara tidak langsung sebagai bentuk intimidasi terhadap ulama dan kelakuan ,1,1,1,0,0,0,0,0,1,1,0,0
 kotor tidak masalah yang penting bahagia warganya cebong mana nge i ,1,1,0,1,0,0,0,0,1,0,1,0
 sudah kebuka satu demi satu kebusukan kubu anies sandi yang menang dengan tanpa berkah dan prabowo berusaha cuci tangan,1,0,0,1,0,0,0,0,1,0,1,0
 wkwk bodoh bang ,0,1,0,0,0,0,0,0,0,0,0,0
 bukan kayak orang bego bro tapi memang b ego ,1,1,1,0,0,0,0,0,1,1,0,0
kementerian lingkungan hidup dan kehutanan upayakan pemerataan ekonomi melalui tora di kawasan hutan dan perhutanan sosial tribun medan,0,0,0,0,0,0,0,0,0,0,0,0
 pak mahfud md sudah berpaling dari allah subhanahu wa taala pemberang demi bangsa ajak semua buang islam,1,1,0,1,1,0,0,0,0,0,0,1
 orang orang bego kebanyakan minum amp makan kotoran onta otak nya somplak ,1,1,1,0,0,0,0,0,1,1,0,0
 justru mas kalau menyudutkan salah satu agama t entu malah bahaya itulah pak rocky ini cerdik dia bisa menyusun kalimat yang tepat amp pantas digunakan inti dari ini dia mau kasih tau pnge ian fiksi sebenarnya ayolah mas nya i,0,0,0,0,0,0,0,0,0,0,0,0
para pendukung calon presiden gagal pindah on selalu sibuk urus asing bawa kabur uang rupiah 35 t tapi tidak sadar kenapa asing bisa kabur bawa uang sebanyak itu tanpa didukung pribumi anjing mustahil asing bisa pribumi hanya diam kalau disogok mental kacung memang ,1,1,0,1,0,1,0,0,0,0,1,0
bismillah menahan sepo yang terkutuk ,0,1,0,0,0,0,0,0,0,0,0,0
 brahahahaaa cebong nya ahoker cebong belum cebok ,1,1,1,0,0,0,0,0,1,1,0,0
update status bikin tugas tugas selesai tidak ya kok jancuk sekali jembut ,0,1,0,0,0,0,0,0,0,0,0,0
 pak walaupun anda muslim sebagai pejabat negara anda harus be indak demi bangsa negara,0,0,0,0,0,0,0,0,0,0,0,0
12 ikan yang sudah sembuh dari sakitnya dan yang masih terselamatkan bagus laik jual harus dipisah atau diseleksi dari ikan yang cacat permanen untuk pemeliharaan lebih lanjut dan dan kesehatan ikan ncc ,0,0,0,0,0,0,0,0,0,0,0,0
presiden yang anda tuduh rezim anti islam sudah banyak berbuat untuk negeri ini sudah banyak berbuat untuk umat ,1,0,1,0,0,0,0,0,1,1,0,0
 manusia bangsat ,1,1,1,0,0,0,0,0,1,1,0,0
 bertanya di mana prabowo dan partai keadilan sejahtera saja bib kan asyik itu dianggap antek prabowo dan antek partai keadilan sejahtera hidupmu pasti lebih dramatis,1,0,1,0,0,0,0,0,1,1,0,0
persahabatan salah lovren ini jadi bukti bahwa beda suku agama ras bukanlah halangan dalam membina hubungan dengan sesama umat manusia perbedaan justru menjadi warna tersendiri dalam menjalin pe emanan terima kasih lovren salah favorit best friend forever bro,0,0,0,0,0,0,0,0,0,0,0,0
 sudah meminta maaf kunyuk bro dan enak banget rasan mereka sebar hoaks meminta maaf sebar hoaks lagi meminta maaf lagi dan mesti di sapu dulu biar jera nih orang ,1,1,1,0,0,0,0,0,1,1,0,0
2 selain perkuat jaringan gubernur juga menekankan perlunya menguasai state of the a knowledge se a bahasa selama merantau di luar indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
pandangan tuan guru bajang terhadap agama dan politik,0,0,0,0,0,0,0,0,0,0,0,0
 penyedia berengsek ,1,1,0,1,0,0,0,0,1,0,1,0
 yang dungu itu orang yang mau ganti presiden tetapi tidak tau siapa mikiiiir ,1,1,1,0,0,0,0,0,1,1,0,0
 kampret complain raga ditanggapi fuck ,1,1,0,1,0,0,0,0,1,0,1,0
kamu kok kayak jablay grand theft auto maunya dijemput pakai mobil ,1,1,1,0,0,0,0,1,0,1,0,0
sementara itu kerjanya memusuhi dakwah islam bubarkan hati rakyat juga berhak lengserkan jokowi kodok tukang pencitraan ,1,0,1,0,1,0,0,0,0,0,0,1
 ha katanya saling melengkapi orang buktinya kamu juga goblok bagaimana sih ,1,1,1,0,0,0,0,0,1,1,0,0
 dia suka nete ujian nasional jadi maklumkan ,0,1,0,0,0,0,0,0,0,0,0,0
 nek lihat match terakhir chelsea sih harusnya menang mudah manchester united tapi iya embuh sih chelsea kacrut ki enggak bisa diprediksi ,1,1,0,1,0,0,0,0,1,0,1,0
 ya kali pak tentara nasional indonesia suruh uruskan sampah plastik ,0,0,0,0,0,0,0,0,0,0,0,0
 itulah yang di khawatirkan dari manuver politik dan kebijakan yang dilakukan oleh rezim ini semoga hal tersebut tidak akan pernah terjadi di negara kesatuan republik indonesia tercinta amin ,0,0,0,0,0,0,0,0,0,0,0,0
permadi arya melaporkan rocky gerung ke polisi serius itu kitab suci itu fiksi kata rocky pernyataan itu salah anda merasa terhina tunggu bukankah biasa penganut agama a menganggap kitab suci ,0,0,0,0,0,0,0,0,0,0,0,0
 bajingan tengik memang ,0,1,0,0,0,0,0,0,0,0,0,0
kok bisa pakai buruh cina kan rakyat sendiri banyak pengangguran dasar rejim kodok ,1,1,1,0,0,1,0,0,0,1,0,0
 bilangnya anti asing asing tidak taunya wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 karena kadang hidup memang kayak tai malah kadang yang berak orang lain tapi kamu yang harus bereskan tainya tangan kamu iya ,0,1,0,0,0,0,0,0,0,0,0,0
 ih banci selotipan ,1,1,1,0,0,0,0,1,0,1,0,0
 gubernur zaman now gus ipul puti 2 ganjar yasin 1 djarot sihar 2 hasan anton 2 koster ace 1 nurdin sudirman 3 karolin gidot 2 keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan pese a rakercabsu ,0,0,0,0,0,0,0,0,0,0,0,0
menantang buka dadalah eh menyebut setanlah memang sudah pada habis kamus melawan kenegarawanan pak joko widodo presiden ri ke 7 pada makin stresssssss nih hati hati kena strok atau serangan jantung nanti rakyat indonesia kehilangan badut badut politik merdeka ,1,1,0,1,0,0,1,0,0,0,1,0
 belah duren ya tidak dungu ya tidak cebong maaf ya ,1,1,1,0,0,0,0,0,1,1,0,0
bubarkan hati amp front pembela islam ,1,0,0,1,1,0,0,0,0,0,0,1
ahok memang verbalnya keras pelampiasan dan pelarian karena kelelakiannya lunak ,1,0,1,0,0,0,0,1,0,1,0,0
 pantat mana nih ingin menusuk dan ditusuk dan x89open bo wa 08157686707 dan gay berondong massage boy gayjaka a gay yogyakarta gay tangger ,0,1,0,0,0,0,0,0,0,0,0,0
 kayak orang nyosor mau meminta nete ,0,1,0,0,0,0,0,0,0,0,0,0
 jebur belum bukan cebur ,0,1,0,0,0,0,0,0,0,0,0,0
partai keadilan sejahtera ulang tahun di balai kota rr berbicara mencalonkan presiden di balai kota ganti saja namanya jadi balai politik ,0,0,0,0,0,0,0,0,0,0,0,0
