processed_text,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
ini itu kesalahan jokowi dan ahok sih babi ateis hypertext transfer protocol over secure socket layer t co v2grcuesti,1,1,0,1,1,0,0,0,0,0,1,0
 masa aku dibilang buaya ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu tuyul aku majikannya hehe ,0,1,0,0,0,0,0,0,0,0,0,0
1 penetrasi gubernur jawa tengah jawa tengah non aktif ganjar pranowo ke kementerian pe anian kementerian pertahanan membuahkan hasil lupa boleh ngawur jangan pilihan gubernur 2018 kami ganjar yasin ganjar yasin 1 jawa tengah gayeng 1 kali lagi partai demokrasi indonesia perjuangan kandang banteng,0,0,0,0,0,0,0,0,0,0,0,0
selain karena faktor alam kerawanan lainnya karena faktor non teknis sepe i adanya pelemparan terhadap kakak yang sedang melintas ,0,0,0,0,0,0,0,0,0,0,0,0
 cebong dongok model kamu yang punya intelligence quotient 200 dan kebanyakan berendam di kolam butek mana tahu soal masalah ibadah nwong sudah jelas setan itu satu satu makhluk pembangkang ciptaan tuhan dan shift,1,1,1,0,0,0,0,0,1,1,0,0
sekarang jaman dia bahan bakar minyak naik rakyat susah gara gara jokowi,1,0,1,0,0,0,0,0,1,1,0,0
 tiap pulang mama selalu bertanya mana pacarnya suruh main kesini alah sama anakmu ini masih tergila gila sama orang kuriahh ,0,0,0,0,0,0,0,0,0,0,0,0
saya bukan ahli ekonomi tapi pernah dengar kalau cetak banyak uang malah membuat inflasi dan rupiah harga cetaknya sesuai nominalnya kok bisa admin berkata spe i itu mohon koreksi kalau salah,0,0,0,0,0,0,0,0,0,0,0,0
akhir dari sistem demokrasi terpimpin soekarno yang berakibat pada perseteruan politik ideologi antara partai komunis indonesia dan tentara nasional indonesia adalah peristiwa berdarah yang dikenal dengan gerakan 30 september 1965 gerakan 30 september partai komunis indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
 haha itu berbeda di bandara tempat banyak penumpang dari berbagai negara lah ini di jalan di kabupaten ada rambu tulisan cina terlihat banget meminta dijajah cina ,0,0,0,0,0,0,0,0,0,0,0,0
grafiknya di posisi papa meminta saham dan bubarkan komisi pemberantasan korupsi ,1,0,0,1,0,0,0,0,1,0,0,1
belagu mentwit sama cewek sendiri saja takut apalagi sama mbak kunti ,0,0,0,0,0,0,0,0,0,0,0,0
kisah hidup muhammad yang lebih lengkap dapat diunduh di sini,0,0,0,0,0,0,0,0,0,0,0,0
heran masih ada pendukung pak jokowi yang berpolemik tentang film gerakan 30 september partai komunis indonesia aneh yang lain sudah berlari dia malah jalan mundur ,1,0,1,0,0,0,0,0,1,1,0,0
wah ini dulu borangnya ada di bawah televisinya mbah uti yoyakarta,0,0,0,0,0,0,0,0,0,0,0,0
 sudah tegaskan bahwa enakan rendang aku bukan pro asing melainkan pro tagonis ,0,0,0,0,0,0,0,0,0,0,0,0
rasa rasanya ingin bercerita pada sang kakak meminta kekuatan darinya tapi yang didapat hanya bisu tanpa suara dijawab pun entah lah ,0,0,0,0,0,0,0,0,0,0,0,0
 x8dyg disebut alah yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
sahkan rancangan undang undang masyarakat adat,0,0,0,0,0,0,0,0,0,0,0,0
rupiah haneul sok pemes padahal cupu mau saja dientot yang on retweet ,1,1,1,0,0,0,0,1,0,1,0,0
 taplak meja di pakai ,0,0,0,0,0,0,0,0,0,0,0,0
 warga pribumi asli ternyata tenaga ilegal tenaga kerja asing sudah merambah keseluruh pelosok nusantara termasuk di ntb dan waspadalah waspadalah dan dan gergaji dan 2019 ganti presiden ,1,0,1,0,0,0,0,0,1,1,0,0
 bajingan lah bukan bajingan ,0,1,0,0,0,0,0,0,0,0,0,0
 ternyata manusia satu ini orang paling busuk lebih busuk dari bangkai apes apes ,1,1,1,0,0,0,0,0,1,1,0,0
 pakai jurus tenaga kerja asing diperbanyak kali yang lokal habis dipecat pelan pelan ,1,0,0,1,0,0,0,0,1,0,1,0
presidential threshold langgar konstitusi rezim otoriter ini tidak habis habis tabrak tubruk undang undang kali ini undang undang dasar pun mau dijebol mk waktunya lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
cc woyyyyyyyyyyyy bangsat anjing badak monyet congor kamu koar koar jokowi presiden berutang oi monyet bangsat sementara kamu menunggak tidak bayar listrik benar benar bangsat kamu,1,1,1,0,0,0,0,0,1,1,0,0
 di kementerian pendidikan dan kebudayaan masa tidak ada orang yang lebih lebih pintar sedikit untuk suggest film yang bagus untuk ditonton 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
 presiden saya dukuuuuuuung rakyat bersama jokowi,0,0,0,0,0,0,0,0,0,0,0,0
 yer aku mau ikutan bertanya ah kenapa kucing kalau tai dikubur ,0,0,0,0,0,0,0,0,0,0,0,0
 kalau boleh saya berbicara ingin saya katakan ahmad dhani monyet babi anjing tapi itu tidak boleh,1,1,1,0,0,0,0,0,1,1,0,0
 lele jamban yang kuning kuning dong ,0,0,0,0,0,0,0,0,0,0,0,0
seram yel tikus dalam lubang jamban ,0,0,0,0,0,0,0,0,0,0,0,0
 kafir kristen selalu buat ulah,1,1,0,1,1,0,0,0,0,0,1,0
 menteri sontoloyo profesor sontoloyo fan sontoloyo ayo siapa lagi mau jadi kaum sontoloyo ,1,1,1,0,0,0,0,0,1,1,0,0
 terus sampah sep i kalian mau jadikan negeri ini maksiat dan komunis mabuk saja kamu ingat umat islam yang memerdekakan negeri ini ,1,1,0,1,0,0,0,0,1,0,1,0
presiden ajak ulama turut menyejukkan suasana jelang pilihan kepala daerah serentak selengkapnya di,0,0,0,0,0,0,0,0,0,0,0,0
 bersama mengajukan arsip presiden pe sama ri soekarno sebagai nominasi memori of the world ke kumparan news,0,0,0,0,0,0,0,0,0,0,0,0
ahok kafir dan budak budaknya atau anjing anjing nya hanya sebagai sampah agama islam dan sampah masyarakat,1,1,0,1,1,0,0,0,0,0,1,0
pemerintah kota cirebon optimis mampu merekam 19 000 calon pemilih pemula yang masih berstatus pelajar sama,0,0,0,0,0,0,0,0,0,0,0,0
kalau ingat kata ini lucu hhhaa begitu yang budek aku rasa orang yang punya telepon genggam itu hhhhaaaaa handphonenya bolak balik bunyi tidak diangkat walah walah ,0,0,0,0,0,0,0,0,0,0,0,0
 saya juga kesal kalau ada yang merokok sambil naik motor iyakan kadang pengap kalau ditutup terus apalagi macet ,0,0,0,0,0,0,0,0,0,0,0,0
 98 1 orang orang kafir yakni ahli kitab dan orang orang musyrik mengatakan bahwa mereka tidak akan meninggalkan agamanya sebelum datang kepada mereka bukti yang nyata ,0,0,0,0,0,0,0,0,0,0,0,0
manchester united mau kedatangan pemain asal arab biar berkah kayaknya kan sudah lambangnya setan dukung lgbt lagi jadinya harus diseimbangkan ,0,1,0,0,0,0,0,0,0,0,0,0
 apa atuhlah sudah nete saja dulu yang benar goblok ,1,1,1,0,0,0,0,1,0,1,0,0
 orang kristen boleh wudhu kok mbak tidak ada yang larang ,0,0,0,0,0,0,0,0,0,0,0,0
halaqah amp silaturahmi ulama se lampung penyerahan mandat calon wakil presiden ke cak imin the next wakil presiden cak imin calon wakil presiden 2019 ,0,0,0,0,0,0,0,0,0,0,0,0
 emak kamu jualan ya bajingan anak pelacur kamu rupanya ,1,1,1,0,0,0,0,1,0,1,0,0
 partai keadilan sejahtera paguyuban kampret sarap ,1,1,0,1,0,0,0,0,1,0,1,0
 indobet 365 result japan keluaran togel japan hari rabu 28 maret 2018 result 9 1 0 3 shio monyet dan ,0,0,0,0,0,0,0,0,0,0,0,0
 bala bantuan cebong datang ,0,1,0,0,0,0,0,0,0,0,0,0
 semua lelaki yang sudah pada ngentot mami tidak pernah bosan dengan jepitan pepek mami mereka bilang lebih puas dengan mami ,0,1,0,0,0,0,0,0,0,0,0,0
tidak peduli reply ku menyambung apa tidak yang penting 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
kampanye racist berbicara nya pihak ahok yang di menguntungkan goblok kafir mana ada di menguntungkan kalau pada di perkosa bunuh kamu enak berduit,1,1,1,0,1,0,0,1,0,1,0,0
umar bin khattab itu muslim sejati pembela no 1 rasulullah dan islam khalifah teladan terdepan pengorbanannya mencintai rakyatnya fasih dan hafal al alquran sangat sederhana jujur tegas berwibawa dan seterusnya nah itu siapa enaknya disama samakan,0,0,0,0,0,0,0,0,0,0,0,0
 masuk katagori barisan dajjal dan iblis sih bu suka ,1,1,1,0,0,0,0,0,1,1,0,0
 wkkkk menampar jokowi antek bodoh ,1,1,1,0,0,0,0,0,1,1,0,0
 dan hebat nya tidak ada yang teriak antek cina,1,0,1,0,0,1,0,0,0,1,0,0
kalian boleh tanya padaku kapan rabi tapi jangan tanya aku kapan rabi aku bukan yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
tanda tanda ekonomi meroket ,0,0,0,0,0,0,0,0,0,0,0,0
saya suka video ahok bebas anies makin terpuruk amp terancam gagal jadi gubernur jika sandi resmi,1,0,1,0,0,0,0,0,1,1,0,0
 junros qqqq dewa banget anjir editnya anti noob noob klub ,0,1,0,0,0,0,0,0,0,0,0,0
 sudah meminta maaf kunyuk bro dan enak banget rasan mereka sebar hoaks meminta maaf sebar hoaks lagi meminta maaf lagi dan mesti di sapu dulu biar jera nih orang ,1,1,1,0,0,0,0,0,1,1,0,0
kalau sudah begini ramai ramai saling cuci tangan cari aman masing masing dasar gubernur curang,1,0,1,0,0,0,0,0,1,1,0,0
ppp persoalkan penghayat kepercayaan masuk kolom agama kartu tanda penduduk ppp10sempurna romahurmuziy ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu bacot ,1,1,1,0,0,0,0,0,1,1,0,0
 pembacaan pancasila dalam setiap upacara tak masalah diganti syahadat negara kesatuan republik indonesia yang berisi inti dari pancasila,1,0,0,1,1,0,0,0,0,0,1,0
 mas saya bertanya hanzola jangan ikutan marah dong kan dia yang komen akidah islam tidak sama dengan katolik yang bisa pakai inkulturasi jadi harus dengan kekerasan kan budaya dikalahkan ,0,0,0,0,0,0,0,0,0,0,0,0
 lanjut sambungannya anjing nih bocah ,1,1,1,0,0,0,0,0,1,1,0,0
 mending bubarkan saja dan bikin lembaga anti korupsi baru dengan paradigma baru yang benar benar bebas,1,0,0,1,0,0,0,0,1,0,0,1
44 dengan cara itu gerombolan dan rizieq front pembela islam terus bisa memainkan isu pemerintah jokowi pro partai komunis indonesia ,1,0,1,0,0,1,0,0,0,1,0,0
baju nikah saya dipamerkan di paviliun kalau baju ini melambangkan warisan tradisi dan budaya yang saya kasihi ,0,0,0,0,0,0,0,0,0,0,0,0
blok saja lah sih bencong anjing kalau cuma main unggah screenshot adalah gue juga bisa bencong tolol v laki itu ketemu dan adu jotos bukannya malah nyinyir dan unggah hasil screenshot v dasar bencong kontol ,1,1,1,0,0,0,0,1,0,1,0,0
 enggak kok kakak sayang sekolah aku juga sekolah katolik tapi ada 5 agama kok terus tiap minggu ada acara per agama masing masing kak good luck kak ,0,0,0,0,0,0,0,0,0,0,0,0
 ganyang partai demokrasi indonesia p karena partai demokrasi indonesia p adalah perubahan nama partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,0,1
 semoga pak jokowi dan para ulama selalu sehat amin ,0,0,0,0,0,0,0,0,0,0,0,0
 iya kontol manis ,0,1,0,0,0,0,0,0,0,0,0,0
 nah loh warganet menilai bukan jonru yang merugikan rakyat tapi jokowi ,1,0,1,0,0,0,0,0,1,1,0,0
front pembela islam siap gelar jihad konstitusional untuk lengserkan jokowi bijak berpendapat ini baru indonesia mohabbatein,1,0,1,0,0,0,0,0,1,1,0,0
kunyuk apa ,0,1,0,0,0,0,0,0,0,0,0,0
 pas masih audisi sepertinya dia rambut panjang hitam terus sipit dia menarinya lincah banget kayak ulet bulu ngel ngel begitu dah ,0,0,0,0,0,0,0,0,0,0,0,0
 semua harus berhati jika ingin menjatuhkan vonis x9ckafir kepada orang lain itu tidak boleh ,0,0,0,0,0,0,0,0,0,0,0,0
hai kunyuk supaya kamu paham ya prabowo subianto jadi calon presiden saja sudah salah apalagi jadi presiden play station memang pas jadi calon presiden abadi ,1,1,1,0,0,0,0,0,1,1,0,0
saya enggak alim alim amat tapi juga enggak bodoh bodoh amat untuk melupakan bahwa dalam islam nikah itu juga soal meningkatkan kualitas ibadah dan membangun pranata bagi generasi penerus lah kalau alasannya direduksi jadi ketimbang zina memangnya i,0,0,0,0,0,0,0,0,0,0,0,0
agus silvy tukang fitnah debat final pemilihan kepala daerah jakarta,1,0,1,0,0,0,0,0,1,1,0,0
 pasti cebong ikut ikut an gelas nya ada gambar 5 periode cebong ,0,1,0,0,0,0,0,0,0,0,0,0
 tidak usah debat sama para kampret karena otaknya sudah di rendam kencing onta ,1,1,0,1,0,0,0,0,1,0,1,0
yang menjadi persoalan rejim jokowi ini melanggengkan salah urus kebijakan agraria orde baru sebelumnya keadilan distribusi tanah ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak apa apa aku menjadi yahudi karena mereka ,0,0,0,0,0,0,0,0,0,0,0,0
 jangan sampai indonesia diambil alih sama cina apa perlu kita semua boikot produk cina ,1,0,0,1,0,1,0,0,0,0,1,0
buat cewek nih jangan tolol deh cuma gara gara cinta kamu sampai rela memberi kehormatan kamu ,0,1,0,0,0,0,0,0,0,0,0,0
sepakat dengan argumen ini pemerintah jokowi terkesan hanya fokus pada pembangunan infrastruktur amp mengesampingkan kesejahteraan rakyat sendiri tenaga kerja asing membanjiri sektor sektor yang mestinya diisi warga negara indonesia rakyat menganggur 2019 ganti presiden,1,0,1,0,0,0,0,0,1,1,0,0
15 semua tuduhan komisi pemberantasan korupsi tidak terbukti namun lhi dipaksakan diputus bersalah percobaan penyuapan dan divonis 16 tahun penjara dan n16 tahun penjara dan nama baiknya se a kehormatan keluarganya hancur karena fitnah komisi pemberantasan korupsi dan media media bajingan kolaborator komisi pemberantasan korupsi dan kapok benar benar mafia bejat ,1,1,0,1,0,0,0,0,1,0,1,0
itu akun neopki komunis ateis hanya berani muncul bak jamur di musim hujan di rezim jokowi lebih pantas disebut rezim apa sekarang ini ya miris,1,0,1,0,0,0,0,0,1,1,0,0
 populer ekonomi jokowi tetapkan 222 proyek strategis senilai rupiah 4 100 t,0,0,0,0,0,0,0,0,0,0,0,0
 sekali dalam setahun selama ratusan tahun masyarakat adat badui menyerahkan hasil panen seba atau seserahan kepada bapa gede yakni bupati lebak dan gubernur banten seba baduy 2018,0,0,0,0,0,0,0,0,0,0,0,0
kenapa 2019 ganti presiden karena pengangguran meningkat ,1,0,1,0,0,0,0,0,1,1,0,0
yeuhhh dasar pucuk kontol ,1,1,1,0,0,0,0,0,1,1,0,0
soal munir juga ada kaitannya dengan mengapa rezim jokowi sangat anti islam setelah saya twitkan semoga menjadi jelas sejelasnya ,1,0,0,1,1,0,0,0,0,0,1,0
tidak akan bro,0,0,0,0,0,0,0,0,0,0,0,0
 protes mulu kamu kayak dewan perwakilan rakyat ,0,0,0,0,0,0,0,0,0,0,0,0
 awas budek mendengarkan musik pakai headset iya iya ,0,0,0,0,0,0,0,0,0,0,0,0
eh kenapa sok mengintai dilan milea ini bajingan ,0,1,0,0,0,0,0,0,0,0,0,0
 dasar wkwk manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
 pao an tui adalah sisi kelam masyarakat cina di era awal kemerdekaan indonesia x99pernyataan ini ditegaskan mantan wa awan senior republika ,0,0,0,0,0,0,0,0,0,0,0,0
 bajingan tengik memang ,0,1,0,0,0,0,0,0,0,0,0,0
 jam lembur malah pada ngentot dan dan ,0,1,0,0,0,0,0,0,0,0,0,0
 bila anies diminta jadi calon presiden prabowo beliau bukan tidak amanah tetapi diberi amanah yang lebih besar sampai saat ini beliau kandidat terbagus mendampingi prabowo dan dan zeng hai jian aktivis kalangan tionghoa ,0,0,0,0,0,0,0,0,0,0,0,0
gue ingin memberikan opini gue tentang marah marah jadi begini menurut gue saat kita marah itu kita hanya menunjukkan keegoisan kita kok bisa karena saat marah itu kita inginnya didengar mengabaikan pendapat orang lain kayak bodoh amat woi yang penting kamu pada dengarkan gue ,0,0,0,0,0,0,0,0,0,0,0,0
sumpah tidaklah pindah om dengan bom diggy nih ,0,0,0,0,0,0,0,0,0,0,0,0
twitnya makanan ringan gue saja lah cape gue mengurus banci ,1,1,1,0,0,0,0,1,0,1,0,0
 wkwk masa dan wkwk nanti yerin jadi kotaro sipit jadi pengasuhnya ya ,0,0,0,0,0,0,0,0,0,0,0,0
 jilbab tapi akhlak bagai pecun ncuihhh ,1,1,1,0,0,0,0,1,0,1,0,0
 islam nusantara produk jil dipasarkan dengan gencar oleh antek jil dan sementara jil anti arab tapi pro asing dan kata almarhum kh hasyim muzadi jil itu kafir yang belum jadi atau kafir dan jadi sebenarnya umat islam,1,1,0,1,1,0,0,0,0,0,1,0
on the way jakarta wusssstt turunkan jokowi ,1,0,1,0,0,0,0,0,1,0,0,1
 aku memojok di jamban dan mencari lampu haha dan dan exo on burj khalifa exo ,0,0,0,0,0,0,0,0,0,0,0,0
disebut kampungan oleh nagita slavina begini reaksi ayu ting ting ,0,0,0,0,0,0,0,0,0,0,0,0
 digilir dua kontol besar ,0,1,0,0,0,0,0,0,0,0,0,0
 ini antusiasme lebih ke ingin mengukur kontol mas iper apa mau ngewe sama gue ,0,1,0,0,0,0,0,0,0,0,0,0
tidak semua orang paham dengan pembicaraan gue tentang fangirl dan antek anteknya ,0,0,0,0,0,0,0,0,0,0,0,0
 kami masyarakat pribumi san,0,0,0,0,0,0,0,0,0,0,0,0
4 tidak tahu apa itu aset dan liability yang dia tahu ini salah yahudi dan n5 setelah be ahun tahun hanya barang yang sama kita miliki dan cinta tidak boleh beri makanan pada gadis yang perut lapar dan orang beriman tidak bercita cita hidup dalam k,0,0,0,0,0,0,0,0,0,0,0,0
kita cinta indonesia 2019 kita tetap jokowi kita jokowi 2019 tetap jokowi menang,0,0,0,0,0,0,0,0,0,0,0,0
 teriaki ombudsman dan ombudsman banci kaleng dan ombudsman banci kaleng ,1,1,0,1,0,0,0,1,0,0,1,0
 anda bisa tukar atau kembalikan produk secara gratis untuk pengembalian barang kepada konsumen apabila barang tersebut rusak atau cacat produksi dengan layanan garansi selama 7 hari dan haus mini quiz hazid dan ,0,0,0,0,0,0,0,0,0,0,0,0
 sama beli senang punya saudara beli kebetulan saya senang mempelajari hindu bali untuk menambah wawasan dan karya karya gede prama juga menarik untuk dibaca perluasan wawasan ,0,0,0,0,0,0,0,0,0,0,0,0
ulang lagi reformasi 98 jilid 2 turunkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
tidak salah rakyat sepenuhnya jika proksi asing asing menjadi penguasa jaka a dan negara kesalahan terbesar ada pada presiden yang gelap mata karena ambisi politik memungkinkan proksi asing asing itu menjadi penguasa dan dan kecewa padamu susilo bambang yudhoyono ,1,0,1,0,0,0,0,0,1,1,0,0
 ritual puasa tiap tanggal 10 muharam adalah tradisi yahudi di madinah waktu itu dan menyembelih kambing untuk bayi yang baru lahir adalah kebiasaan arab untuk mengekspresikan kebahagiaan datangnya anggota keluarga baru dan nj,0,0,0,0,0,0,0,0,0,0,0,0
 manusia homo teriak manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
wagirin arman apresiasi usulan pilihan kepala daerah kembali dipilih dewan perwakilan rakyat daerah,0,0,0,0,0,0,0,0,0,0,0,0
 yang ada di otaknya tentang kesetaraan gender cuma telanjang dasar mesum cacat ,1,1,1,0,0,0,1,1,0,1,0,0
pemerintah menetapkan daftar proyek strategis nasional yang bakal direalisasikan menjadi si ,0,0,0,0,0,0,0,0,0,0,0,0
 mampus kamu kiri anda ini menteri bejat ,1,1,1,0,0,0,0,0,1,1,0,0
hai kamu kalau berbicara pakai data jangan by congor doang lah mana nasionalisme lah membela tenaga kerja asing dasar kamu ,0,1,0,0,0,0,0,0,0,0,0,0
 in case you missed it swat sfc selamatkan monyet proboscis ,0,0,0,0,0,0,0,0,0,0,0,0
 percuma jika ujung ujungnya yang keluar hanyalah cocokologi yang dipaksakan untuk membenarkan kalimat yang kentara jelas penghinaan pada kitab suci agama manapun tak aku,0,0,0,0,0,0,0,0,0,0,0,0
turunkan jokowi ayo mahasiswa jangan cuma nongkrong di televisi jadi penonton acara alay saja leluhurmu memanggilmu ,1,0,1,0,0,0,0,0,1,0,0,1
perangkat kelurahan menolak berita hoaks dan sukseskan pilihan kepala daerah dami di kota kediri ,0,0,0,0,0,0,0,0,0,0,0,0
 wkwk ditutupi sama taplak meja juga say biar tidak ketahuan ,0,0,0,0,0,0,0,0,0,0,0,0
aki amien rais bilang prabowo sama dengan bung karno sama dari mana bung karno mempersatukan suku agama ras pulau negara kesatuan republik indonesia prabowo malah memecah belah dasar mabuk aki,1,0,1,0,0,0,0,0,1,1,0,0
sebenarnya pacar gue itu 12 idiot ,0,1,0,0,0,0,0,0,0,0,0,0
 tak terasa genap 1 tahun mendatang 17 april 2018 akan digelar hajatan pemilihan presiden acara tahunan negara indonesia untuk memilih presiden semoga senantiasa berjalan aman dan lancar amin ,0,0,0,0,0,0,0,0,0,0,0,0
 dengan ketua umum persis kh aceng zakaria di bandung dulu bung karno belajar dengan pendiri persis a hasan guru natsir ,0,0,0,0,0,0,0,0,0,0,0,0
pak jokowi 2 periode ,0,0,0,0,0,0,0,0,0,0,0,0
 alhamdulillah masih banyak orang tolol di twitter aku jadi kelihatan pintar ,1,1,0,1,0,0,0,0,1,0,1,0
seni budaya,0,0,0,0,0,0,0,0,0,0,0,0
 menurut saya kamu bule di rezim jokowi ini cuma ada dua pilihan beri saham 51 38 atau 2021 angkat kaki dari bumi negara kesatuan republik indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
 cina kafir ini adalah bangsat kamu dasar komunis ,1,1,1,0,1,1,0,0,0,1,0,0
 itu pabrik lokasi nya di belanda tolol kok di piara ,1,1,1,0,0,0,0,0,1,1,0,0
 cebong baru menetas disuruh menyerang saya ,1,1,1,0,0,0,0,0,1,1,0,0
hajar dan ganyang partai komunis indonesia ,1,0,0,1,0,1,0,0,0,0,1,0
 terima kasih jokowi semoga tahun depan presiden baru bisa juga ada kebijakan yang lebih baik amin ,0,0,0,0,0,0,0,0,0,0,0,0
freeport masih belum usai pe arungannya sementara di ring lain rupiah dihajar babak belur dan di tempat lain politisi ngehek berkampanye jokowi antek amerika ,0,0,0,0,0,0,0,0,0,0,0,0
cacat mbappe ,0,1,0,0,0,0,0,0,0,0,0,0
lulusan abang none jaka a terus optimistis majukan seni dan budaya betawi via ,0,0,0,0,0,0,0,0,0,0,0,0
fakta bapak prabowo yang cebong tidak mau akui prabowo ketua pak ai dilan petugas pak ai prabowo seorang militer dilan tukang kayu prabowo gagah dan tampan dilan tidak tega menulisnya prabowo pandai bahasa inggris dan jerman dilan anu ,1,1,1,0,0,0,0,0,1,1,0,0
 percaya adalah sama tuhan jangan sama gue tar dikata musyrik wkwk,0,0,0,0,0,0,0,0,0,0,0,0
xl kunyuk balik ke as lah tai ,1,1,0,1,0,0,0,0,1,0,1,0
 lah terus yang di salahkan siapa dodol wkwk kalau telur murah banyak yang beli kan sama sama untung ini sudah mahal tidak bisa beli masih saja di membela dasar cebong terkutuk ,1,1,1,0,0,0,0,0,1,1,0,0
usir buddha myanmar dari bumi indonesia ,1,0,0,1,1,1,0,0,0,0,0,1
